time, reward, action, observation
4, -200.44406057926105, 1, [0.4440606  0.76464456 0.47562143 4.        ]
5, -1.0679270585192762, 0, [1.067927   0.4440606  0.76464456 5.        ]
6, -1.6666292334327935, 0, [1.6666292 1.067927  0.4440606 6.       ]
7, -201.30475975799797, 1, [1.3047597 1.6666292 1.067927  7.       ]
8, -2.2914761903356498, 0, [2.2914762 1.3047597 1.6666292 8.       ]
9, -2.9186134080630746, 0, [2.9186134 2.2914762 1.3047597 9.       ]
10, -2.8097115073819463, 0, [ 2.8097115  2.9186134  2.2914762 10.       ]
11, -202.4436883630719, 1, [ 2.4436884  2.8097115  2.9186134 11.       ]
12, -2.13145232834484, 0, [ 2.1314523  2.4436884  2.8097115 12.       ]
13, -2.414825777146313, 0, [ 2.4148257  2.1314523  2.4436884 13.       ]
14, -2.1807075739385855, 0, [ 2.1807077  2.4148257  2.1314523 14.       ]
15, -2.3957714771121523, 0, [ 2.3957715  2.1807077  2.4148257 15.       ]
16, -202.4732325005691, 1, [ 2.4732325  2.3957715  2.1807077 16.       ]
17, -2.2013576733671676, 0, [ 2.2013576  2.4732325  2.3957715 17.       ]
18, -201.88726247613744, 1, [ 1.8872625  2.2013576  2.4732325 18.       ]
19, -1.2206103399265011, 0, [ 1.2206104  1.8872625  2.2013576 19.       ]
20, -202.09155238066484, 1, [ 2.0915525  1.2206104  1.8872625 20.       ]
21, -2.4362362321154345, 0, [ 2.4362361  2.0915525  1.2206104 21.       ]
22, -201.8750506293747, 1, [ 1.8750507  2.4362361  2.0915525 22.       ]
23, -0.8931831362004296, 0, [ 0.8931831  1.8750507  2.4362361 23.       ]
24, -0.06537149592557565, 0, [-0.0653715  0.8931831  1.8750507 24.       ]
25, -200.2112188110661, 1, [-0.2112188 -0.0653715  0.8931831 25.       ]
26, -200.18313519595435, 1, [ 0.1831352 -0.2112188 -0.0653715 26.       ]
27, -0.19337507853783753, 0, [ 0.19337508  0.1831352  -0.2112188  27.        ]
28, -200.07118646784934, 1, [ 0.07118647  0.19337508  0.1831352  28.        ]
29, -200.66799822792373, 1, [-0.66799825  0.07118647  0.19337508 29.        ]
30, -1.673047097925262, 0, [-1.6730471  -0.66799825  0.07118647 30.        ]
31, -200.1882636023195, 1, [-0.1882636  -1.6730471  -0.66799825 31.        ]
32, -1.5201847900125245, 0, [ 1.5201848 -0.1882636 -1.6730471 32.       ]
33, -2.496231483039479, 0, [ 2.4962316  1.5201848 -0.1882636 33.       ]
34, -201.58430329587333, 1, [ 1.5843033  2.4962316  1.5201848 34.       ]
35, -0.3669693308405808, 0, [ 0.36696932  1.5843033   2.4962316  35.        ]
36, -0.6177432709424856, 0, [-0.61774325  0.36696932  1.5843033  36.        ]
37, -200.65909446969738, 1, [-0.65909445 -0.61774325  0.36696932 37.        ]
38, -200.932435846812, 1, [-0.93243587 -0.65909445 -0.61774325 38.        ]
39, -201.47026796502925, 1, [-1.470268   -0.93243587 -0.65909445 39.        ]
40, -200.6098889769151, 1, [-0.609889   -1.470268   -0.93243587 40.        ]
41, -0.3042569392237551, 0, [ 0.30425695 -0.609889   -1.470268   41.        ]
42, -200.2145551657462, 1, [ 0.21455516  0.30425695 -0.609889   42.        ]
43, -200.05554345156236, 1, [ 0.05554345  0.21455516  0.30425695 43.        ]
44, -0.33643114934754903, 0, [-0.33643115  0.05554345  0.21455516 44.        ]
45, -2.1180335530840333, 0, [-2.1180336  -0.33643115  0.05554345 45.        ]
46, -202.0063736556421, 1, [-2.0063736  -2.1180336  -0.33643115 46.        ]
47, -202.20276049199654, 1, [-2.2027605 -2.0063736 -2.1180336 47.       ]
48, -202.38308285661023, 1, [-2.3830829 -2.2027605 -2.0063736 48.       ]
49, -2.847471950996346, 0, [-2.847472  -2.3830829 -2.2027605 49.       ]
50, -202.10002783658305, 1, [-2.1000278 -2.847472  -2.3830829 50.       ]
51, -202.22969772862749, 1, [-2.2296977 -2.1000278 -2.847472  51.       ]
52, -3.05057437210009, 0, [-3.0505743 -2.2296977 -2.1000278 52.       ]
53, -3.3873496492919823, 0, [-3.3873496 -3.0505743 -2.2296977 53.       ]
54, -202.52207329743618, 1, [-2.5220733 -3.3873496 -3.0505743 54.       ]
55, -202.4595642074466, 1, [-2.4595642 -2.5220733 -3.3873496 55.       ]
56, -201.7748336412103, 1, [-1.7748337 -2.4595642 -2.5220733 56.       ]
57, -201.52711958322624, 1, [-1.5271196 -1.7748337 -2.4595642 57.       ]
58, -201.0925001123558, 1, [-1.0925001 -1.5271196 -1.7748337 58.       ]
59, -1.3752846756922297, 0, [-1.3752847 -1.0925001 -1.5271196 59.       ]
60, -200.78403743303488, 1, [-0.7840374 -1.3752847 -1.0925001 60.       ]
61, -200.03763759213413, 1, [ 3.7637591e-02 -7.8403741e-01 -1.3752847e+00  6.1000000e+01]
62, -200.4816201992328, 1, [ 4.816202e-01  3.763759e-02 -7.840374e-01  6.200000e+01]
63, -200.7547681653389, 1, [7.547682e-01 4.816202e-01 3.763759e-02 6.300000e+01]
64, -0.9128510398375695, 0, [-0.91285104  0.7547682   0.4816202  64.        ]
65, -200.9032990717583, 1, [-0.9032991  -0.91285104  0.7547682  65.        ]
66, -200.76996556373058, 1, [-0.7699656  -0.9032991  -0.91285104 66.        ]
67, -200.69896046567243, 1, [-0.6989605 -0.7699656 -0.9032991 67.       ]
68, -0.9574453822113977, 0, [-0.9574454 -0.6989605 -0.7699656 68.       ]
69, -200.81792922024704, 1, [-0.8179292 -0.9574454 -0.6989605 69.       ]
70, -200.45867925652905, 1, [-0.45867926 -0.8179292  -0.9574454  70.        ]
71, -0.30317336582496324, 0, [-0.30317336 -0.45867926 -0.8179292  71.        ]
72, -200.46144675463526, 1, [-0.46144676 -0.30317336 -0.45867926 72.        ]
73, -0.02681143978615308, 0, [ 2.6811440e-02 -4.6144676e-01 -3.0317336e-01  7.3000000e+01]
74, -200.45204063310678, 1, [-4.5204064e-01  2.6811440e-02 -4.6144676e-01  7.4000000e+01]
75, -200.05874713543938, 1, [ 5.8747135e-02 -4.5204064e-01  2.6811440e-02  7.5000000e+01]
76, -200.21947986860172, 1, [ 2.1947987e-01  5.8747135e-02 -4.5204064e-01  7.6000000e+01]
77, -200.1920724957098, 1, [-1.9207250e-01  2.1947987e-01  5.8747135e-02  7.7000000e+01]
78, -0.6663053351936544, 0, [-0.66630536 -0.1920725   0.21947987 78.        ]
79, -201.0955705372862, 1, [-1.0955706  -0.66630536 -0.1920725  79.        ]
80, -200.65142942445047, 1, [-0.6514294  -1.0955706  -0.66630536 80.        ]
81, -0.12216565319668388, 0, [-0.12216565 -0.6514294  -1.0955706  81.        ]
82, -200.2963350328612, 1, [-0.29633504 -0.12216565 -0.6514294  82.        ]
83, -200.82789767787685, 1, [-0.82789767 -0.29633504 -0.12216565 83.        ]
84, -200.6296260258685, 1, [-0.62962604 -0.82789767 -0.29633504 84.        ]
85, -200.01846959398725, 1, [-1.8469594e-02 -6.2962604e-01 -8.2789767e-01  8.5000000e+01]
86, -200.02535239546077, 1, [ 2.5352396e-02 -1.8469594e-02 -6.2962604e-01  8.6000000e+01]
87, -200.23748378094334, 1, [ 2.3748378e-01  2.5352396e-02 -1.8469594e-02  8.7000000e+01]
88, -0.21917531405452698, 0, [2.1917531e-01 2.3748378e-01 2.5352396e-02 8.8000000e+01]
89, -200.21496251210831, 1, [ 0.21496251  0.21917531  0.23748378 89.        ]
