time, reward, action, observation
27, -200.20641922317395, 1, [ 0.20641923  0.524056    1.0996819  27.        ]
28, -200.24163860211402, 1, [-0.2416386   0.20641923  0.524056   28.        ]
29, -0.2169209693717381, 0, [-0.21692097 -0.2416386   0.20641923 29.        ]
30, -0.9951900300756163, 0, [-0.99519    -0.21692097 -0.2416386  30.        ]
31, -200.5487016106683, 1, [-0.5487016  -0.99519    -0.21692097 31.        ]
32, -0.5042941102716583, 0, [-0.5042941 -0.5487016 -0.99519   32.       ]
33, -200.68947183041178, 1, [-0.68947184 -0.5042941  -0.5487016  33.        ]
34, -201.2842083437012, 1, [-1.2842083  -0.68947184 -0.5042941  34.        ]
35, -201.24601391025982, 1, [-1.2460139  -1.2842083  -0.68947184 35.        ]
36, -201.16437132990131, 1, [-1.1643714 -1.2460139 -1.2842083 36.       ]
37, -1.003329350345468, 0, [-1.0033294 -1.1643714 -1.2460139 37.       ]
38, -201.08391708552372, 1, [-1.0839171 -1.0033294 -1.1643714 38.       ]
39, -200.87650629981673, 1, [-0.8765063 -1.0839171 -1.0033294 39.       ]
40, -200.20676635293162, 1, [ 0.20676635 -0.8765063  -1.0839171  40.        ]
41, -1.2778843223570966, 0, [ 1.2778844   0.20676635 -0.8765063  41.        ]
42, -200.95795668731017, 1, [ 0.9579567   1.2778844   0.20676635 42.        ]
43, -1.1785693768919776, 0, [ 1.1785694  0.9579567  1.2778844 43.       ]
44, -200.96089573993777, 1, [ 0.9608957  1.1785694  0.9579567 44.       ]
45, -1.0836940644233566, 0, [ 1.0836941  0.9608957  1.1785694 45.       ]
46, -1.4883064384856741, 0, [ 1.4883064  1.0836941  0.9608957 46.       ]
47, -201.11938252979746, 1, [ 1.1193825  1.4883064  1.0836941 47.       ]
48, -200.08389024912321, 1, [-0.08389025  1.1193825   1.4883064  48.        ]
49, -200.4368182655183, 1, [-0.43681827 -0.08389025  1.1193825  49.        ]
50, -200.14766811375878, 1, [-0.14766811 -0.43681827 -0.08389025 50.        ]
51, -200.26783239454255, 1, [-0.2678324  -0.14766811 -0.43681827 51.        ]
52, -0.1444791617280632, 0, [-0.14447916 -0.2678324  -0.14766811 52.        ]
53, -200.38814420722872, 1, [ 0.3881442  -0.14447916 -0.2678324  53.        ]
54, -0.5421861948621274, 0, [ 0.5421862   0.3881442  -0.14447916 54.        ]
55, -201.09575899797616, 1, [ 1.095759   0.5421862  0.3881442 55.       ]
56, -2.3495194713114818, 0, [ 2.3495195  1.095759   0.5421862 56.       ]
57, -202.71372100373733, 1, [ 2.713721   2.3495195  1.095759  57.       ]
58, -202.92052930864114, 1, [ 2.9205294  2.713721   2.3495195 58.       ]
59, -203.03473217193138, 1, [ 3.034732   2.9205294  2.713721  59.       ]
60, -4.253363992849157, 0, [ 4.253364   3.034732   2.9205294 60.       ]
61, -5.321199901903848, 0, [ 5.3212    4.253364  3.034732 61.      ]
62, -6.176510670573235, 0, [ 6.176511  5.3212    4.253364 62.      ]
63, -205.62667233886373, 1, [ 5.6266723  6.176511   5.3212    63.       ]
64, -4.732704114174163, 0, [ 4.732704   5.6266723  6.176511  64.       ]
65, -3.2409411519802394, 0, [ 3.240941   4.732704   5.6266723 65.       ]
66, -1.6065267959117364, 0, [ 1.6065269  3.240941   4.732704  66.       ]
67, -201.27425888666622, 1, [ 1.2742589  1.6065269  3.240941  67.       ]
68, -201.2537412696945, 1, [ 1.2537413  1.2742589  1.6065269 68.       ]
69, -200.281680488682, 1, [ 0.2816805  1.2537413  1.2742589 69.       ]
70, -200.86064996874, 1, [-0.86064994  0.2816805   1.2537413  70.        ]
71, -1.9325854561329334, 0, [-1.9325855  -0.86064994  0.2816805  71.        ]
72, -201.88890971917198, 1, [-1.8889097  -1.9325855  -0.86064994 72.        ]
73, -1.8785695461034322, 0, [-1.8785696 -1.8889097 -1.9325855 73.       ]
74, -201.2406627677174, 1, [-1.2406628 -1.8785696 -1.8889097 74.       ]
75, -200.32567455123123, 1, [-0.32567456 -1.2406628  -1.8785696  75.        ]
76, -200.01172029344258, 1, [-1.1720293e-02 -3.2567456e-01 -1.2406628e+00  7.6000000e+01]
77, -200.34672998655628, 1, [ 3.4672999e-01 -1.1720293e-02 -3.2567456e-01  7.7000000e+01]
78, -200.19899561289657, 1, [-1.9899562e-01  3.4672999e-01 -1.1720293e-02  7.8000000e+01]
79, -1.2237300996906346, 0, [-1.2237301  -0.19899562  0.34673    79.        ]
80, -1.9253985218780394, 0, [-1.9253985  -1.2237301  -0.19899562 80.        ]
81, -201.39727015453556, 1, [-1.3972702 -1.9253985 -1.2237301 81.       ]
82, -200.72608466307904, 1, [-0.72608465 -1.3972702  -1.9253985  82.        ]
83, -200.20615044280134, 1, [-0.20615044 -0.72608465 -1.3972702  83.        ]
84, -200.30210995777944, 1, [ 0.30210996 -0.20615044 -0.72608465 84.        ]
85, -200.74000804362598, 1, [ 0.74000806  0.30210996 -0.20615044 85.        ]
86, -200.18442223158758, 1, [-0.18442222  0.74000806  0.30210996 86.        ]
87, -1.291049336233665, 0, [-1.2910494  -0.18442222  0.74000806 87.        ]
88, -201.0339619080265, 1, [-1.0339619  -1.2910494  -0.18442222 88.        ]
89, -200.5290580316956, 1, [-0.52905804 -1.0339619  -1.2910494  89.        ]
90, -0.8811811353807893, 0, [-0.8811811  -0.52905804 -1.0339619  90.        ]
91, -200.2100011670285, 1, [-0.21000117 -0.8811811  -0.52905804 91.        ]
92, -200.28842814729083, 1, [-0.28842816 -0.21000117 -0.8811811  92.        ]
93, -200.3710403352548, 1, [-0.37104034 -0.28842816 -0.21000117 93.        ]
94, -200.18798250930809, 1, [-0.18798251 -0.37104034 -0.28842816 94.        ]
95, -0.3332813674735021, 0, [ 0.33328137 -0.18798251 -0.37104034 95.        ]
96, -200.353199927733, 1, [-0.35319993  0.33328137 -0.18798251 96.        ]
97, -200.0884313419583, 1, [ 8.8431343e-02 -3.5319993e-01  3.3328137e-01  9.7000000e+01]
98, -200.18359006425615, 1, [ 1.8359007e-01  8.8431343e-02 -3.5319993e-01  9.8000000e+01]
99, -0.12568970536631463, 0, [-1.2568970e-01  1.8359007e-01  8.8431343e-02  9.9000000e+01]
100, -0.5107500918281135, 0, [ -0.5107501   -0.1256897    0.18359007 100.        ]
101, -201.5835589132688, 1, [ -1.5835589  -0.5107501  -0.1256897 101.       ]
102, -201.82564816087736, 1, [ -1.8256482  -1.5835589  -0.5107501 102.       ]
103, -1.9283647334534333, 0, [ -1.9283648  -1.8256482  -1.5835589 103.       ]
104, -201.9907862653227, 1, [ -1.9907863  -1.9283648  -1.8256482 104.       ]
105, -201.8462543387693, 1, [ -1.8462543  -1.9907863  -1.9283648 105.       ]
106, -201.60110972007885, 1, [ -1.6011097  -1.8462543  -1.9907863 106.       ]
107, -201.28151857958218, 1, [ -1.2815186  -1.6011097  -1.8462543 107.       ]
108, -200.51502269169345, 1, [ -0.5150227  -1.2815186  -1.6011097 108.       ]
109, -0.08572612866000093, 0, [ 8.5726127e-02 -5.1502270e-01 -1.2815186e+00  1.0900000e+02]
110, -200.03814579137807, 1, [ 3.814579e-02  8.572613e-02 -5.150227e-01  1.100000e+02]
111, -200.29375222215486, 1, [2.9375222e-01 3.8145792e-02 8.5726127e-02 1.1100000e+02]
112, -201.32595742578974, 1, [1.3259574e+00 2.9375222e-01 3.8145792e-02 1.1200000e+02]
113, -1.9803477509199916, 0, [  1.9803478    1.3259574    0.29375222 113.        ]
114, -202.02462818915535, 1, [  2.0246282   1.9803478   1.3259574 114.       ]
115, -200.91912007400245, 1, [  0.9191201   2.0246282   1.9803478 115.       ]
116, -0.7074605170702806, 0, [  0.7074605   0.9191201   2.0246282 116.       ]
117, -200.89009305808457, 1, [  0.890093    0.7074605   0.9191201 117.       ]
118, -201.44329920935732, 1, [  1.4432992   0.890093    0.7074605 118.       ]
119, -201.27135419187454, 1, [  1.2713542   1.4432992   0.890093  119.       ]
120, -0.6123903958821698, 0, [  0.6123904   1.2713542   1.4432992 120.       ]
1, -0.44304945606325224, 0, [0.44304946 0.         0.         1.        ]
2, -1.1742557749928193, 0, [1.1742557  0.44304946 0.         2.        ]
3, -1.3257013813115028, 0, [1.3257014  1.1742557  0.44304946 3.        ]
4, -0.710390312393366, 0, [0.7103903 1.3257014 1.1742557 4.       ]
5, -0.442707514153435, 0, [0.4427075 0.7103903 1.3257014 5.       ]
6, -0.14286527851875097, 0, [0.14286529 0.4427075  0.7103903  6.        ]
7, -1.2090744351206069, 0, [1.2090744  0.14286529 0.4427075  7.        ]
8, -200.8790927643446, 1, [0.87909275 1.2090744  0.14286529 8.        ]
9, -200.4213597179294, 1, [0.42135972 0.87909275 1.2090744  9.        ]
10, -0.00020885012725016527, 0, [-2.0885012e-04  4.2135972e-01  8.7909275e-01  1.0000000e+01]
11, -200.90015502857267, 1, [-9.0015501e-01 -2.0885012e-04  4.2135972e-01  1.1000000e+01]
12, -201.3446651270213, 1, [-1.3446652e+00 -9.0015501e-01 -2.0885012e-04  1.2000000e+01]
13, -200.37845897199688, 1, [-0.37845898 -1.3446652  -0.900155   13.        ]
14, -200.22900126295852, 1, [-0.22900127 -0.37845898 -1.3446652  14.        ]
15, -0.4136293845945682, 0, [-0.41362938 -0.22900127 -0.37845898 15.        ]
16, -1.197280877840377, 0, [-1.1972809  -0.41362938 -0.22900127 16.        ]
17, -200.84085861239703, 1, [-0.84085864 -1.1972809  -0.41362938 17.        ]
18, -0.22657197640819765, 0, [-0.22657198 -0.84085864 -1.1972809  18.        ]
19, -0.3930845140741317, 0, [ 0.39308453 -0.22657198 -0.84085864 19.        ]
20, -200.23473538615903, 1, [ 0.23473538  0.39308453 -0.22657198 20.        ]
21, -200.32461087021167, 1, [ 0.32461086  0.23473538  0.39308453 21.        ]
22, -0.5873058473009691, 0, [ 0.58730584  0.32461086  0.23473538 22.        ]
23, -200.19492577795185, 1, [ 0.19492579  0.58730584  0.32461086 23.        ]
24, -200.41212309646212, 1, [ 0.41212308  0.19492579  0.58730584 24.        ]
25, -200.67674315308287, 1, [-0.67674315  0.41212308  0.19492579 25.        ]
26, -2.192348999340119, 0, [-2.192349   -0.67674315  0.41212308 26.        ]
27, -202.23602869231294, 1, [-2.2360287  -2.192349   -0.67674315 27.        ]
28, -2.325221992220335, 0, [-2.325222  -2.2360287 -2.192349  28.       ]
29, -202.5495951081501, 1, [-2.549595  -2.325222  -2.2360287 29.       ]
30, -202.01319860283536, 1, [-2.0131986 -2.549595  -2.325222  30.       ]
31, -1.0562785324783144, 0, [-1.0562786 -2.0131986 -2.549595  31.       ]
32, -200.5086420321975, 1, [-0.508642  -1.0562786 -2.0131986 32.       ]
33, -200.22737285623631, 1, [-0.22737285 -0.508642   -1.0562786  33.        ]
34, -0.4117615670660132, 0, [ 0.41176158 -0.22737285 -0.508642   34.        ]
35, -200.65036479536053, 1, [ 0.6503648   0.41176158 -0.22737285 35.        ]
36, -200.01329100926696, 1, [1.3291010e-02 6.5036482e-01 4.1176158e-01 3.6000000e+01]
37, -200.19204907979736, 1, [-1.9204909e-01  1.3291010e-02  6.5036482e-01  3.7000000e+01]
38, -0.2893427123446873, 0, [ 2.8934270e-01 -1.9204909e-01  1.3291010e-02  3.8000000e+01]
39, -0.1057134365530803, 0, [ 0.10571343  0.2893427  -0.19204909 39.        ]
40, -0.010041547542273075, 0, [-1.00415479e-02  1.05713435e-01  2.89342701e-01  4.00000000e+01]
41, -0.29720745697008677, 0, [-2.97207445e-01 -1.00415479e-02  1.05713435e-01  4.10000000e+01]
42, -200.74460615987343, 1, [-7.4460614e-01 -2.9720744e-01 -1.0041548e-02  4.2000000e+01]
43, -201.20281704589988, 1, [-1.2028171  -0.74460614 -0.29720744 43.        ]
44, -201.0331694734673, 1, [-1.0331695  -1.2028171  -0.74460614 44.        ]
45, -200.68304386265484, 1, [-0.68304384 -1.0331695  -1.2028171  45.        ]
46, -0.24843395842998242, 0, [-0.24843396 -0.68304384 -1.0331695  46.        ]
47, -0.6237681193886182, 0, [-0.6237681  -0.24843396 -0.68304384 47.        ]
48, -200.72838913792816, 1, [-0.72838914 -0.6237681  -0.24843396 48.        ]
49, -0.6392262553989592, 0, [-0.63922626 -0.72838914 -0.6237681  49.        ]
50, -200.04928013882244, 1, [-4.9280141e-02 -6.3922626e-01 -7.2838914e-01  5.0000000e+01]
51, -200.38925012242206, 1, [ 3.8925013e-01 -4.9280141e-02 -6.3922626e-01  5.1000000e+01]
52, -200.8129449352267, 1, [ 8.1294495e-01  3.8925013e-01 -4.9280141e-02  5.2000000e+01]
53, -201.29923329001696, 1, [ 1.2992333   0.81294495  0.38925013 53.        ]
54, -201.58112303092358, 1, [ 1.581123    1.2992333   0.81294495 54.        ]
55, -1.3990331194750079, 0, [ 1.3990331  1.581123   1.2992333 55.       ]
56, -201.1750738320586, 1, [ 1.1750739  1.3990331  1.581123  56.       ]
57, -0.6393371102935369, 0, [ 0.6393371  1.1750739  1.3990331 57.       ]
58, -0.979989534243029, 0, [-0.9799895  0.6393371  1.1750739 58.       ]
59, -201.92272811154172, 1, [-1.9227281 -0.9799895  0.6393371 59.       ]
60, -200.72147054460265, 1, [-0.72147053 -1.9227281  -0.9799895  60.        ]
61, -200.9724817631069, 1, [-0.9724818  -0.72147053 -1.9227281  61.        ]
62, -2.2943424988822096, 0, [-2.2943425  -0.9724818  -0.72147053 62.        ]
63, -3.6442560229120042, 0, [-3.644256  -2.2943425 -0.9724818 63.       ]
64, -3.964040978011244, 0, [-3.964041  -3.644256  -2.2943425 64.       ]
65, -203.40343886974838, 1, [-3.4034388 -3.964041  -3.644256  65.       ]
66, -2.7509155321026455, 0, [-2.7509155 -3.4034388 -3.964041  66.       ]
67, -2.364055402132113, 0, [-2.3640554 -2.7509155 -3.4034388 67.       ]
68, -201.96552342971293, 1, [-1.9655235 -2.3640554 -2.7509155 68.       ]
69, -200.95395065073473, 1, [-0.95395064 -1.9655235  -2.3640554  69.        ]
70, -0.2533035039949972, 0, [ 0.2533035  -0.95395064 -1.9655235  70.        ]
71, -1.1759810483659774, 0, [ 1.175981    0.2533035  -0.95395064 71.        ]
72, -201.5812624731613, 1, [ 1.5812625  1.175981   0.2533035 72.       ]
73, -2.4427210445158907, 0, [ 2.4427211  1.5812625  1.175981  73.       ]
74, -202.0801360380225, 1, [ 2.080136   2.4427211  1.5812625 74.       ]
75, -201.8242923768707, 1, [ 1.8242924  2.080136   2.4427211 75.       ]
76, -201.61853284562474, 1, [ 1.6185329  1.8242924  2.080136  76.       ]
77, -200.99249796321342, 1, [ 0.992498   1.6185329  1.8242924 77.       ]
78, -1.067109738461903, 0, [ 1.0671097  0.992498   1.6185329 78.       ]
79, -200.82478423823574, 1, [ 0.8247842  1.0671097  0.992498  79.       ]
80, -200.34431201209094, 1, [ 0.344312   0.8247842  1.0671097 80.       ]
81, -200.62555138234944, 1, [-0.6255514  0.344312   0.8247842 81.       ]
82, -2.0341430879411915, 0, [-2.034143  -0.6255514  0.344312  82.       ]
83, -201.17134313387507, 1, [-1.1713431 -2.034143  -0.6255514 83.       ]
84, -201.41591193777361, 1, [-1.4159119 -1.1713431 -2.034143  84.       ]
85, -201.0137196650409, 1, [-1.0137197 -1.4159119 -1.1713431 85.       ]
86, -0.8755388883978311, 0, [-0.8755389 -1.0137197 -1.4159119 86.       ]
87, -200.45767986504956, 1, [-0.45767987 -0.8755389  -1.0137197  87.        ]
88, -0.17775594103634973, 0, [ 0.17775594 -0.45767987 -0.8755389  88.        ]
89, -200.13715768834402, 1, [-0.1371577   0.17775594 -0.45767987 89.        ]
90, -200.311531104588, 1, [-0.3115311  -0.1371577   0.17775594 90.        ]
91, -200.23990780013446, 1, [-0.2399078 -0.3115311 -0.1371577 91.       ]
92, -200.13278894756488, 1, [-0.13278894 -0.2399078  -0.3115311  92.        ]
93, -200.10865861265404, 1, [-0.10865861 -0.13278894 -0.2399078  93.        ]
94, -200.24404599694626, 1, [-0.244046   -0.10865861 -0.13278894 94.        ]
95, -0.03765132978382907, 0, [-3.7651330e-02 -2.4404600e-01 -1.0865861e-01  9.5000000e+01]
96, -200.65994712431817, 1, [ 6.599471e-01 -3.765133e-02 -2.440460e-01  9.600000e+01]
97, -200.93622382301731, 1, [ 9.362238e-01  6.599471e-01 -3.765133e-02  9.700000e+01]
98, -200.46056251327497, 1, [ 0.46056253  0.9362238   0.6599471  98.        ]
99, -0.2780078106851016, 0, [ 0.2780078   0.46056253  0.9362238  99.        ]
100, -0.1625161249942317, 0, [  0.16251613   0.2780078    0.46056253 100.        ]
101, -200.34884920540418, 1, [  0.3488492    0.16251613   0.2780078  101.        ]
102, -201.2452681476913, 1, [  1.2452681    0.3488492    0.16251613 102.        ]
103, -201.0824756159424, 1, [  1.0824757   1.2452681   0.3488492 103.       ]
104, -200.87748172886361, 1, [  0.87748176   1.0824757    1.2452681  104.        ]
105, -200.26097181119766, 1, [  0.2609718    0.87748176   1.0824757  105.        ]
106, -0.3767104361239789, 0, [ -0.37671044   0.2609718    0.87748176 106.        ]
107, -1.1714314172193523, 0, [ -1.1714314   -0.37671044   0.2609718  107.        ]
108, -200.31124193687333, 1, [ -0.31124192  -1.1714314   -0.37671044 108.        ]
109, -200.02817432785943, 1, [ 2.8174328e-02 -3.1124192e-01 -1.1714314e+00  1.0900000e+02]
110, -0.013748354753096437, 0, [ 1.3748355e-02  2.8174328e-02 -3.1124192e-01  1.1000000e+02]
111, -200.97397501513242, 1, [9.7397500e-01 1.3748355e-02 2.8174328e-02 1.1100000e+02]
112, -1.078086108628443, 0, [1.0780861e+00 9.7397500e-01 1.3748355e-02 1.1200000e+02]
113, -201.3528808997223, 1, [  1.352881    1.0780861   0.973975  113.       ]
114, -201.68850919976856, 1, [  1.6885092   1.352881    1.0780861 114.       ]
115, -2.2439849153844214, 0, [  2.243985    1.6885092   1.352881  115.       ]
116, -201.84324734779153, 1, [  1.8432473   2.243985    1.6885092 116.       ]
117, -201.4195122775092, 1, [  1.4195123   1.8432473   2.243985  117.       ]
118, -200.9528655318367, 1, [  0.95286554   1.4195123    1.8432473  118.        ]
119, -201.11878071884414, 1, [  1.1187807    0.95286554   1.4195123  119.        ]
120, -200.19813906723581, 1, [ -0.19813907   1.1187807    0.95286554 120.        ]
1, -200.2556211345683, 1, [-0.25562114  0.          0.          1.        ]
2, -0.38414593766369687, 0, [-0.38414595 -0.25562114  0.          2.        ]
3, -200.63382924619535, 1, [-0.63382924 -0.38414595 -0.25562114  3.        ]
4, -1.7423714260038472, 0, [-1.7423714  -0.63382924 -0.38414595  4.        ]
5, -2.750619561299019, 0, [-2.7506196  -1.7423714  -0.63382924  5.        ]
6, -202.8494235559901, 1, [-2.8494236 -2.7506196 -1.7423714  6.       ]
7, -202.00919071563817, 1, [-2.0091908 -2.8494236 -2.7506196  7.       ]
8, -0.6383025624425769, 0, [-0.63830256 -2.0091908  -2.8494236   8.        ]
9, -200.2821419362121, 1, [-0.28214192 -0.63830256 -2.0091908   9.        ]
10, -201.14707682035134, 1, [-1.1470768  -0.28214192 -0.63830256 10.        ]
11, -1.9371204246738758, 0, [-1.9371204  -1.1470768  -0.28214192 11.        ]
12, -3.03121907527721, 0, [-3.031219  -1.9371204 -1.1470768 12.       ]
13, -3.5654902309911556, 0, [-3.5654902 -3.031219  -1.9371204 13.       ]
14, -3.1471783250842957, 0, [-3.1471784 -3.5654902 -3.031219  14.       ]
15, -202.41798639904792, 1, [-2.4179864 -3.1471784 -3.5654902 15.       ]
16, -200.89681316818286, 1, [-0.89681315 -2.4179864  -3.1471784  16.        ]
17, -200.24734249297674, 1, [ 0.2473425  -0.89681315 -2.4179864  17.        ]
18, -200.7390973701785, 1, [ 0.73909736  0.2473425  -0.89681315 18.        ]
19, -200.26939847361635, 1, [ 0.26939848  0.73909736  0.2473425  19.        ]
20, -0.001916667317027873, 0, [-1.9166673e-03  2.6939848e-01  7.3909736e-01  2.0000000e+01]
21, -200.7146149275483, 1, [-7.1461493e-01 -1.9166673e-03  2.6939848e-01  2.1000000e+01]
22, -0.7093004453152176, 0, [-7.0930046e-01 -7.1461493e-01 -1.9166673e-03  2.2000000e+01]
23, -0.5856825171123191, 0, [-0.5856825  -0.70930046 -0.7146149  23.        ]
24, -0.262645149911637, 0, [ 0.26264516 -0.5856825  -0.70930046 24.        ]
25, -200.56647074884097, 1, [ 0.56647074  0.26264516 -0.5856825  25.        ]
26, -0.09260779728047974, 0, [-0.0926078   0.56647074  0.26264516 26.        ]
27, -0.2260329298543703, 0, [-0.22603293 -0.0926078   0.56647074 27.        ]
28, -200.32602635720045, 1, [ 0.32602635 -0.22603293 -0.0926078  28.        ]
29, -201.26679900953596, 1, [ 1.266799    0.32602635 -0.22603293 29.        ]
30, -200.8017323013088, 1, [ 0.8017323   1.266799    0.32602635 30.        ]
31, -0.04185015837763151, 0, [ 0.04185016  0.8017323   1.266799   31.        ]
32, -200.01952727570153, 1, [1.9527275e-02 4.1850157e-02 8.0173230e-01 3.2000000e+01]
33, -200.4414319921011, 1, [-4.4143200e-01  1.9527275e-02  4.1850157e-02  3.3000000e+01]
34, -1.426065874375436, 0, [-1.4260659e+00 -4.4143200e-01  1.9527275e-02  3.4000000e+01]
35, -2.690070927568536, 0, [-2.6900709 -1.4260659 -0.441432  35.       ]
36, -2.3364328280754085, 0, [-2.336433  -2.6900709 -1.4260659 36.       ]
37, -2.303227700213006, 0, [-2.3032277 -2.336433  -2.6900709 37.       ]
38, -202.37491152606776, 1, [-2.3749115 -2.3032277 -2.336433  38.       ]
39, -2.5981566652962735, 0, [-2.5981567 -2.3749115 -2.3032277 39.       ]
40, -202.16188593298634, 1, [-2.161886  -2.5981567 -2.3749115 40.       ]
41, -201.0475260156167, 1, [-1.047526  -2.161886  -2.5981567 41.       ]
42, -200.17658499292892, 1, [-0.17658499 -1.047526   -2.161886   42.        ]
43, -200.43710211070183, 1, [ 0.4371021  -0.17658499 -1.047526   43.        ]
44, -200.53893850841254, 1, [ 0.5389385   0.4371021  -0.17658499 44.        ]
45, -200.5985397011222, 1, [ 0.5985397  0.5389385  0.4371021 45.       ]
46, -0.37812128050664234, 0, [ 0.3781213  0.5985397  0.5389385 46.       ]
47, -200.4197703659221, 1, [-0.41977036  0.3781213   0.5985397  47.        ]
48, -0.011591010648073441, 0, [ 1.1591011e-02 -4.1977036e-01  3.7812129e-01  4.8000000e+01]
49, -200.0994324989918, 1, [-9.9432498e-02  1.1591011e-02 -4.1977036e-01  4.9000000e+01]
50, -0.36797592793039513, 0, [ 3.6797592e-01 -9.9432498e-02  1.1591011e-02  5.0000000e+01]
51, -200.27490227108808, 1, [ 0.27490228  0.36797592 -0.0994325  51.        ]
52, -0.20386614080168539, 0, [ 0.20386614  0.27490228  0.36797592 52.        ]
53, -200.1314100018259, 1, [ 0.13141     0.20386614  0.27490228 53.        ]
54, -0.567236339835912, 0, [-0.56723636  0.13141     0.20386614 54.        ]
55, -1.1176754988398054, 0, [-1.1176755  -0.56723636  0.13141    55.        ]
56, -200.78928688063047, 1, [-0.78928685 -1.1176755  -0.56723636 56.        ]
57, -200.14913978336088, 1, [-0.14913978 -0.78928685 -1.1176755  57.        ]
58, -0.6564605640838124, 0, [ 0.6564606  -0.14913978 -0.78928685 58.        ]
59, -201.23642679509675, 1, [ 1.2364268   0.6564606  -0.14913978 59.        ]
60, -1.8932406366727852, 0, [ 1.8932407  1.2364268  0.6564606 60.       ]
61, -201.73763169832938, 1, [ 1.7376317  1.8932407  1.2364268 61.       ]
62, -0.6741197920442102, 0, [ 0.6741198  1.7376317  1.8932407 62.       ]
63, -200.17170697854885, 1, [ 0.17170697  0.6741198   1.7376317  63.        ]
64, -200.8839679387684, 1, [ 0.88396794  0.17170697  0.6741198  64.        ]
65, -200.96034396190828, 1, [ 0.96034396  0.88396794  0.17170697 65.        ]
66, -1.4626073990364523, 0, [ 1.4626074   0.96034396  0.88396794 66.        ]
67, -201.2454765258291, 1, [ 1.2454765   1.4626074   0.96034396 67.        ]
68, -0.7772728060819833, 0, [ 0.7772728  1.2454765  1.4626074 68.       ]
69, -201.64409779268016, 1, [ 1.6440978  0.7772728  1.2454765 69.       ]
70, -2.558695160041486, 0, [ 2.558695   1.6440978  0.7772728 70.       ]
71, -203.08525350475549, 1, [ 3.0852535  2.558695   1.6440978 71.       ]
72, -202.98322245979298, 1, [ 2.9832225  3.0852535  2.558695  72.       ]
73, -202.38399372765753, 1, [ 2.3839936  2.9832225  3.0852535 73.       ]
74, -200.82619142729212, 1, [ 0.8261914  2.3839936  2.9832225 74.       ]
75, -0.3329196239570802, 0, [-0.33291963  0.8261914   2.3839936  75.        ]
76, -201.20714971065613, 1, [-1.2071497  -0.33291963  0.8261914  76.        ]
77, -2.976038431366552, 0, [-2.9760385  -1.2071497  -0.33291963 77.        ]
78, -202.12129725230824, 1, [-2.1212974 -2.9760385 -1.2071497 78.       ]
79, -201.242786844811, 1, [-1.2427869 -2.1212974 -2.9760385 79.       ]
80, -200.54144720228325, 1, [-0.5414472 -1.2427869 -2.1212974 80.       ]
81, -200.27725035181913, 1, [-0.27725035 -0.5414472  -1.2427869  81.        ]
82, -200.16826176204603, 1, [-0.16826177 -0.27725035 -0.5414472  82.        ]
83, -200.12805272540032, 1, [ 0.12805273 -0.16826177 -0.27725035 83.        ]
84, -200.2729524659928, 1, [ 0.27295247  0.12805273 -0.16826177 84.        ]
85, -200.32799777653503, 1, [ 0.32799777  0.27295247  0.12805273 85.        ]
86, -200.6945936686979, 1, [ 0.69459367  0.32799777  0.27295247 86.        ]
87, -200.548099743971, 1, [-0.54809976  0.69459367  0.32799777 87.        ]
