time, reward, action, observation
69, -1.740055157048456, 0, [-1.7400552 -1.1805886 -1.8300086 69.       ]
70, -2.4366483625340365, 0, [-2.4366484 -1.7400552 -1.1805886 70.       ]
71, -201.994229491135, 1, [-1.9942294 -2.4366484 -1.7400552 71.       ]
72, -201.90897382210449, 1, [-1.9089738 -1.9942294 -2.4366484 72.       ]
73, -200.79457698786132, 1, [-0.794577  -1.9089738 -1.9942294 73.       ]
74, -201.0847545171335, 1, [-1.0847545 -0.794577  -1.9089738 74.       ]
75, -1.139630567407762, 0, [-1.1396306 -1.0847545 -0.794577  75.       ]
76, -201.49027260393865, 1, [-1.4902726 -1.1396306 -1.0847545 76.       ]
77, -200.60495024158598, 1, [-0.60495025 -1.4902726  -1.1396306  77.        ]
78, -0.09248203376839316, 0, [ 0.09248203 -0.60495025 -1.4902726  78.        ]
79, -0.4643025720515801, 0, [ 0.46430257  0.09248203 -0.60495025 79.        ]
80, -0.09733347218817856, 0, [-0.09733347  0.46430257  0.09248203 80.        ]
81, -0.29427046495335474, 0, [ 0.29427046 -0.09733347  0.46430257 81.        ]
82, -200.68623311685215, 1, [ 0.6862331   0.29427046 -0.09733347 82.        ]
83, -201.0159317612143, 1, [ 1.0159317   0.6862331   0.29427046 83.        ]
84, -1.8486313061629076, 0, [ 1.8486313  1.0159317  0.6862331 84.       ]
85, -201.86069551343013, 1, [ 1.8606955  1.8486313  1.0159317 85.       ]
86, -1.5507235739557048, 0, [ 1.5507236  1.8606955  1.8486313 86.       ]
87, -0.9026254088611106, 0, [ 0.9026254  1.5507236  1.8606955 87.       ]
88, -200.2544096473477, 1, [ 0.25440964  0.9026254   1.5507236  88.        ]
89, -200.79502575259679, 1, [ 0.79502577  0.25440964  0.9026254  89.        ]
90, -0.4973280361983299, 0, [ 0.49732804  0.79502577  0.25440964 90.        ]
91, -200.07193915989745, 1, [7.1939163e-02 4.9732804e-01 7.9502577e-01 9.1000000e+01]
92, -0.4289939007863485, 0, [-4.2899391e-01  7.1939163e-02  4.9732804e-01  9.2000000e+01]
93, -200.3281946536954, 1, [-3.2819465e-01 -4.2899391e-01  7.1939163e-02  9.3000000e+01]
94, -0.04011943823127462, 0, [ 4.0119439e-02 -3.2819465e-01 -4.2899391e-01  9.4000000e+01]
95, -0.289777792775162, 0, [-2.8977779e-01  4.0119439e-02 -3.2819465e-01  9.5000000e+01]
96, -201.16120362852843, 1, [-1.1612036e+00 -2.8977779e-01  4.0119439e-02  9.6000000e+01]
97, -201.1170462979954, 1, [-1.1170464 -1.1612036 -0.2897778 97.       ]
98, -200.3244718047878, 1, [-0.3244718 -1.1170464 -1.1612036 98.       ]
99, -0.6881168194265377, 0, [ 0.68811685 -0.3244718  -1.1170464  99.        ]
100, -1.606013110647985, 0, [  1.6060131    0.68811685  -0.3244718  100.        ]
101, -201.33733659753105, 1, [  1.3373365    1.6060131    0.68811685 101.        ]
102, -201.2269913477275, 1, [  1.2269913   1.3373365   1.6060131 102.       ]
103, -1.0170476050135562, 0, [  1.0170476   1.2269913   1.3373365 103.       ]
104, -201.22933227962346, 1, [  1.2293323   1.0170476   1.2269913 104.       ]
105, -200.66938099337784, 1, [  0.669381    1.2293323   1.0170476 105.       ]
106, -0.288539937924526, 0, [  0.28853995   0.669381     1.2293323  106.        ]
107, -0.07152297449392583, 0, [-7.1522973e-02  2.8853995e-01  6.6938102e-01  1.0700000e+02]
108, -0.0878936096636111, 0, [-8.7893613e-02 -7.1522973e-02  2.8853995e-01  1.0800000e+02]
109, -200.0358693280801, 1, [ 3.5869326e-02 -8.7893613e-02 -7.1522973e-02  1.0900000e+02]
110, -1.4098969964290318, 0, [ 1.4098970e+00  3.5869326e-02 -8.7893613e-02  1.1000000e+02]
111, -202.15348528300396, 1, [2.1534853e+00 1.4098970e+00 3.5869326e-02 1.1100000e+02]
112, -202.67627034633458, 1, [  2.6762702   2.1534853   1.409897  112.       ]
113, -2.0747464782017335, 0, [  2.0747464   2.6762702   2.1534853 113.       ]
114, -201.47638491043702, 1, [  1.4763849   2.0747464   2.6762702 114.       ]
115, -200.84012016596827, 1, [  0.84012014   1.4763849    2.0747464  115.        ]
116, -200.87025938024286, 1, [  0.8702594    0.84012014   1.4763849  116.        ]
117, -200.40367309083973, 1, [ -0.40367308   0.8702594    0.84012014 117.        ]
118, -200.044334747826, 1, [ 4.4334747e-02 -4.0367308e-01  8.7025940e-01  1.1800000e+02]
119, -200.64241409780803, 1, [ 6.4241409e-01  4.4334747e-02 -4.0367308e-01  1.1900000e+02]
120, -200.01571489096702, 1, [-1.5714891e-02  6.4241409e-01  4.4334747e-02  1.2000000e+02]
1, -0.48927426431070636, 0, [-0.48927426  0.          0.          1.        ]
2, -200.8898602697013, 1, [-0.8898603  -0.48927426  0.          2.        ]
3, -200.78992843727002, 1, [-0.78992844 -0.8898603  -0.48927426  3.        ]
4, -200.32706526177307, 1, [-0.32706526 -0.78992844 -0.8898603   4.        ]
5, -200.8232663158688, 1, [ 0.8232663  -0.32706526 -0.78992844  5.        ]
6, -200.77687404280866, 1, [ 0.77687407  0.8232663  -0.32706526  6.        ]
7, -1.1235115038123493, 0, [1.1235116  0.77687407 0.8232663  7.        ]
8, -201.0769205619927, 1, [1.0769205  1.1235116  0.77687407 8.        ]
9, -1.9196109504910748, 0, [1.919611  1.0769205 1.1235116 9.       ]
10, -202.11838259117803, 1, [ 2.1183827  1.919611   1.0769205 10.       ]
11, -2.961675129164834, 0, [ 2.9616752  2.1183827  1.919611  11.       ]
12, -3.097471564662546, 0, [ 3.0974715  2.9616752  2.1183827 12.       ]
13, -202.5274831882332, 1, [ 2.5274832  3.0974715  2.9616752 13.       ]
14, -1.6646062761686977, 0, [ 1.6646063  2.5274832  3.0974715 14.       ]
15, -202.01268266805553, 1, [ 2.0126827  1.6646063  2.5274832 15.       ]
16, -202.07516561577742, 1, [ 2.0751655  2.0126827  1.6646063 16.       ]
17, -1.9725797610661921, 0, [ 1.9725797  2.0751655  2.0126827 17.       ]
18, -1.6642771337619977, 0, [ 1.6642771  1.9725797  2.0751655 18.       ]
19, -201.59099681109475, 1, [ 1.5909969  1.6642771  1.9725797 19.       ]
20, -200.97396470460305, 1, [ 0.9739647  1.5909969  1.6642771 20.       ]
21, -200.25411077672183, 1, [ 0.25411078  0.9739647   1.5909969  21.        ]
22, -200.3389136701211, 1, [ 0.33891368  0.25411078  0.9739647  22.        ]
23, -201.52982196189822, 1, [ 1.529822    0.33891368  0.25411078 23.        ]
24, -201.35252899764643, 1, [ 1.352529    1.529822    0.33891368 24.        ]
25, -0.9327617358482343, 0, [ 0.9327617  1.352529   1.529822  25.       ]
26, -0.011369509396900068, 0, [1.136951e-02 9.327617e-01 1.352529e+00 2.600000e+01]
27, -200.8053778471185, 1, [-8.0537784e-01  1.1369510e-02  9.3276173e-01  2.7000000e+01]
28, -1.196284115048723, 0, [-1.1962841e+00 -8.0537784e-01  1.1369510e-02  2.8000000e+01]
29, -1.0836076130036183, 0, [-1.0836076  -1.196284   -0.80537784 29.        ]
30, -200.8876147941546, 1, [-0.8876148 -1.0836076 -1.196284  30.       ]
31, -200.5479495817359, 1, [-0.54794955 -0.8876148  -1.0836076  31.        ]
32, -200.34797292591762, 1, [-0.34797293 -0.54794955 -0.8876148  32.        ]
33, -0.11866417823937211, 0, [-0.11866418 -0.34797293 -0.54794955 33.        ]
34, -200.826068036384, 1, [-0.82606804 -0.11866418 -0.34797293 34.        ]
35, -201.0361409043903, 1, [-1.0361409  -0.82606804 -0.11866418 35.        ]
36, -1.1484595450003643, 0, [-1.1484596  -1.0361409  -0.82606804 36.        ]
37, -201.37426039057976, 1, [-1.3742604 -1.1484596 -1.0361409 37.       ]
38, -201.4287217353096, 1, [-1.4287218 -1.3742604 -1.1484596 38.       ]
39, -201.61840016298072, 1, [-1.6184002 -1.4287218 -1.3742604 39.       ]
40, -1.9368912422168216, 0, [-1.9368912 -1.6184002 -1.4287218 40.       ]
41, -1.765129968443138, 0, [-1.7651299 -1.9368912 -1.6184002 41.       ]
42, -201.65851754501625, 1, [-1.6585176 -1.7651299 -1.9368912 42.       ]
43, -1.6501629463732843, 0, [-1.6501629 -1.6585176 -1.7651299 43.       ]
44, -200.97794095945162, 1, [-0.977941  -1.6501629 -1.6585176 44.       ]
45, -200.39152978095345, 1, [-0.39152977 -0.977941   -1.6501629  45.        ]
46, -200.61254455203863, 1, [ 0.61254454 -0.39152977 -0.977941   46.        ]
47, -0.37056147936800166, 0, [ 0.37056148  0.61254454 -0.39152977 47.        ]
48, -200.70098382330337, 1, [ 0.7009838   0.37056148  0.61254454 48.        ]
49, -200.40055194321795, 1, [ 0.40055194  0.7009838   0.37056148 49.        ]
50, -200.35574044089836, 1, [ 0.35574043  0.40055194  0.7009838  50.        ]
51, -200.710511822433, 1, [ 0.7105118   0.35574043  0.40055194 51.        ]
52, -201.19521992973495, 1, [ 1.1952199   0.7105118   0.35574043 52.        ]
53, -201.6012133833001, 1, [ 1.6012133  1.1952199  0.7105118 53.       ]
54, -201.48753154008162, 1, [ 1.4875315  1.6012133  1.1952199 54.       ]
55, -202.03616874026275, 1, [ 2.0361688  1.4875315  1.6012133 55.       ]
56, -201.65667658024162, 1, [ 1.6566765  2.0361688  1.4875315 56.       ]
57, -201.2603986252642, 1, [ 1.2603986  1.6566765  2.0361688 57.       ]
58, -1.343051855729295, 0, [ 1.3430519  1.2603986  1.6566765 58.       ]
59, -200.86570187169679, 1, [ 0.86570185  1.3430519   1.2603986  59.        ]
60, -201.73126670413072, 1, [ 1.7312667   0.86570185  1.3430519  60.        ]
61, -2.933321852755187, 0, [ 2.933322    1.7312667   0.86570185 61.        ]
62, -203.74410684140446, 1, [ 3.7441068  2.933322   1.7312667 62.       ]
63, -4.379440238746002, 0, [ 4.3794403  3.7441068  2.933322  63.       ]
64, -4.696162681488576, 0, [ 4.6961627  4.3794403  3.7441068 64.       ]
65, -204.07897624437268, 1, [ 4.078976   4.6961627  4.3794403 65.       ]
66, -203.6948784666376, 1, [ 3.6948786  4.078976   4.6961627 66.       ]
67, -202.74852842410095, 1, [ 2.7485285  3.6948786  4.078976  67.       ]
68, -2.1812992635578836, 0, [ 2.1812992  2.7485285  3.6948786 68.       ]
69, -201.7331325762413, 1, [ 1.7331326  2.1812992  2.7485285 69.       ]
70, -202.19196557436027, 1, [ 2.1919656  1.7331326  2.1812992 70.       ]
71, -201.58331345601124, 1, [ 1.5833135  2.1919656  1.7331326 71.       ]
72, -201.75567984997795, 1, [ 1.7556798  1.5833135  2.1919656 72.       ]
73, -201.18041792924615, 1, [ 1.1804179  1.7556798  1.5833135 73.       ]
74, -0.23989129610699228, 0, [ 0.23989129  1.1804179   1.7556798  74.        ]
75, -200.30412528626022, 1, [-0.30412528  0.23989129  1.1804179  75.        ]
76, -1.3344314830750816, 0, [-1.3344315  -0.30412528  0.23989129 76.        ]
77, -201.21259625724022, 1, [-1.2125963  -1.3344315  -0.30412528 77.        ]
78, -0.5994976785330043, 0, [-0.5994977 -1.2125963 -1.3344315 78.       ]
79, -200.32332483810717, 1, [-0.32332483 -0.5994977  -1.2125963  79.        ]
80, -200.08475734655056, 1, [ 0.08475734 -0.32332483 -0.5994977  80.        ]
81, -1.22731019206429, 0, [ 1.2273102   0.08475734 -0.32332483 81.        ]
82, -2.2763656920647084, 0, [ 2.2763658   1.2273102   0.08475734 82.        ]
83, -202.17757724181598, 1, [ 2.1775773  2.2763658  1.2273102 83.       ]
84, -201.67582799710547, 1, [ 1.675828   2.1775773  2.2763658 84.       ]
85, -200.52329449590928, 1, [ 0.5232945  1.675828   2.1775773 85.       ]
86, -0.01886283911363268, 0, [-1.886284e-02  5.232945e-01  1.675828e+00  8.600000e+01]
87, -1.3308189309449543, 0, [-1.3308189e+00 -1.8862840e-02  5.2329451e-01  8.7000000e+01]
88, -201.00146265849486, 1, [-1.0014627e+00 -1.3308189e+00 -1.8862840e-02  8.8000000e+01]
89, -0.74513780840176, 0, [-0.7451378 -1.0014627 -1.3308189 89.       ]
90, -200.02151305763738, 1, [-2.1513058e-02 -7.4513781e-01 -1.0014627e+00  9.0000000e+01]
91, -200.06382386145168, 1, [ 6.3823864e-02 -2.1513058e-02 -7.4513781e-01  9.1000000e+01]
92, -0.2795066822559075, 0, [-2.7950668e-01  6.3823864e-02 -2.1513058e-02  9.2000000e+01]
93, -200.1107633667119, 1, [-1.1076336e-01 -2.7950668e-01  6.3823864e-02  9.3000000e+01]
94, -0.2558867821307287, 0, [-0.2558868  -0.11076336 -0.27950668 94.        ]
95, -200.32864305578772, 1, [-0.32864305 -0.2558868  -0.11076336 95.        ]
96, -200.26676577721582, 1, [-0.26676577 -0.32864305 -0.2558868  96.        ]
97, -200.28145774416262, 1, [-0.28145775 -0.26676577 -0.32864305 97.        ]
98, -200.333176357295, 1, [-0.33317634 -0.28145775 -0.26676577 98.        ]
99, -200.7043656123725, 1, [-0.7043656  -0.33317634 -0.28145775 99.        ]
100, -1.0958839084809104, 0, [ -1.095884    -0.7043656   -0.33317634 100.        ]
101, -202.05235571406183, 1, [ -2.0523558  -1.095884   -0.7043656 101.       ]
102, -201.9556803363175, 1, [ -1.9556804  -2.0523558  -1.095884  102.       ]
103, -2.477368027087987, 0, [ -2.477368   -1.9556804  -2.0523558 103.       ]
104, -201.60432732810366, 1, [ -1.6043273  -2.477368   -1.9556804 104.       ]
105, -200.57298507010898, 1, [ -0.57298505  -1.6043273   -2.477368   105.        ]
106, -201.291805587873, 1, [ -1.2918056   -0.57298505  -1.6043273  106.        ]
107, -201.12766958147265, 1, [ -1.1276696   -1.2918056   -0.57298505 107.        ]
108, -200.98416264849632, 1, [ -0.9841626  -1.1276696  -1.2918056 108.       ]
109, -201.32709333050113, 1, [ -1.3270934  -0.9841626  -1.1276696 109.       ]
110, -200.90380073541724, 1, [ -0.9038007  -1.3270934  -0.9841626 110.       ]
111, -0.7960114316774725, 0, [ -0.79601145  -0.9038007   -1.3270934  111.        ]
112, -201.53520286185403, 1, [ -1.5352029   -0.79601145  -0.9038007  112.        ]
113, -2.2598943320237384, 0, [ -2.2598944   -1.5352029   -0.79601145 113.        ]
114, -2.913774067309562, 0, [ -2.913774   -2.2598944  -1.5352029 114.       ]
115, -202.49897546506503, 1, [ -2.4989755  -2.913774   -2.2598944 115.       ]
116, -202.64838811366187, 1, [ -2.6483881  -2.4989755  -2.913774  116.       ]
117, -201.9407115757907, 1, [ -1.9407116  -2.6483881  -2.4989755 117.       ]
118, -1.0068418013942757, 0, [ -1.0068418  -1.9407116  -2.6483881 118.       ]
119, -0.8326596203046066, 0, [ -0.8326596  -1.0068418  -1.9407116 119.       ]
120, -1.0227416599244594, 0, [ -1.0227417  -0.8326596  -1.0068418 120.       ]
1, -0.04016865691467833, 0, [-0.04016866  0.          0.          1.        ]
2, -0.3552662459526042, 0, [-0.35526624 -0.04016866  0.          2.        ]
3, -0.26453298774189793, 0, [ 0.26453298 -0.35526624 -0.04016866  3.        ]
4, -200.42556164517345, 1, [ 0.42556164  0.26453298 -0.35526624  4.        ]
5, -200.12205465104236, 1, [-0.12205465  0.42556164  0.26453298  5.        ]
6, -200.5841989780825, 1, [-0.58419895 -0.12205465  0.42556164  6.        ]
7, -0.98264956884248, 0, [-0.98264956 -0.58419895 -0.12205465  7.        ]
8, -200.25871167178002, 1, [ 0.25871167 -0.98264956 -0.58419895  8.        ]
9, -200.3268034418833, 1, [ 0.32680345  0.25871167 -0.98264956  9.        ]
10, -0.4450150675858029, 0, [ 0.44501507  0.32680345  0.25871167 10.        ]
11, -200.64974920596356, 1, [ 0.6497492   0.44501507  0.32680345 11.        ]
12, -200.5584838270183, 1, [ 0.55848384  0.6497492   0.44501507 12.        ]
13, -201.5948543903475, 1, [ 1.5948544   0.55848384  0.6497492  13.        ]
14, -201.239734504512, 1, [ 1.2397345   1.5948544   0.55848384 14.        ]
15, -201.35665936462928, 1, [ 1.3566594  1.2397345  1.5948544 15.       ]
16, -1.5304182372149018, 0, [ 1.5304183  1.3566594  1.2397345 16.       ]
17, -201.62395092548243, 1, [ 1.623951   1.5304183  1.3566594 17.       ]
18, -200.79076252831817, 1, [ 0.79076254  1.623951    1.5304183  18.        ]
19, -201.41498672779457, 1, [ 1.4149867   0.79076254  1.623951   19.        ]
20, -201.22770096968193, 1, [ 1.227701    1.4149867   0.79076254 20.        ]
21, -201.01838472426857, 1, [ 1.0183847  1.227701   1.4149867 21.       ]
22, -200.3544644381851, 1, [ 0.35446444  1.0183847   1.227701   22.        ]
23, -0.5415194247733324, 0, [-0.5415194   0.35446444  1.0183847  23.        ]
24, -0.9761867985560475, 0, [-0.9761868  -0.5415194   0.35446444 24.        ]
25, -200.396293747537, 1, [-0.39629376 -0.9761868  -0.5415194  25.        ]
26, -0.4442480386551507, 0, [ 0.44424805 -0.39629376 -0.9761868  26.        ]
27, -201.11214016310535, 1, [ 1.1121402   0.44424805 -0.39629376 27.        ]
28, -2.003698318760311, 0, [ 2.0036983   1.1121402   0.44424805 28.        ]
29, -201.8399868093419, 1, [ 1.8399868  2.0036983  1.1121402 29.       ]
30, -201.9376580730625, 1, [ 1.9376581  1.8399868  2.0036983 30.       ]
31, -2.3125967042429623, 0, [ 2.3125968  1.9376581  1.8399868 31.       ]
32, -201.95228377928223, 1, [ 1.9522837  2.3125968  1.9376581 32.       ]
33, -2.027069798583744, 0, [ 2.0270698  1.9522837  2.3125968 33.       ]
34, -2.729747311289483, 0, [ 2.7297473  2.0270698  1.9522837 34.       ]
35, -202.5227018054832, 1, [ 2.5227017  2.7297473  2.0270698 35.       ]
36, -2.1789628521227336, 0, [ 2.178963   2.5227017  2.7297473 36.       ]
37, -2.2633273759150345, 0, [ 2.2633274  2.178963   2.5227017 37.       ]
38, -3.281179863865168, 0, [ 3.28118    2.2633274  2.178963  38.       ]
39, -202.81376646213755, 1, [ 2.8137665  3.28118    2.2633274 39.       ]
40, -202.24262287286112, 1, [ 2.2426229  2.8137665  3.28118   40.       ]
41, -1.7175092354226786, 0, [ 1.7175093  2.2426229  2.8137665 41.       ]
42, -1.9089270295534146, 0, [ 1.9089271  1.7175093  2.2426229 42.       ]
43, -1.1434621364014275, 0, [ 1.1434622  1.9089271  1.7175093 43.       ]
44, -201.0209564970466, 1, [ 1.0209565  1.1434622  1.9089271 44.       ]
45, -1.5190839434431944, 0, [ 1.519084   1.0209565  1.1434622 45.       ]
46, -200.94903931846494, 1, [ 0.94903934  1.519084    1.0209565  46.        ]
47, -201.45047459159528, 1, [ 1.4504746   0.94903934  1.519084   47.        ]
48, -2.1192773143346817, 0, [ 2.1192772   1.4504746   0.94903934 48.        ]
49, -201.6126834210519, 1, [ 1.6126834  2.1192772  1.4504746 49.       ]
50, -201.37566896044723, 1, [ 1.375669   1.6126834  2.1192772 50.       ]
51, -200.3503935524458, 1, [ 0.35039356  1.375669    1.6126834  51.        ]
52, -200.15249899931848, 1, [-0.152499    0.35039356  1.375669   52.        ]
53, -0.3586388680447469, 0, [ 0.35863888 -0.152499    0.35039356 53.        ]
54, -200.06386331618344, 1, [-0.06386331  0.35863888 -0.152499   54.        ]
55, -200.80104033088497, 1, [ 0.80104035 -0.06386331  0.35863888 55.        ]
56, -200.77047166737918, 1, [ 0.7704717   0.80104035 -0.06386331 56.        ]
57, -201.1396366564258, 1, [ 1.1396366   0.7704717   0.80104035 57.        ]
58, -201.03830970096988, 1, [ 1.0383097  1.1396366  0.7704717 58.       ]
59, -0.16349263520669455, 0, [-0.16349263  1.0383097   1.1396366  59.        ]
60, -1.4112601596402055, 0, [-1.4112601  -0.16349263  1.0383097  60.        ]
61, -201.29017453971645, 1, [-1.2901745  -1.4112601  -0.16349263 61.        ]
62, -1.768780898256477, 0, [-1.768781  -1.2901745 -1.4112601 62.       ]
63, -202.23605833853813, 1, [-2.2360582 -1.768781  -1.2901745 63.       ]
64, -201.76996046795566, 1, [-1.7699605 -2.2360582 -1.768781  64.       ]
65, -201.73689863367827, 1, [-1.7368987 -1.7699605 -2.2360582 65.       ]
66, -202.3016185692957, 1, [-2.3016186 -1.7368987 -1.7699605 66.       ]
67, -202.3657723747104, 1, [-2.3657725 -2.3016186 -1.7368987 67.       ]
68, -1.9867266323622863, 0, [-1.9867266 -2.3657725 -2.3016186 68.       ]
69, -1.9203630735250197, 0, [-1.9203631 -1.9867266 -2.3657725 69.       ]
70, -201.13510052662113, 1, [-1.1351005 -1.9203631 -1.9867266 70.       ]
71, -200.0642060535322, 1, [-6.4206056e-02 -1.1351005e+00 -1.9203631e+00  7.1000000e+01]
72, -200.13366773097493, 1, [ 1.3366774e-01 -6.4206056e-02 -1.1351005e+00  7.2000000e+01]
73, -0.2728749131520396, 0, [-2.7287492e-01  1.3366774e-01 -6.4206056e-02  7.3000000e+01]
74, -200.94504429792792, 1, [-0.9450443  -0.27287492  0.13366774 74.        ]
75, -1.4959067328422286, 0, [-1.4959067  -0.9450443  -0.27287492 75.        ]
76, -200.90417180666964, 1, [-0.9041718 -1.4959067 -0.9450443 76.       ]
77, -200.5303190652582, 1, [-0.5303191 -0.9041718 -1.4959067 77.       ]
78, -0.042391722965055834, 0, [ 4.239172e-02 -5.303191e-01 -9.041718e-01  7.800000e+01]
79, -200.0944281170463, 1, [-9.4428115e-02  4.2391721e-02 -5.3031909e-01  7.9000000e+01]
80, -200.04900058685325, 1, [ 4.9000587e-02 -9.4428115e-02  4.2391721e-02  8.0000000e+01]
81, -200.17154529735808, 1, [-1.7154530e-01  4.9000587e-02 -9.4428115e-02  8.1000000e+01]
82, -200.34219034302816, 1, [-3.4219036e-01 -1.7154530e-01  4.9000587e-02  8.2000000e+01]
83, -200.9608663321105, 1, [-0.96086633 -0.34219036 -0.1715453  83.        ]
84, -2.241913621988699, 0, [-2.2419136  -0.96086633 -0.34219036 84.        ]
