time, reward, action, observation
58, -1.910146077628394, 0, [ 1.9101461  2.3405156  1.9971551 58.       ]
59, -1.4421020069375559, 0, [ 1.442102   1.9101461  2.3405156 59.       ]
60, -200.86362002981514, 1, [ 0.86362004  1.442102    1.9101461  60.        ]
61, -0.42797982718212046, 0, [ 0.42797983  0.86362004  1.442102   61.        ]
62, -200.34292561734134, 1, [ 0.3429256   0.42797983  0.86362004 62.        ]
63, -200.83748781193614, 1, [ 0.8374878   0.3429256   0.42797983 63.        ]
64, -1.6092129560097002, 0, [ 1.609213   0.8374878  0.3429256 64.       ]
65, -1.812118713709055, 0, [ 1.8121188  1.609213   0.8374878 65.       ]
66, -202.0053764588986, 1, [ 2.0053766  1.8121188  1.609213  66.       ]
67, -202.52850118924948, 1, [ 2.5285013  2.0053766  1.8121188 67.       ]
68, -3.100178965202805, 0, [ 3.100179   2.5285013  2.0053766 68.       ]
69, -2.8047126127122595, 0, [ 2.8047125  3.100179   2.5285013 69.       ]
70, -2.2459872244169294, 0, [ 2.2459872  2.8047125  3.100179  70.       ]
71, -201.7074790750686, 1, [ 1.7074791  2.2459872  2.8047125 71.       ]
72, -0.46499644646633054, 0, [ 0.46499646  1.7074791   2.2459872  72.        ]
73, -200.12265201356064, 1, [ 0.12265202  0.46499646  1.7074791  73.        ]
74, -0.7875557110523654, 0, [-0.7875557   0.12265202  0.46499646 74.        ]
75, -1.119413179624679, 0, [-1.1194131  -0.7875557   0.12265202 75.        ]
76, -1.0427106038295495, 0, [-1.0427107 -1.1194131 -0.7875557 76.       ]
77, -1.0195828837683947, 0, [-1.0195829 -1.0427107 -1.1194131 77.       ]
78, -1.6284742936591097, 0, [-1.6284742 -1.0195829 -1.0427107 78.       ]
79, -1.9709822337420324, 0, [-1.9709822 -1.6284742 -1.0195829 79.       ]
80, -2.563724064805903, 0, [-2.563724  -1.9709822 -1.6284742 80.       ]
81, -3.3817902862245157, 0, [-3.3817904 -2.563724  -1.9709822 81.       ]
82, -202.41657778077445, 1, [-2.4165778 -3.3817904 -2.563724  82.       ]
83, -202.25406605205563, 1, [-2.254066  -2.4165778 -3.3817904 83.       ]
84, -202.55581919333517, 1, [-2.5558193 -2.254066  -2.4165778 84.       ]
85, -201.79998327945367, 1, [-1.7999833 -2.5558193 -2.254066  85.       ]
86, -200.50203764107178, 1, [-0.50203764 -1.7999833  -2.5558193  86.        ]
87, -1.3409604739920136, 0, [ 1.3409605  -0.50203764 -1.7999833  87.        ]
88, -3.2058706590765826, 0, [ 3.2058706   1.3409605  -0.50203764 88.        ]
89, -5.743846480810779, 0, [ 5.7438464  3.2058706  1.3409605 89.       ]
90, -7.596463653648277, 0, [ 7.5964637  5.7438464  3.2058706 90.       ]
91, -207.7651261451958, 1, [ 7.765126   7.5964637  5.7438464 91.       ]
92, -8.949287631999468, 0, [ 8.949287   7.765126   7.5964637 92.       ]
93, -9.725454452547055, 0, [ 9.725454  8.949287  7.765126 93.      ]
94, -10.552960794638665, 0, [10.55296   9.725454  8.949287 94.      ]
95, -10.571554753790949, 0, [10.571555 10.55296   9.725454 95.      ]
96, -10.073321354411599, 0, [10.073321 10.571555 10.55296  96.      ]
97, -9.957649933858377, 0, [ 9.95765  10.073321 10.571555 97.      ]
98, -9.283312173290964, 0, [ 9.283312  9.95765  10.073321 98.      ]
99, -207.79752472511234, 1, [ 7.797525  9.283312  9.95765  99.      ]
100, -6.840252840274247, 0, [  6.840253   7.797525   9.283312 100.      ]
101, -205.66268014310657, 1, [  5.66268    6.840253   7.797525 101.      ]
102, -205.05738950796254, 1, [  5.0573897   5.66268     6.840253  102.       ]
103, -5.551799269860075, 0, [  5.5517993   5.0573897   5.66268   103.       ]
104, -6.045102865290086, 0, [  6.045103    5.5517993   5.0573897 104.       ]
105, -6.9508376806670515, 0, [  6.9508376   6.045103    5.5517993 105.       ]
106, -206.74072438957876, 1, [  6.7407246   6.9508376   6.045103  106.       ]
107, -6.354069009359934, 0, [  6.354069    6.7407246   6.9508376 107.       ]
108, -204.95093309643056, 1, [  4.950933    6.354069    6.7407246 108.       ]
109, -202.72756129563444, 1, [  2.7275612   4.950933    6.354069  109.       ]
110, -1.1748887140076323, 0, [  1.1748887   2.7275612   4.950933  110.       ]
111, -0.47115584335898497, 0, [  0.47115585   1.1748887    2.7275612  111.        ]
112, -0.138603259209226, 0, [  0.13860326   0.47115585   1.1748887  112.        ]
113, -0.9361782496776428, 0, [  0.93617827   0.13860326   0.47115585 113.        ]
114, -2.35311898912126, 0, [  2.353119     0.93617827   0.13860326 114.        ]
115, -202.62605926733093, 1, [  2.6260593    2.353119     0.93617827 115.        ]
116, -2.839949565621644, 0, [  2.8399496   2.6260593   2.353119  116.       ]
117, -2.5855775949995836, 0, [  2.5855775   2.8399496   2.6260593 117.       ]
118, -2.451766823883548, 0, [  2.4517667   2.5855775   2.8399496 118.       ]
119, -2.610578814198472, 0, [  2.6105788   2.4517667   2.5855775 119.       ]
120, -2.719381427815733, 0, [  2.7193813   2.6105788   2.4517667 120.       ]
1, -0.13754711056336116, 0, [-0.1375471  0.         0.         1.       ]
2, -0.42513200432458464, 0, [-0.425132  -0.1375471  0.         2.       ]
3, -200.03775625297186, 1, [-0.03775625 -0.425132   -0.1375471   3.        ]
4, -0.5678724401815951, 0, [-0.56787246 -0.03775625 -0.425132    4.        ]
5, -200.70587029418942, 1, [-0.7058703  -0.56787246 -0.03775625  5.        ]
6, -0.7653277439113493, 0, [-0.76532775 -0.7058703  -0.56787246  6.        ]
7, -0.44968324379269214, 0, [-0.44968325 -0.76532775 -0.7058703   7.        ]
8, -200.03959550609315, 1, [ 0.03959551 -0.44968325 -0.76532775  8.        ]
9, -200.01276732755446, 1, [ 0.01276733  0.03959551 -0.44968325  9.        ]
10, -0.2860208036794253, 0, [-0.28602082  0.01276733  0.03959551 10.        ]
11, -200.85916215952705, 1, [-0.85916215 -0.28602082  0.01276733 11.        ]
12, -200.2141423154636, 1, [-0.21414232 -0.85916215 -0.28602082 12.        ]
13, -200.23184639182875, 1, [ 0.23184639 -0.21414232 -0.85916215 13.        ]
14, -200.38466732882657, 1, [ 0.38466734  0.23184639 -0.21414232 14.        ]
15, -0.15885555583883215, 0, [ 0.15885556  0.38466734  0.23184639 15.        ]
16, -0.57047776210297, 0, [-0.5704778   0.15885556  0.38466734 16.        ]
17, -200.00475296375836, 1, [ 4.7529638e-03 -5.7047778e-01  1.5885556e-01  1.7000000e+01]
18, -0.475146078275317, 0, [ 4.7514609e-01  4.7529638e-03 -5.7047778e-01  1.8000000e+01]
19, -200.72696381540507, 1, [7.2696382e-01 4.7514609e-01 4.7529638e-03 1.9000000e+01]
20, -201.56890631993255, 1, [ 1.5689063   0.7269638   0.47514609 20.        ]
21, -1.4915503743749667, 0, [ 1.4915503  1.5689063  0.7269638 21.       ]
22, -1.0577297922418092, 0, [ 1.0577298  1.4915503  1.5689063 22.       ]
23, -201.01960693551993, 1, [ 1.019607   1.0577298  1.4915503 23.       ]
24, -201.17939743011166, 1, [ 1.1793975  1.019607   1.0577298 24.       ]
25, -200.51069331467832, 1, [ 0.5106933  1.1793975  1.019607  25.       ]
26, -0.04837894116927542, 0, [-0.04837894  0.5106933   1.1793975  26.        ]
27, -200.4170247579434, 1, [-0.41702476 -0.04837894  0.5106933  27.        ]
28, -200.68354686292327, 1, [-0.68354684 -0.41702476 -0.04837894 28.        ]
29, -200.4084539455723, 1, [-0.40845394 -0.68354684 -0.41702476 29.        ]
30, -0.07387483987254156, 0, [-0.07387484 -0.40845394 -0.68354684 30.        ]
31, -200.597027102168, 1, [ 0.5970271  -0.07387484 -0.40845394 31.        ]
32, -1.453043711514849, 0, [ 1.4530437   0.5970271  -0.07387484 32.        ]
33, -202.12187755842265, 1, [ 2.1218777  1.4530437  0.5970271 33.       ]
34, -2.261750188040616, 0, [ 2.2617502  2.1218777  1.4530437 34.       ]
35, -202.1425397140049, 1, [ 2.1425397  2.2617502  2.1218777 35.       ]
36, -201.08051489262232, 1, [ 1.0805149  2.1425397  2.2617502 36.       ]
37, -0.5928278320710857, 0, [-0.59282786  1.0805149   2.1425397  37.        ]
38, -201.4559723465031, 1, [-1.4559723  -0.59282786  1.0805149  38.        ]
39, -1.78263543489996, 0, [-1.7826355  -1.4559723  -0.59282786 39.        ]
40, -201.44332102450318, 1, [-1.443321  -1.7826355 -1.4559723 40.       ]
41, -201.9737296082664, 1, [-1.9737296 -1.443321  -1.7826355 41.       ]
42, -201.0840680801843, 1, [-1.0840681 -1.9737296 -1.443321  42.       ]
43, -200.2809041329582, 1, [-0.28090414 -1.0840681  -1.9737296  43.        ]
44, -0.2715441577152407, 0, [ 0.27154416 -0.28090414 -1.0840681  44.        ]
45, -200.19543290994943, 1, [ 0.19543292  0.27154416 -0.28090414 45.        ]
46, -200.14605491534786, 1, [ 0.14605491  0.19543292  0.27154416 46.        ]
47, -0.5051821578706414, 0, [-0.50518215  0.14605491  0.19543292 47.        ]
48, -0.14943542887886352, 0, [ 0.14943543 -0.50518215  0.14605491 48.        ]
49, -200.00503104678185, 1, [-5.0310469e-03  1.4943543e-01 -5.0518215e-01  4.9000000e+01]
50, -0.2268633938629847, 0, [-2.2686340e-01 -5.0310469e-03  1.4943543e-01  5.0000000e+01]
51, -0.5686174631732406, 0, [-5.6861746e-01 -2.2686340e-01 -5.0310469e-03  5.1000000e+01]
52, -200.86918419754488, 1, [-0.8691842  -0.56861746 -0.2268634  52.        ]
53, -201.23501803506676, 1, [-1.235018   -0.8691842  -0.56861746 53.        ]
54, -200.93039243353718, 1, [-0.93039244 -1.235018   -0.8691842  54.        ]
55, -1.308751268207709, 0, [-1.3087512  -0.93039244 -1.235018   55.        ]
56, -201.68627837414815, 1, [-1.6862783  -1.3087512  -0.93039244 56.        ]
57, -201.8853320461339, 1, [-1.885332  -1.6862783 -1.3087512 57.       ]
58, -1.6443642154020732, 0, [-1.6443642 -1.885332  -1.6862783 58.       ]
59, -201.84515584110184, 1, [-1.8451558 -1.6443642 -1.885332  59.       ]
60, -202.08485382822977, 1, [-2.084854  -1.8451558 -1.6443642 60.       ]
61, -2.1169664737186844, 0, [-2.1169665 -2.084854  -1.8451558 61.       ]
62, -202.35550288885142, 1, [-2.3555028 -2.1169665 -2.084854  62.       ]
63, -202.18468767894993, 1, [-2.1846876 -2.3555028 -2.1169665 63.       ]
64, -201.3660436880771, 1, [-1.3660437 -2.1846876 -2.3555028 64.       ]
65, -0.5095327211153019, 0, [-0.50953275 -1.3660437  -2.1846876  65.        ]
66, -200.2803102816111, 1, [-0.28031027 -0.50953275 -1.3660437  66.        ]
67, -200.56052393525732, 1, [ 0.5605239  -0.28031027 -0.50953275 67.        ]
68, -1.0182993015565942, 0, [ 1.0182993   0.5605239  -0.28031027 68.        ]
69, -200.6186557721792, 1, [ 0.6186558  1.0182993  0.5605239 69.       ]
70, -200.43021666832382, 1, [-0.43021667  0.6186558   1.0182993  70.        ]
71, -1.2586239594806496, 0, [-1.258624   -0.43021667  0.6186558  71.        ]
72, -1.6111394014917533, 0, [-1.6111394  -1.258624   -0.43021667 72.        ]
73, -2.234436796588544, 0, [-2.2344368 -1.6111394 -1.258624  73.       ]
74, -201.03996296124285, 1, [-1.039963  -2.2344368 -1.6111394 74.       ]
75, -200.177856432172, 1, [-0.17785643 -1.039963   -2.2344368  75.        ]
76, -200.44504729402522, 1, [ 0.4450473  -0.17785643 -1.039963   76.        ]
77, -200.1371861112622, 1, [-0.13718611  0.4450473  -0.17785643 77.        ]
78, -0.4626490254847253, 0, [-0.46264902 -0.13718611  0.4450473  78.        ]
79, -200.2632632773138, 1, [-0.2632633  -0.46264902 -0.13718611 79.        ]
80, -1.1337435408795158, 0, [-1.1337435  -0.2632633  -0.46264902 80.        ]
81, -1.8489534515479005, 0, [-1.8489535 -1.1337435 -0.2632633 81.       ]
82, -201.7953387766366, 1, [-1.7953387 -1.8489535 -1.1337435 82.       ]
83, -202.3770887643673, 1, [-2.3770888 -1.7953387 -1.8489535 83.       ]
84, -201.8501366930226, 1, [-1.8501366 -2.3770888 -1.7953387 84.       ]
85, -0.4076750276743226, 0, [-0.40767503 -1.8501366  -2.3770888  85.        ]
86, -1.1157558981946778, 0, [ 1.1157559  -0.40767503 -1.8501366  86.        ]
87, -1.9007168272427861, 0, [ 1.9007168   1.1157559  -0.40767503 87.        ]
88, -201.58636255230388, 1, [ 1.5863626  1.9007168  1.1157559 88.       ]
89, -1.8912514549034394, 0, [ 1.8912514  1.5863626  1.9007168 89.       ]
90, -201.21340508531648, 1, [ 1.2134051  1.8912514  1.5863626 90.       ]
91, -201.08303256391144, 1, [ 1.0830326  1.2134051  1.8912514 91.       ]
92, -200.89996923097942, 1, [ 0.8999692  1.0830326  1.2134051 92.       ]
93, -200.81199611751128, 1, [ 0.8119961  0.8999692  1.0830326 93.       ]
94, -201.49318549029434, 1, [ 1.4931855  0.8119961  0.8999692 94.       ]
95, -200.5946678771837, 1, [ 0.59466785  1.4931855   0.8119961  95.        ]
96, -200.93875503535187, 1, [ 0.93875504  0.59466785  1.4931855  96.        ]
97, -200.9731047876067, 1, [ 0.9731048   0.93875504  0.59466785 97.        ]
98, -0.9505449161647347, 0, [ 0.9505449   0.9731048   0.93875504 98.        ]
99, -0.09357211184671466, 0, [9.357211e-02 9.505449e-01 9.731048e-01 9.900000e+01]
100, -200.09250897615448, 1, [9.250898e-02 9.357211e-02 9.505449e-01 1.000000e+02]
101, -200.13133820726884, 1, [-1.3133821e-01  9.2508979e-02  9.3572110e-02  1.0100000e+02]
102, -1.7891548433174163, 0, [-1.7891549e+00 -1.3133821e-01  9.2508979e-02  1.0200000e+02]
103, -202.46041041582603, 1, [ -2.4604104   -1.7891549   -0.13133821 103.        ]
104, -3.604029689505049, 0, [ -3.6040297  -2.4604104  -1.7891549 104.       ]
105, -203.7232404860211, 1, [ -3.7232404  -3.6040297  -2.4604104 105.       ]
106, -4.130928657356564, 0, [ -4.1309285  -3.7232404  -3.6040297 106.       ]
107, -203.95814881768365, 1, [ -3.9581487  -4.1309285  -3.7232404 107.       ]
108, -202.5196458834361, 1, [ -2.519646   -3.9581487  -4.1309285 108.       ]
109, -0.8371735373828636, 0, [ -0.8371735  -2.519646   -3.9581487 109.       ]
110, -0.46387032339886414, 0, [  0.46387032  -0.8371735   -2.519646   110.        ]
111, -2.198167685574518, 0, [  2.1981678    0.46387032  -0.8371735  111.        ]
112, -203.19237880134162, 1, [  3.1923788    2.1981678    0.46387032 112.        ]
113, -203.08336203010222, 1, [  3.083362    3.1923788   2.1981678 113.       ]
114, -2.330471963341859, 0, [  2.330472    3.083362    3.1923788 114.       ]
115, -202.02312396702388, 1, [  2.023124   2.330472   3.083362 115.      ]
116, -202.3656115925161, 1, [  2.3656116   2.023124    2.330472  116.       ]
117, -2.1361420239160633, 0, [  2.136142    2.3656116   2.023124  117.       ]
118, -1.9467200510389724, 0, [  1.94672     2.136142    2.3656116 118.       ]
119, -2.263674744740308, 0, [  2.2636747   1.94672     2.136142  119.       ]
120, -3.110148040034977, 0, [  3.110148    2.2636747   1.94672   120.       ]
1, -200.42558806732418, 1, [0.42558807 0.         0.         1.        ]
2, -0.9522779736485032, 0, [0.95227796 0.42558807 0.         2.        ]
3, -200.81289276813024, 1, [0.8128928  0.95227796 0.42558807 3.        ]
4, -0.41483651559779355, 0, [0.41483653 0.8128928  0.95227796 4.        ]
5, -0.5987379143976637, 0, [0.5987379  0.41483653 0.8128928  5.        ]
6, -200.9961220722925, 1, [0.99612206 0.5987379  0.41483653 6.        ]
7, -1.0699248043203158, 0, [1.0699248  0.99612206 0.5987379  7.        ]
8, -200.56334267099191, 1, [0.5633427  1.0699248  0.99612206 8.        ]
9, -201.022001892022, 1, [1.0220019 0.5633427 1.0699248 9.       ]
10, -1.8897599044666724, 0, [ 1.8897599  1.0220019  0.5633427 10.       ]
11, -201.34069803594238, 1, [ 1.340698   1.8897599  1.0220019 11.       ]
12, -0.0714500811387564, 0, [ 0.07145008  1.340698    1.8897599  12.        ]
13, -200.08571080086665, 1, [-0.0857108   0.07145008  1.340698   13.        ]
14, -0.19258169618597681, 0, [ 0.1925817  -0.0857108   0.07145008 14.        ]
15, -200.68698177429025, 1, [ 0.6869818  0.1925817 -0.0857108 15.       ]
16, -201.06404563572883, 1, [ 1.0640457  0.6869818  0.1925817 16.       ]
17, -200.17688785472572, 1, [ 0.17688785  1.0640457   0.6869818  17.        ]
18, -200.0279060980692, 1, [ 0.0279061   0.17688785  1.0640457  18.        ]
19, -200.19524361035008, 1, [-0.19524361  0.0279061   0.17688785 19.        ]
20, -200.57185520145632, 1, [-0.5718552  -0.19524361  0.0279061  20.        ]
21, -0.44446581368023763, 0, [ 0.44446582 -0.5718552  -0.19524361 21.        ]
22, -1.2546582372763413, 0, [ 1.2546582   0.44446582 -0.5718552  22.        ]
23, -2.0267766172068664, 0, [ 2.0267766   1.2546582   0.44446582 23.        ]
24, -201.67204625282608, 1, [ 1.6720463  2.0267766  1.2546582 24.       ]
25, -201.68776748692738, 1, [ 1.6877675  1.6720463  2.0267766 25.       ]
26, -2.2820152199533745, 0, [ 2.2820153  1.6877675  1.6720463 26.       ]
27, -201.86702621459585, 1, [ 1.8670262  2.2820153  1.6877675 27.       ]
28, -1.5170505373487646, 0, [ 1.5170505  1.8670262  2.2820153 28.       ]
29, -1.0096583361021996, 0, [ 1.0096583  1.5170505  1.8670262 29.       ]
30, -200.2507234525775, 1, [ 0.25072345  1.0096583   1.5170505  30.        ]
31, -0.45216490874235044, 0, [-0.45216492  0.25072345  1.0096583  31.        ]
32, -200.321798201421, 1, [-0.3217982  -0.45216492  0.25072345 32.        ]
33, -0.2125000011851306, 0, [-0.2125     -0.3217982  -0.45216492 33.        ]
34, -0.2522046088536314, 0, [-0.2522046 -0.2125    -0.3217982 34.       ]
35, -1.2287331603285228, 0, [-1.2287332 -0.2522046 -0.2125    35.       ]
36, -201.02571935173822, 1, [-1.0257194 -1.2287332 -0.2522046 36.       ]
37, -200.75123028250192, 1, [-0.7512303 -1.0257194 -1.2287332 37.       ]
38, -200.17482893149142, 1, [ 0.17482893 -0.7512303  -1.0257194  38.        ]
39, -0.5856513128310401, 0, [ 0.58565134  0.17482893 -0.7512303  39.        ]
40, -0.21188099622158874, 0, [ 0.211881    0.58565134  0.17482893 40.        ]
41, -200.85948248907786, 1, [-0.85948247  0.211881    0.58565134 41.        ]
42, -201.2284090322523, 1, [-1.228409   -0.85948247  0.211881   42.        ]
43, -1.570838784141481, 0, [-1.5708388  -1.228409   -0.85948247 43.        ]
44, -201.2603978581721, 1, [-1.2603979 -1.5708388 -1.228409  44.       ]
45, -1.8178398175727, 0, [-1.8178399 -1.2603979 -1.5708388 45.       ]
46, -2.560100605054823, 0, [-2.5601006 -1.8178399 -1.2603979 46.       ]
47, -2.660133168997037, 0, [-2.6601331 -2.5601006 -1.8178399 47.       ]
48, -202.23198869070453, 1, [-2.2319887 -2.6601331 -2.5601006 48.       ]
49, -201.98995248537656, 1, [-1.9899524 -2.2319887 -2.6601331 49.       ]
50, -201.83071970500197, 1, [-1.8307197 -1.9899524 -2.2319887 50.       ]
51, -2.5075887614716272, 0, [-2.5075889 -1.8307197 -1.9899524 51.       ]
52, -3.7660836648642952, 0, [-3.7660837 -2.5075889 -1.8307197 52.       ]
53, -203.6421383441692, 1, [-3.6421382 -3.7660837 -2.5075889 53.       ]
54, -202.44020731325756, 1, [-2.4402072 -3.6421382 -3.7660837 54.       ]
55, -0.9156720678091934, 0, [-0.91567206 -2.4402072  -3.6421382  55.        ]
56, -200.61681333215654, 1, [-0.61681336 -0.91567206 -2.4402072  56.        ]
57, -0.07884321801099764, 0, [-0.07884322 -0.61681336 -0.91567206 57.        ]
58, -0.5491529575712859, 0, [ 0.549153   -0.07884322 -0.61681336 58.        ]
59, -201.12877153822478, 1, [ 1.1287715   0.549153   -0.07884322 59.        ]
60, -200.6767157997296, 1, [ 0.6767158  1.1287715  0.549153  60.       ]
61, -0.4356392302904016, 0, [ 0.43563923  0.6767158   1.1287715  61.        ]
62, -200.79117563350846, 1, [ 0.7911756   0.43563923  0.6767158  62.        ]
63, -200.07908243073908, 1, [ 0.07908243  0.7911756   0.43563923 63.        ]
64, -0.5368887743478526, 0, [-0.5368888   0.07908243  0.7911756  64.        ]
65, -0.9145565211358805, 0, [-0.9145565  -0.5368888   0.07908243 65.        ]
66, -1.016946518835638, 0, [-1.0169466 -0.9145565 -0.5368888 66.       ]
67, -200.61879040279, 1, [-0.6187904 -1.0169466 -0.9145565 67.       ]
68, -0.012571171565090244, 0, [-1.2571172e-02 -6.1879039e-01 -1.0169466e+00  6.8000000e+01]
69, -0.9665411608468191, 0, [ 9.6654117e-01 -1.2571172e-02 -6.1879039e-01  6.9000000e+01]
70, -2.440030942537709, 0, [ 2.4400311e+00  9.6654117e-01 -1.2571172e-02  7.0000000e+01]
71, -3.8017491245828636, 0, [ 3.8017492  2.440031   0.9665412 71.       ]
72, -5.9861174929863, 0, [ 5.9861174  3.8017492  2.440031  72.       ]
73, -205.13653442319332, 1, [ 5.136534   5.9861174  3.8017492 73.       ]
74, -4.356930826345558, 0, [ 4.3569307  5.136534   5.9861174 74.       ]
75, -3.8938565470445203, 0, [ 3.8938565  4.3569307  5.136534  75.       ]
76, -3.131291695911756, 0, [ 3.1312916  3.8938565  4.3569307 76.       ]
77, -1.78189222993187, 0, [ 1.7818922  3.1312916  3.8938565 77.       ]
78, -200.62072805001125, 1, [ 0.6207281  1.7818922  3.1312916 78.       ]
79, -0.27212184985903365, 0, [ 0.27212185  0.6207281   1.7818922  79.        ]
80, -200.1554121728165, 1, [-0.15541217  0.27212185  0.6207281  80.        ]
81, -200.87042179241024, 1, [-0.87042177 -0.15541217  0.27212185 81.        ]
82, -200.09767609810447, 1, [ 0.0976761  -0.87042177 -0.15541217 82.        ]
83, -1.058060748108252, 0, [ 1.0580608   0.0976761  -0.87042177 83.        ]
84, -1.9223181081547542, 0, [ 1.9223181  1.0580608  0.0976761 84.       ]
85, -2.1310925379180583, 0, [ 2.1310925  1.9223181  1.0580608 85.       ]
86, -201.95750467027088, 1, [ 1.9575046  2.1310925  1.9223181 86.       ]
87, -201.3584055699656, 1, [ 1.3584056  1.9575046  2.1310925 87.       ]
88, -0.9975652731192404, 0, [ 0.99756527  1.3584056   1.9575046  88.        ]
89, -200.76270650799216, 1, [ 0.7627065   0.99756527  1.3584056  89.        ]
90, -0.4539034012369638, 0, [ 0.4539034   0.7627065   0.99756527 90.        ]
91, -200.43245057356162, 1, [ 0.43245056  0.4539034   0.7627065  91.        ]
92, -0.043906893611052045, 0, [-4.3906894e-02  4.3245056e-01  4.5390341e-01  9.2000000e+01]
93, -0.6445982345216485, 0, [-6.4459825e-01 -4.3906894e-02  4.3245056e-01  9.3000000e+01]
94, -1.5296302628149292, 0, [-1.5296303e+00 -6.4459825e-01 -4.3906894e-02  9.4000000e+01]
95, -201.2409821328453, 1, [-1.2409822  -1.5296303  -0.64459825 95.        ]
