time, reward, action, observation
72, -201.40554031654833, 1, [-1.4055403 -1.5695598 -1.2183437 72.       ]
73, -201.35953008083425, 1, [-1.3595301 -1.4055403 -1.5695598 73.       ]
74, -1.2739110940684486, 0, [-1.2739111 -1.3595301 -1.4055403 74.       ]
75, -1.6593167760719667, 0, [-1.6593168 -1.2739111 -1.3595301 75.       ]
76, -201.18272733345955, 1, [-1.1827273 -1.6593168 -1.2739111 76.       ]
77, -201.43516177250723, 1, [-1.4351618 -1.1827273 -1.6593168 77.       ]
78, -1.7892269607460174, 0, [-1.789227  -1.4351618 -1.1827273 78.       ]
79, -201.75559510478044, 1, [-1.7555951 -1.789227  -1.4351618 79.       ]
80, -200.8353750451663, 1, [-0.8353751 -1.7555951 -1.789227  80.       ]
81, -0.8470459005862907, 0, [-0.8470459 -0.8353751 -1.7555951 81.       ]
82, -200.9203978074882, 1, [-0.9203978 -0.8470459 -0.8353751 82.       ]
83, -0.3878490010565301, 0, [-0.387849  -0.9203978 -0.8470459 83.       ]
84, -200.56975597087092, 1, [-0.569756  -0.387849  -0.9203978 84.       ]
85, -1.3350171113699107, 0, [-1.3350171 -0.569756  -0.387849  85.       ]
86, -1.805805279518759, 0, [-1.8058053 -1.3350171 -0.569756  86.       ]
87, -201.73721774566144, 1, [-1.7372178 -1.8058053 -1.3350171 87.       ]
88, -201.03091143953932, 1, [-1.0309114 -1.7372178 -1.8058053 88.       ]
89, -201.21315167558566, 1, [-1.2131517 -1.0309114 -1.7372178 89.       ]
90, -1.2634842567277333, 0, [-1.2634842 -1.2131517 -1.0309114 90.       ]
91, -200.73631632954977, 1, [-0.7363163 -1.2634842 -1.2131517 91.       ]
92, -200.01629792826898, 1, [-1.6297929e-02 -7.3631632e-01 -1.2634842e+00  9.2000000e+01]
93, -200.451559935528, 1, [-4.5155993e-01 -1.6297929e-02 -7.3631632e-01  9.3000000e+01]
94, -200.26294211533366, 1, [ 2.6294211e-01 -4.5155993e-01 -1.6297929e-02  9.4000000e+01]
95, -200.11515662166923, 1, [-0.11515662  0.2629421  -0.45155993 95.        ]
96, -200.9135026343707, 1, [-0.91350263 -0.11515662  0.2629421  96.        ]
97, -201.3723621766629, 1, [-1.3723621  -0.91350263 -0.11515662 97.        ]
98, -201.14877711297504, 1, [-1.1487771  -1.3723621  -0.91350263 98.        ]
99, -201.09009121413047, 1, [-1.0900912 -1.1487771 -1.3723621 99.       ]
100, -200.6860590666516, 1, [ -0.68605906  -1.0900912   -1.1487771  100.        ]
101, -0.11503171027851003, 0, [ -0.11503171  -0.68605906  -1.0900912  101.        ]
102, -0.5008624253717796, 0, [  0.5008624   -0.11503171  -0.68605906 102.        ]
103, -0.8663137816383948, 0, [  0.86631376   0.5008624   -0.11503171 103.        ]
104, -201.693214784316, 1, [  1.6932148    0.86631376   0.5008624  104.        ]
105, -1.2467188160637626, 0, [  1.2467188    1.6932148    0.86631376 105.        ]
106, -200.10862992876326, 1, [  0.10862993   1.2467188    1.6932148  106.        ]
107, -200.34428805794923, 1, [ -0.34428805   0.10862993   1.2467188  107.        ]
108, -1.3342310829045625, 0, [ -1.3342311   -0.34428805   0.10862993 108.        ]
109, -3.404148179053009, 0, [ -3.404148    -1.3342311   -0.34428805 109.        ]
110, -203.58820546828687, 1, [ -3.5882056  -3.404148   -1.3342311 110.       ]
111, -203.41817230354266, 1, [ -3.4181724  -3.5882056  -3.404148  111.       ]
112, -4.506420437236505, 0, [ -4.5064206  -3.4181724  -3.5882056 112.       ]
113, -4.947672474710321, 0, [ -4.9476724  -4.5064206  -3.4181724 113.       ]
114, -203.5770891723808, 1, [ -3.577089   -4.9476724  -4.5064206 114.       ]
115, -202.1683110177363, 1, [ -2.168311   -3.577089   -4.9476724 115.       ]
116, -1.2954588375816045, 0, [ -1.2954588  -2.168311   -3.577089  116.       ]
117, -200.87472299140734, 1, [ -0.874723   -1.2954588  -2.168311  117.       ]
118, -1.098539432537286, 0, [ -1.0985395  -0.874723   -1.2954588 118.       ]
119, -200.85536509857522, 1, [ -0.8553651  -1.0985395  -0.874723  119.       ]
120, -201.01668646722004, 1, [ -1.0166864  -0.8553651  -1.0985395 120.       ]
1, -0.20494160844469494, 0, [0.20494162 0.         0.         1.        ]
2, -200.033455464238, 1, [0.03345546 0.20494162 0.         2.        ]
3, -200.51754352156183, 1, [0.5175435  0.03345546 0.20494162 3.        ]
4, -200.9254945212052, 1, [0.9254945  0.5175435  0.03345546 4.        ]
5, -1.871327674315697, 0, [1.8713276 0.9254945 0.5175435 5.       ]
6, -1.8253463236310505, 0, [1.8253464 1.8713276 0.9254945 6.       ]
7, -200.6161302884575, 1, [0.6161303 1.8253464 1.8713276 7.       ]
8, -200.52644603801613, 1, [0.52644604 0.6161303  1.8253464  8.        ]
9, -200.1392851029663, 1, [0.1392851  0.52644604 0.6161303  9.        ]
10, -0.028470809477665004, 0, [ 0.02847081  0.1392851   0.52644604 10.        ]
11, -0.08925980421829563, 0, [ 0.0892598   0.02847081  0.1392851  11.        ]
12, -200.1748119421128, 1, [ 0.17481194  0.0892598   0.02847081 12.        ]
13, -200.62015714119528, 1, [ 0.6201571   0.17481194  0.0892598  13.        ]
14, -200.87049548734228, 1, [ 0.8704955   0.6201571   0.17481194 14.        ]
15, -1.306989176327665, 0, [ 1.3069892  0.8704955  0.6201571 15.       ]
16, -200.72079996455543, 1, [ 0.7208     1.3069892  0.8704955 16.       ]
17, -1.11418124033742, 0, [ 1.1141813  0.7208     1.3069892 17.       ]
18, -201.06216004876464, 1, [ 1.06216    1.1141813  0.7208    18.       ]
19, -1.574067744185063, 0, [ 1.5740677  1.06216    1.1141813 19.       ]
20, -201.5676556986543, 1, [ 1.5676557  1.5740677  1.06216   20.       ]
21, -2.197208783424678, 0, [ 2.197209   1.5676557  1.5740677 21.       ]
22, -202.02315153582163, 1, [ 2.0231516  2.197209   1.5676557 22.       ]
23, -1.9927110704422424, 0, [ 1.9927111  2.0231516  2.197209  23.       ]
24, -201.7379135130304, 1, [ 1.7379135  1.9927111  2.0231516 24.       ]
25, -201.06474007236739, 1, [ 1.0647401  1.7379135  1.9927111 25.       ]
26, -0.24019308265476746, 0, [ 0.24019308  1.0647401   1.7379135  26.        ]
27, -200.00363974549805, 1, [-3.6397455e-03  2.4019308e-01  1.0647401e+00  2.7000000e+01]
28, -200.1005613561281, 1, [-1.0056136e-01 -3.6397455e-03  2.4019308e-01  2.8000000e+01]
29, -200.5913261536752, 1, [-5.9132618e-01 -1.0056136e-01 -3.6397455e-03  2.9000000e+01]
30, -200.6030471350579, 1, [ 0.60304713 -0.5913262  -0.10056136 30.        ]
31, -200.20697411671685, 1, [ 0.20697412  0.60304713 -0.5913262  31.        ]
32, -0.26288360770245833, 0, [-0.2628836   0.20697412  0.60304713 32.        ]
33, -0.5838738701959448, 0, [ 0.58387387 -0.2628836   0.20697412 33.        ]
34, -200.2960912878425, 1, [ 0.2960913   0.58387387 -0.2628836  34.        ]
35, -0.44883435251180265, 0, [ 0.44883436  0.2960913   0.58387387 35.        ]
36, -200.73190165792118, 1, [ 0.73190165  0.44883436  0.2960913  36.        ]
37, -200.55607784205012, 1, [ 0.55607784  0.73190165  0.44883436 37.        ]
38, -0.2990457244986958, 0, [-0.2990457   0.55607784  0.73190165 38.        ]
39, -201.16453037041708, 1, [-1.1645304  -0.2990457   0.55607784 39.        ]
40, -1.8608766956444913, 0, [-1.8608767 -1.1645304 -0.2990457 40.       ]
41, -201.46414379596766, 1, [-1.4641438 -1.8608767 -1.1645304 41.       ]
42, -2.2248172101069716, 0, [-2.2248173 -1.4641438 -1.8608767 42.       ]
43, -2.7569318759028114, 0, [-2.7569318 -2.2248173 -1.4641438 43.       ]
44, -202.72802264553172, 1, [-2.7280226 -2.7569318 -2.2248173 44.       ]
45, -2.2572932829544112, 0, [-2.2572932 -2.7280226 -2.7569318 45.       ]
46, -201.73262880139953, 1, [-1.7326288 -2.2572932 -2.7280226 46.       ]
47, -201.77217729238848, 1, [-1.7721773 -1.7326288 -2.2572932 47.       ]
48, -2.015583689367676, 0, [-2.0155838 -1.7721773 -1.7326288 48.       ]
49, -2.186066242016618, 0, [-2.1860662 -2.0155838 -1.7721773 49.       ]
50, -201.188664643927, 1, [-1.1886647 -2.1860662 -2.0155838 50.       ]
51, -200.68659581793366, 1, [ 0.6865958 -1.1886647 -2.1860662 51.       ]
52, -201.05998990696102, 1, [ 1.0599899  0.6865958 -1.1886647 52.       ]
53, -1.4237198379375564, 0, [ 1.4237199  1.0599899  0.6865958 53.       ]
54, -201.61047806648855, 1, [ 1.610478   1.4237199  1.0599899 54.       ]
55, -201.40564471067057, 1, [ 1.4056447  1.610478   1.4237199 55.       ]
56, -201.5031821781125, 1, [ 1.5031822  1.4056447  1.610478  56.       ]
57, -1.8157367138594198, 0, [ 1.8157368  1.5031822  1.4056447 57.       ]
58, -2.1095084864078055, 0, [ 2.1095085  1.8157368  1.5031822 58.       ]
59, -1.9912910752057416, 0, [ 1.991291   2.1095085  1.8157368 59.       ]
60, -201.77862689194245, 1, [ 1.7786269  1.991291   2.1095085 60.       ]
61, -201.95719332620683, 1, [ 1.9571934  1.7786269  1.991291  61.       ]
62, -201.75656648674703, 1, [ 1.7565665  1.9571934  1.7786269 62.       ]
63, -202.2474522168203, 1, [ 2.2474523  1.7565665  1.9571934 63.       ]
64, -3.158838144991353, 0, [ 3.158838   2.2474523  1.7565665 64.       ]
65, -202.7818743487038, 1, [ 2.7818744  3.158838   2.2474523 65.       ]
66, -3.398202379792558, 0, [ 3.3982024  2.7818744  3.158838  66.       ]
67, -202.44000651707313, 1, [ 2.4400065  3.3982024  2.7818744 67.       ]
68, -202.53174438500355, 1, [ 2.5317445  2.4400065  3.3982024 68.       ]
69, -203.12006040515948, 1, [ 3.1200604  2.5317445  2.4400065 69.       ]
70, -202.63952425540052, 1, [ 2.6395242  3.1200604  2.5317445 70.       ]
71, -2.2559979000849735, 0, [ 2.255998   2.6395242  3.1200604 71.       ]
72, -202.35566504515896, 1, [ 2.355665   2.255998   2.6395242 72.       ]
73, -3.2050235652179047, 0, [ 3.2050235  2.355665   2.255998  73.       ]
74, -4.160928201449469, 0, [ 4.1609282  3.2050235  2.355665  74.       ]
75, -5.103186080794289, 0, [ 5.103186   4.1609282  3.2050235 75.       ]
76, -6.373889679601523, 0, [ 6.3738894  5.103186   4.1609282 76.       ]
77, -205.74647782849394, 1, [ 5.7464776  6.3738894  5.103186  77.       ]
78, -204.1818770239088, 1, [ 4.181877   5.7464776  6.3738894 78.       ]
79, -2.89569225733483, 0, [ 2.8956923  4.181877   5.7464776 79.       ]
80, -1.9188500621246194, 0, [ 1.9188501  2.8956923  4.181877  80.       ]
81, -200.76520351020955, 1, [ 0.76520354  1.9188501   2.8956923  81.        ]
82, -0.1015955933344802, 0, [ 0.1015956   0.76520354  1.9188501  82.        ]
83, -0.7408929241113613, 0, [-0.74089295  0.1015956   0.76520354 83.        ]
84, -200.32645681531093, 1, [-0.32645682 -0.74089295  0.1015956  84.        ]
85, -200.8934149690917, 1, [-0.893415   -0.32645682 -0.74089295 85.        ]
86, -201.23806239707426, 1, [-1.2380624  -0.893415   -0.32645682 86.        ]
87, -2.183624590096089, 0, [-2.1836245 -1.2380624 -0.893415  87.       ]
88, -201.28442112421513, 1, [-1.2844211 -2.1836245 -1.2380624 88.       ]
89, -200.23915369800864, 1, [-0.2391537 -1.2844211 -2.1836245 89.       ]
90, -200.75946136447033, 1, [ 0.75946134 -0.2391537  -1.2844211  90.        ]
91, -2.3549703607497006, 0, [ 2.3549705   0.75946134 -0.2391537  91.        ]
92, -4.142358930316087, 0, [ 4.142359    2.3549705   0.75946134 92.        ]
93, -6.07826803243916, 0, [ 6.078268   4.142359   2.3549705 93.       ]
94, -204.62500040533538, 1, [ 4.6250005  6.078268   4.142359  94.       ]
95, -3.685698702499371, 0, [ 3.6856987  4.6250005  6.078268  95.       ]
96, -202.7546149860913, 1, [ 2.754615   3.6856987  4.6250005 96.       ]
97, -202.06326454523034, 1, [ 2.0632646  2.754615   3.6856987 97.       ]
98, -201.06731540139796, 1, [ 1.0673155  2.0632646  2.754615  98.       ]
99, -0.986411543874726, 0, [ 0.9864116  1.0673155  2.0632646 99.       ]
100, -1.0602620536080418, 0, [  1.0602621   0.9864116   1.0673155 100.       ]
101, -0.43542661698805907, 0, [  0.43542662   1.0602621    0.9864116  101.        ]
102, -200.57874586863863, 1, [  0.57874584   0.43542662   1.0602621  102.        ]
103, -0.708895918723519, 0, [  0.7088959    0.57874584   0.43542662 103.        ]
104, -200.14355869236115, 1, [  0.1435587    0.7088959    0.57874584 104.        ]
105, -0.4160288988787738, 0, [ -0.4160289   0.1435587   0.7088959 105.       ]
106, -200.7892855612229, 1, [ -0.78928554  -0.4160289    0.1435587  106.        ]
107, -201.83899708318287, 1, [ -1.8389971   -0.78928554  -0.4160289  107.        ]
108, -202.44950254686262, 1, [ -2.4495025   -1.8389971   -0.78928554 108.        ]
109, -201.88218752060175, 1, [ -1.8821875  -2.4495025  -1.8389971 109.       ]
110, -1.241855169902141, 0, [ -1.2418551  -1.8821875  -2.4495025 110.       ]
111, -200.79591562496876, 1, [ -0.7959156  -1.2418551  -1.8821875 111.       ]
112, -201.1805987715568, 1, [ -1.1805987  -0.7959156  -1.2418551 112.       ]
113, -201.3505027311155, 1, [ -1.3505027  -1.1805987  -0.7959156 113.       ]
114, -201.12876278870596, 1, [ -1.1287628  -1.3505027  -1.1805987 114.       ]
115, -200.56737628764307, 1, [ -0.5673763  -1.1287628  -1.3505027 115.       ]
116, -200.80828023408174, 1, [ -0.8082802  -0.5673763  -1.1287628 116.       ]
117, -201.24747531633938, 1, [ -1.2474753  -0.8082802  -0.5673763 117.       ]
118, -200.54824844338617, 1, [ -0.54824847  -1.2474753   -0.8082802  118.        ]
119, -200.3153742224521, 1, [ -0.31537423  -0.54824847  -1.2474753  119.        ]
120, -0.31953902525893707, 0, [ -0.319539    -0.31537423  -0.54824847 120.        ]
1, -200.37008629500872, 1, [-0.37008628  0.          0.          1.        ]
2, -0.9949681850739154, 0, [-0.9949682  -0.37008628  0.          2.        ]
3, -200.14345166833894, 1, [-0.14345168 -0.9949682  -0.37008628  3.        ]
4, -200.5004325369329, 1, [ 0.50043255 -0.14345168 -0.9949682   4.        ]
5, -0.8066546076942117, 0, [ 0.80665463  0.50043255 -0.14345168  5.        ]
6, -0.42469424378276155, 0, [0.42469424 0.80665463 0.50043255 6.        ]
7, -201.13237319748913, 1, [1.1323732  0.42469424 0.80665463 7.        ]
8, -201.84954608657293, 1, [1.8495461  1.1323732  0.42469424 8.        ]
9, -3.0253570782411243, 0, [3.025357  1.8495461 1.1323732 9.       ]
10, -203.15020277715854, 1, [ 3.1502028  3.025357   1.8495461 10.       ]
11, -201.72259959352783, 1, [ 1.7225996  3.1502028  3.025357  11.       ]
12, -200.57300734917388, 1, [ 0.57300735  1.7225996   3.1502028  12.        ]
13, -200.57986105567772, 1, [ 0.57986104  0.57300735  1.7225996  13.        ]
14, -200.3457222873605, 1, [ 0.3457223   0.57986104  0.57300735 14.        ]
15, -200.3806772040113, 1, [ 0.3806772   0.3457223   0.57986104 15.        ]
16, -200.06263789567106, 1, [ 0.0626379  0.3806772  0.3457223 16.       ]
17, -200.32677560627826, 1, [-0.3267756  0.0626379  0.3806772 17.       ]
18, -200.0601273446696, 1, [-0.06012734 -0.3267756   0.0626379  18.        ]
19, -0.04715192643806776, 0, [-0.04715193 -0.06012734 -0.3267756  19.        ]
20, -200.03890662188718, 1, [-0.03890662 -0.04715193 -0.06012734 20.        ]
21, -0.09537656760982705, 0, [ 0.09537657 -0.03890662 -0.04715193 21.        ]
22, -200.21742578007516, 1, [ 0.21742578  0.09537657 -0.03890662 22.        ]
23, -0.8943809657278741, 0, [ 0.894381    0.21742578  0.09537657 23.        ]
24, -2.1200828807612377, 0, [ 2.1200829   0.894381    0.21742578 24.        ]
25, -201.29276045525543, 1, [ 1.2927605  2.1200829  0.894381  25.       ]
26, -200.81880823002294, 1, [ 0.81880826  1.2927605   2.1200829  26.        ]
27, -200.287551361257, 1, [ 0.28755137  0.81880826  1.2927605  27.        ]
28, -200.53318571496112, 1, [ 0.5331857   0.28755137  0.81880826 28.        ]
29, -0.19455596820436227, 0, [ 0.19455597  0.5331857   0.28755137 29.        ]
30, -200.49585733537384, 1, [ 0.49585733  0.19455597  0.5331857  30.        ]
31, -200.81391427877816, 1, [ 0.8139143   0.49585733  0.19455597 31.        ]
32, -201.0224094619897, 1, [ 1.0224094   0.8139143   0.49585733 32.        ]
33, -0.7011784203386666, 0, [ 0.70117843  1.0224094   0.8139143  33.        ]
34, -200.42874945365514, 1, [ 0.42874944  0.70117843  1.0224094  34.        ]
35, -0.3308651017953953, 0, [-0.33086511  0.42874944  0.70117843 35.        ]
36, -0.7416035106697952, 0, [-0.7416035  -0.33086511  0.42874944 36.        ]
37, -200.212627459494, 1, [-0.21262746 -0.7416035  -0.33086511 37.        ]
38, -200.8559395149684, 1, [-0.8559395  -0.21262746 -0.7416035  38.        ]
39, -201.23691296402333, 1, [-1.236913   -0.8559395  -0.21262746 39.        ]
40, -201.18321510652177, 1, [-1.1832151 -1.236913  -0.8559395 40.       ]
41, -201.2524300870008, 1, [-1.2524301 -1.1832151 -1.236913  41.       ]
42, -200.31809817390547, 1, [-0.3180982 -1.2524301 -1.1832151 42.       ]
43, -200.19189318344345, 1, [-0.19189319 -0.3180982  -1.2524301  43.        ]
44, -200.0161896642626, 1, [-1.6189665e-02 -1.9189319e-01 -3.1809819e-01  4.4000000e+01]
45, -200.54282855559916, 1, [-5.4282856e-01 -1.6189665e-02 -1.9189319e-01  4.5000000e+01]
46, -200.2298525821896, 1, [ 2.2985259e-01 -5.4282856e-01 -1.6189665e-02  4.6000000e+01]
47, -0.9294230255490261, 0, [ 0.92942303  0.22985259 -0.54282856 47.        ]
48, -1.8746344992848858, 0, [ 1.8746345   0.92942303  0.22985259 48.        ]
49, -2.672866844055544, 0, [ 2.6728668   1.8746345   0.92942303 49.        ]
50, -201.31117746945992, 1, [ 1.3111775  2.6728668  1.8746345 50.       ]
51, -0.5784934294771856, 0, [-0.5784934  1.3111775  2.6728668 51.       ]
52, -201.4336162616564, 1, [-1.4336163 -0.5784934  1.3111775 52.       ]
53, -201.10668751654197, 1, [-1.1066875 -1.4336163 -0.5784934 53.       ]
54, -1.1012331576965477, 0, [-1.1012331 -1.1066875 -1.4336163 54.       ]
55, -200.71099432963206, 1, [-0.7109943 -1.1012331 -1.1066875 55.       ]
56, -0.2564148251502284, 0, [-0.25641483 -0.7109943  -1.1012331  56.        ]
57, -200.01892426916672, 1, [-1.8924270e-02 -2.5641483e-01 -7.1099430e-01  5.7000000e+01]
58, -200.4806759094428, 1, [ 4.8067591e-01 -1.8924270e-02 -2.5641483e-01  5.8000000e+01]
59, -200.57397289950654, 1, [ 5.739729e-01  4.806759e-01 -1.892427e-02  5.900000e+01]
60, -200.32476447157705, 1, [-0.32476446  0.5739729   0.4806759  60.        ]
61, -200.7570350105776, 1, [-0.757035   -0.32476446  0.5739729  61.        ]
62, -200.1245608672201, 1, [ 0.12456087 -0.757035   -0.32476446 62.        ]
63, -200.29114603847972, 1, [-0.29114604  0.12456087 -0.757035   63.        ]
64, -0.05728736758259423, 0, [ 5.7287369e-02 -2.9114604e-01  1.2456087e-01  6.4000000e+01]
65, -200.93008026127077, 1, [ 9.3008024e-01  5.7287369e-02 -2.9114604e-01  6.5000000e+01]
66, -200.62336139165404, 1, [6.2336141e-01 9.3008024e-01 5.7287369e-02 6.6000000e+01]
67, -0.550110714156707, 0, [ 0.5501107   0.6233614   0.93008024 67.        ]
68, -200.25082028762873, 1, [-0.25082028  0.5501107   0.6233614  68.        ]
69, -200.04730216293805, 1, [ 4.7302164e-02 -2.5082028e-01  5.5011070e-01  6.9000000e+01]
70, -0.10311354841065035, 0, [-1.0311355e-01  4.7302164e-02 -2.5082028e-01  7.0000000e+01]
71, -200.76590635355498, 1, [-7.6590633e-01 -1.0311355e-01  4.7302164e-02  7.1000000e+01]
72, -1.4926599088144425, 0, [-1.4926599  -0.76590633 -0.10311355 72.        ]
73, -201.59880880532964, 1, [-1.5988088  -1.4926599  -0.76590633 73.        ]
74, -1.9763891966317353, 0, [-1.9763892 -1.5988088 -1.4926599 74.       ]
75, -2.1803220396634533, 0, [-2.180322  -1.9763892 -1.5988088 75.       ]
76, -201.9485933999304, 1, [-1.9485934 -2.180322  -1.9763892 76.       ]
77, -2.094950688540215, 0, [-2.0949507 -1.9485934 -2.180322  77.       ]
78, -201.30877661943293, 1, [-1.3087766 -2.0949507 -1.9485934 78.       ]
79, -200.23717242164187, 1, [ 0.23717242 -1.3087766  -2.0949507  79.        ]
80, -1.5064532423548203, 0, [ 1.5064533   0.23717242 -1.3087766  80.        ]
81, -201.11630402066473, 1, [ 1.116304    1.5064533   0.23717242 81.        ]
82, -200.37888399168338, 1, [ 0.378884   1.116304   1.5064533 82.       ]
83, -200.49525444522143, 1, [ 0.49525446  0.378884    1.116304   83.        ]
84, -200.30635593202925, 1, [ 0.30635592  0.49525446  0.378884   84.        ]
85, -200.23464365548972, 1, [ 0.23464365  0.30635592  0.49525446 85.        ]
86, -0.8200802279092254, 0, [-0.8200802   0.23464365  0.30635592 86.        ]
87, -201.42365527346027, 1, [-1.4236553  -0.8200802   0.23464365 87.        ]
88, -201.87356650047357, 1, [-1.8735665 -1.4236553 -0.8200802 88.       ]
89, -201.17394763998465, 1, [-1.1739477 -1.8735665 -1.4236553 89.       ]
90, -201.00934938581727, 1, [-1.0093493 -1.1739477 -1.8735665 90.       ]
91, -2.120436459860619, 0, [-2.1204364 -1.0093493 -1.1739477 91.       ]
92, -201.71799207362807, 1, [-1.7179921 -2.1204364 -1.0093493 92.       ]
