time, reward, action, observation
82, -7.065805141798577, 0, [-7.065805  -6.9790993 -6.546084  82.       ]
83, -7.197579319741863, 0, [-7.1975794 -7.065805  -6.9790993 83.       ]
84, -7.620006771205267, 0, [-7.6200066 -7.1975794 -7.065805  84.       ]
85, -8.461177181840478, 0, [-8.461177  -7.6200066 -7.1975794 85.       ]
86, -8.273578517885682, 0, [-8.273579  -8.461177  -7.6200066 86.       ]
87, -7.570195283474349, 0, [-7.570195 -8.273579 -8.461177 87.      ]
88, -7.759315078152843, 0, [-7.759315 -7.570195 -8.273579 88.      ]
89, -207.07430154918794, 1, [-7.0743017 -7.759315  -7.570195  89.       ]
90, -6.2342847046922945, 0, [-6.234285  -7.0743017 -7.759315  90.       ]
91, -205.39657888095053, 1, [-5.396579  -6.234285  -7.0743017 91.       ]
92, -4.718832515660375, 0, [-4.7188325 -5.396579  -6.234285  92.       ]
93, -3.769629627993653, 0, [-3.7696297 -4.7188325 -5.396579  93.       ]
94, -2.9458727669329656, 0, [-2.9458728 -3.7696297 -4.7188325 94.       ]
95, -2.351475466596262, 0, [-2.3514755 -2.9458728 -3.7696297 95.       ]
96, -2.1127572268255244, 0, [-2.1127572 -2.3514755 -2.9458728 96.       ]
97, -1.9649939376074903, 0, [-1.964994  -2.1127572 -2.3514755 97.       ]
98, -1.6534411768525474, 0, [-1.6534412 -1.964994  -2.1127572 98.       ]
99, -0.5368156678659757, 0, [-0.53681564 -1.6534412  -1.964994   99.        ]
100, -0.8889862956311487, 0, [  0.8889863   -0.53681564  -1.6534412  100.        ]
101, -1.9299043521685486, 0, [  1.9299043    0.8889863   -0.53681564 101.        ]
102, -3.2209211402899403, 0, [  3.220921    1.9299043   0.8889863 102.       ]
103, -4.312305766781458, 0, [  4.312306    3.220921    1.9299043 103.       ]
104, -4.444721926418549, 0, [  4.4447217   4.312306    3.220921  104.       ]
105, -4.497329100986695, 0, [  4.497329    4.4447217   4.312306  105.       ]
106, -5.036758416492396, 0, [  5.0367584   4.497329    4.4447217 106.       ]
107, -5.170120484846111, 0, [  5.1701207   5.0367584   4.497329  107.       ]
108, -5.74480535224959, 0, [  5.7448053   5.1701207   5.0367584 108.       ]
109, -6.051211781768119, 0, [  6.051212    5.7448053   5.1701207 109.       ]
110, -6.309581902779563, 0, [  6.3095818   6.051212    5.7448053 110.       ]
111, -5.9207032142362905, 0, [  5.9207034   6.3095818   6.051212  111.       ]
112, -6.644689551855602, 0, [  6.6446896   5.9207034   6.3095818 112.       ]
113, -7.450597228966547, 0, [  7.4505973   6.6446896   5.9207034 113.       ]
114, -8.599538271268502, 0, [  8.599538    7.4505973   6.6446896 114.       ]
115, -9.292336455103987, 0, [  9.292336    8.599538    7.4505973 115.       ]
116, -9.114872689333662, 0, [  9.114873   9.292336   8.599538 116.      ]
117, -208.23390314214578, 1, [  8.233903   9.114873   9.292336 117.      ]
118, -7.17319518887355, 0, [  7.1731954   8.233903    9.114873  118.       ]
119, -7.150655062914475, 0, [  7.1506553   7.1731954   8.233903  119.       ]
120, -7.047071875822102, 0, [  7.047072    7.1506553   7.1731954 120.       ]
1, -200.8122653627078, 1, [0.81226534 0.         0.         1.        ]
2, -200.44775196772122, 1, [0.44775197 0.81226534 0.         2.        ]
3, -0.7258531645406597, 0, [-0.72585315  0.44775197  0.81226534  3.        ]
4, -1.3156920227862314, 0, [-1.3156921  -0.72585315  0.44775197  4.        ]
5, -201.23357991442666, 1, [-1.2335799  -1.3156921  -0.72585315  5.        ]
6, -1.1692505600198737, 0, [-1.1692506 -1.2335799 -1.3156921  6.       ]
7, -200.44752388667922, 1, [-0.4475239 -1.1692506 -1.2335799  7.       ]
8, -0.3112189936277154, 0, [-0.311219  -0.4475239 -1.1692506  8.       ]
9, -0.8494902361263137, 0, [-0.8494902 -0.311219  -0.4475239  9.       ]
10, -1.8643255730535353, 0, [-1.8643255 -0.8494902 -0.311219  10.       ]
11, -202.5694904489542, 1, [-2.5694904 -1.8643255 -0.8494902 11.       ]
12, -4.037933405663037, 0, [-4.0379333 -2.5694904 -1.8643255 12.       ]
13, -5.855307241011195, 0, [-5.855307  -4.0379333 -2.5694904 13.       ]
14, -7.796208135266216, 0, [-7.796208  -5.855307  -4.0379333 14.       ]
15, -207.0888265430294, 1, [-7.0888267 -7.796208  -5.855307  15.       ]
16, -206.4486136301508, 1, [-6.4486136 -7.0888267 -7.796208  16.       ]
17, -6.011276300614465, 0, [-6.0112762 -6.4486136 -7.0888267 17.       ]
18, -5.295782986477718, 0, [-5.295783  -6.0112762 -6.4486136 18.       ]
19, -4.8492579770805335, 0, [-4.849258  -5.295783  -6.0112762 19.       ]
20, -4.302219477637274, 0, [-4.3022194 -4.849258  -5.295783  20.       ]
21, -204.00500865372356, 1, [-4.0050087 -4.3022194 -4.849258  21.       ]
22, -3.6486674259560212, 0, [-3.6486673 -4.0050087 -4.3022194 22.       ]
23, -3.1615261963843713, 0, [-3.1615262 -3.6486673 -4.0050087 23.       ]
24, -3.130914914485169, 0, [-3.130915  -3.1615262 -3.6486673 24.       ]
25, -3.9140466716216293, 0, [-3.9140468 -3.130915  -3.1615262 25.       ]
26, -4.682114542548982, 0, [-4.6821146 -3.9140468 -3.130915  26.       ]
27, -5.355420396287683, 0, [-5.3554206 -4.6821146 -3.9140468 27.       ]
28, -5.243076454324692, 0, [-5.2430763 -5.3554206 -4.6821146 28.       ]
29, -5.424486753636013, 0, [-5.4244866 -5.2430763 -5.3554206 29.       ]
30, -203.8425501805783, 1, [-3.8425503 -5.4244866 -5.2430763 30.       ]
31, -3.847377635606482, 0, [-3.8473775 -3.8425503 -5.4244866 31.       ]
32, -4.084700880407365, 0, [-4.084701  -3.8473775 -3.8425503 32.       ]
33, -4.60296701480408, 0, [-4.602967  -4.084701  -3.8473775 33.       ]
34, -5.294911166832385, 0, [-5.2949114 -4.602967  -4.084701  34.       ]
35, -6.201995435172256, 0, [-6.2019954 -5.2949114 -4.602967  35.       ]
36, -205.4710258901089, 1, [-5.471026  -6.2019954 -5.2949114 36.       ]
37, -4.166574929782902, 0, [-4.166575  -5.471026  -6.2019954 37.       ]
38, -203.46120166880604, 1, [-3.4612017 -4.166575  -5.471026  38.       ]
39, -202.30053714779066, 1, [-2.300537  -3.4612017 -4.166575  39.       ]
40, -1.5152628818559073, 0, [-1.5152628 -2.300537  -3.4612017 40.       ]
41, -0.9297595429398045, 0, [-0.92975956 -1.5152628  -2.300537   41.        ]
42, -1.7331200473466934, 0, [-1.7331201  -0.92975956 -1.5152628  42.        ]
43, -2.429953245677515, 0, [-2.4299533  -1.7331201  -0.92975956 43.        ]
44, -2.7854088479510763, 0, [-2.7854087 -2.4299533 -1.7331201 44.       ]
45, -3.729860449579626, 0, [-3.7298605 -2.7854087 -2.4299533 45.       ]
46, -4.885580921327572, 0, [-4.885581  -3.7298605 -2.7854087 46.       ]
47, -204.80970715042824, 1, [-4.809707  -4.885581  -3.7298605 47.       ]
48, -203.0804403748868, 1, [-3.0804403 -4.809707  -4.885581  48.       ]
49, -2.2816240321548635, 0, [-2.281624  -3.0804403 -4.809707  49.       ]
50, -2.0993391953597866, 0, [-2.0993392 -2.281624  -3.0804403 50.       ]
51, -3.3946853997086737, 0, [-3.3946855 -2.0993392 -2.281624  51.       ]
52, -5.312342204300868, 0, [-5.312342  -3.3946855 -2.0993392 52.       ]
53, -6.84725523909489, 0, [-6.847255  -5.312342  -3.3946855 53.       ]
54, -8.809757967145533, 0, [-8.809758 -6.847255 -5.312342 54.      ]
55, -11.846927421538593, 0, [-11.846928  -8.809758  -6.847255  55.      ]
56, -14.525630368460044, 0, [-14.52563  -11.846928  -8.809758  56.      ]
57, -16.72436673366755, 0, [-16.724367 -14.52563  -11.846928  57.      ]
58, -214.37535427483593, 1, [-14.375354 -16.724367 -14.52563   58.      ]
59, -12.421549313107683, 0, [-12.421549 -14.375354 -16.724367  59.      ]
60, -210.52889415688622, 1, [-10.528894 -12.421549 -14.375354  60.      ]
61, -7.740384543881181, 0, [ -7.7403846 -10.528894  -12.421549   61.       ]
62, -5.8916855174813145, 0, [ -5.8916855  -7.7403846 -10.528894   62.       ]
63, -4.302454797716253, 0, [-4.302455  -5.8916855 -7.7403846 63.       ]
64, -3.7655362715734526, 0, [-3.7655363 -4.302455  -5.8916855 64.       ]
65, -3.7504283199596835, 0, [-3.7504284 -3.7655363 -4.302455  65.       ]
66, -4.599504877402914, 0, [-4.599505  -3.7504284 -3.7655363 66.       ]
67, -5.28039904134356, 0, [-5.280399  -4.599505  -3.7504284 67.       ]
68, -6.129749084966608, 0, [-6.1297493 -5.280399  -4.599505  68.       ]
69, -7.4113148633202055, 0, [-7.411315  -6.1297493 -5.280399  69.       ]
70, -9.532380180891382, 0, [-9.53238   -7.411315  -6.1297493 70.       ]
71, -11.064047296882023, 0, [-11.064047  -9.53238   -7.411315  71.      ]
72, -11.991809703213749, 0, [-11.99181  -11.064047  -9.53238   72.      ]
73, -12.42700783336486, 0, [-12.427008 -11.99181  -11.064047  73.      ]
74, -12.922630561105272, 0, [-12.92263  -12.427008 -11.99181   74.      ]
75, -13.080006423464127, 0, [-13.080007 -12.92263  -12.427008  75.      ]
76, -12.857500191860764, 0, [-12.8575   -13.080007 -12.92263   76.      ]
77, -12.527412152761569, 0, [-12.527412 -12.8575   -13.080007  77.      ]
78, -11.653505676061743, 0, [-11.653505 -12.527412 -12.8575    78.      ]
79, -11.129940842696008, 0, [-11.129941 -11.653505 -12.527412  79.      ]
80, -10.70299564287956, 0, [-10.702995 -11.129941 -11.653505  80.      ]
81, -209.76383066929336, 1, [ -9.763831 -10.702995 -11.129941  81.      ]
82, -207.10746026752648, 1, [ -7.1074605  -9.763831  -10.702995   82.       ]
83, -206.00188142209518, 1, [-6.0018816 -7.1074605 -9.763831  83.       ]
84, -5.0403902256177755, 0, [-5.04039   -6.0018816 -7.1074605 84.       ]
85, -4.04070603581772, 0, [-4.040706  -5.04039   -6.0018816 85.       ]
86, -3.721091656772233, 0, [-3.7210917 -4.040706  -5.04039   86.       ]
87, -3.563104754977374, 0, [-3.5631049 -3.7210917 -4.040706  87.       ]
88, -3.171038845935107, 0, [-3.1710389 -3.5631049 -3.7210917 88.       ]
89, -2.9762597899950927, 0, [-2.9762597 -3.1710389 -3.5631049 89.       ]
90, -3.0412099119616607, 0, [-3.04121   -2.9762597 -3.1710389 90.       ]
91, -3.3193558084738277, 0, [-3.3193557 -3.04121   -2.9762597 91.       ]
92, -3.960596748462403, 0, [-3.9605968 -3.3193557 -3.04121   92.       ]
93, -4.623970997284791, 0, [-4.623971  -3.9605968 -3.3193557 93.       ]
94, -203.87440220279356, 1, [-3.8744023 -4.623971  -3.9605968 94.       ]
95, -202.9733682627646, 1, [-2.9733682 -3.8744023 -4.623971  95.       ]
96, -1.7743267758778494, 0, [-1.7743268 -2.9733682 -3.8744023 96.       ]
97, -0.850236067980836, 0, [-0.85023606 -1.7743268  -2.9733682  97.        ]
98, -200.879038607353, 1, [-0.87903863 -0.85023606 -1.7743268  98.        ]
99, -0.5437623820595119, 0, [-0.5437624  -0.87903863 -0.85023606 99.        ]
100, -0.15922130146528823, 0, [ -0.1592213   -0.5437624   -0.87903863 100.        ]
101, -200.3678092271013, 1, [  0.36780924  -0.1592213   -0.5437624  101.        ]
102, -0.8282013068758903, 0, [  0.8282013    0.36780924  -0.1592213  102.        ]
103, -1.4076753360211876, 0, [  1.4076754    0.8282013    0.36780924 103.        ]
104, -2.0136235629479815, 0, [  2.0136235   1.4076754   0.8282013 104.       ]
105, -2.808902141345867, 0, [  2.808902    2.0136235   1.4076754 105.       ]
106, -2.9135513166772617, 0, [  2.9135513   2.808902    2.0136235 106.       ]
107, -2.8964220949894495, 0, [  2.8964221   2.9135513   2.808902  107.       ]
108, -2.9231962126555033, 0, [  2.9231963   2.8964221   2.9135513 108.       ]
109, -3.744867284403308, 0, [  3.7448673   2.9231963   2.8964221 109.       ]
110, -203.1940819508595, 1, [  3.194082    3.7448673   2.9231963 110.       ]
111, -2.933186656293697, 0, [  2.9331868   3.194082    3.7448673 111.       ]
112, -2.5893861388885715, 0, [  2.5893862   2.9331868   3.194082  112.       ]
113, -1.2470341975826225, 0, [  1.2470342   2.5893862   2.9331868 113.       ]
114, -0.7422096903420433, 0, [  0.7422097   1.2470342   2.5893862 114.       ]
115, -0.6267287394961478, 0, [  0.6267287   0.7422097   1.2470342 115.       ]
116, -1.1048613339655418, 0, [  1.1048614   0.6267287   0.7422097 116.       ]
117, -0.7682793398025171, 0, [  0.7682793   1.1048614   0.6267287 117.       ]
118, -0.5925233362396174, 0, [  0.59252334   0.7682793    1.1048614  118.        ]
119, -0.49232484203116195, 0, [  0.49232483   0.59252334   0.7682793  119.        ]
120, -0.40873895718182846, 0, [ -0.40873897   0.49232483   0.59252334 120.        ]
1, -0.18424502750303443, 0, [0.18424502 0.         0.         1.        ]
2, -0.014981655093435686, 0, [-0.01498166  0.18424502  0.          2.        ]
3, -0.022474749460363236, 0, [ 0.02247475 -0.01498166  0.18424502  3.        ]
4, -0.8148843131017506, 0, [-0.8148843   0.02247475 -0.01498166  4.        ]
5, -1.9667862948695054, 0, [-1.9667863  -0.8148843   0.02247475  5.        ]
6, -3.28507395216499, 0, [-3.285074  -1.9667863 -0.8148843  6.       ]
7, -5.139773514795637, 0, [-5.1397734 -3.285074  -1.9667863  7.       ]
8, -204.6326847980306, 1, [-4.6326847 -5.1397734 -3.285074   8.       ]
9, -203.2086075472082, 1, [-3.2086074 -4.6326847 -5.1397734  9.       ]
10, -202.52280231908716, 1, [-2.5228024 -3.2086074 -4.6326847 10.       ]
11, -1.708264175628237, 0, [-1.7082642 -2.5228024 -3.2086074 11.       ]
12, -0.3742182807742741, 0, [-0.37421829 -1.7082642  -2.5228024  12.        ]
13, -200.12789369505904, 1, [ 0.1278937  -0.37421829 -1.7082642  13.        ]
14, -0.30009276686508846, 0, [ 0.30009276  0.1278937  -0.37421829 14.        ]
15, -0.5561322537209255, 0, [-0.55613226  0.30009276  0.1278937  15.        ]
16, -1.111704052556859, 0, [-1.1117041  -0.55613226  0.30009276 16.        ]
17, -1.7627599178837365, 0, [-1.7627599  -1.1117041  -0.55613226 17.        ]
18, -2.553991255470126, 0, [-2.5539913 -1.7627599 -1.1117041 18.       ]
19, -201.95602678355831, 1, [-1.9560268 -2.5539913 -1.7627599 19.       ]
20, -1.2501808892541089, 0, [-1.2501808 -1.9560268 -2.5539913 20.       ]
21, -1.5051758299578535, 0, [-1.5051758 -1.2501808 -1.9560268 21.       ]
22, -1.6322581876038336, 0, [-1.6322582 -1.5051758 -1.2501808 22.       ]
23, -1.937134502714586, 0, [-1.9371345 -1.6322582 -1.5051758 23.       ]
24, -1.8006939844363181, 0, [-1.800694  -1.9371345 -1.6322582 24.       ]
25, -1.7444640236645286, 0, [-1.744464  -1.800694  -1.9371345 25.       ]
26, -201.04022135725975, 1, [-1.0402213 -1.744464  -1.800694  26.       ]
27, -0.8470343992700429, 0, [-0.8470344 -1.0402213 -1.744464  27.       ]
28, -0.9318910816906383, 0, [-0.9318911 -0.8470344 -1.0402213 28.       ]
29, -1.3102761338324342, 0, [-1.3102762 -0.9318911 -0.8470344 29.       ]
30, -1.7448194689142689, 0, [-1.7448195 -1.3102762 -0.9318911 30.       ]
31, -2.254076162665347, 0, [-2.2540762 -1.7448195 -1.3102762 31.       ]
32, -201.42747224740063, 1, [-1.4274722 -2.2540762 -1.7448195 32.       ]
33, -1.2947456881288657, 0, [-1.2947457 -1.4274722 -2.2540762 33.       ]
34, -1.1886989271727346, 0, [-1.1886989 -1.2947457 -1.4274722 34.       ]
35, -201.6014925183204, 1, [-1.6014925 -1.1886989 -1.2947457 35.       ]
36, -2.6880253405841135, 0, [-2.6880252 -1.6014925 -1.1886989 36.       ]
37, -3.8936813661315406, 0, [-3.8936813 -2.6880252 -1.6014925 37.       ]
38, -204.2521386546163, 1, [-4.2521386 -3.8936813 -2.6880252 38.       ]
39, -4.493926055017315, 0, [-4.493926  -4.2521386 -3.8936813 39.       ]
40, -5.092306432221926, 0, [-5.0923066 -4.493926  -4.2521386 40.       ]
41, -5.876851753918947, 0, [-5.8768516 -5.0923066 -4.493926  41.       ]
42, -204.87977142778925, 1, [-4.879771  -5.8768516 -5.0923066 42.       ]
43, -3.353355126811806, 0, [-3.3533552 -4.879771  -5.8768516 43.       ]
44, -202.87710597895855, 1, [-2.877106  -3.3533552 -4.879771  44.       ]
45, -3.5070259990520665, 0, [-3.507026  -2.877106  -3.3533552 45.       ]
46, -203.28469494184324, 1, [-3.284695 -3.507026 -2.877106 46.      ]
47, -3.1501344457974447, 0, [-3.1501346 -3.284695  -3.507026  47.       ]
48, -2.5195576316123063, 0, [-2.5195577 -3.1501346 -3.284695  48.       ]
49, -2.074700059305557, 0, [-2.0747    -2.5195577 -3.1501346 49.       ]
50, -2.1942440488882795, 0, [-2.1942441 -2.0747    -2.5195577 50.       ]
51, -1.8684947946602721, 0, [-1.8684947 -2.1942441 -2.0747    51.       ]
52, -1.105762089240302, 0, [-1.1057621 -1.8684947 -2.1942441 52.       ]
53, -200.93531650404952, 1, [-0.9353165 -1.1057621 -1.8684947 53.       ]
54, -0.6884604151822745, 0, [-0.6884604 -0.9353165 -1.1057621 54.       ]
55, -0.3437032892657893, 0, [-0.3437033 -0.6884604 -0.9353165 55.       ]
56, -1.183553553258255, 0, [ 1.1835536 -0.3437033 -0.6884604 56.       ]
57, -2.079498431585903, 0, [ 2.0794985  1.1835536 -0.3437033 57.       ]
58, -2.564383395885485, 0, [ 2.5643835  2.0794985  1.1835536 58.       ]
59, -2.877449485820503, 0, [ 2.8774495  2.5643835  2.0794985 59.       ]
60, -202.79861574941944, 1, [ 2.7986157  2.8774495  2.5643835 60.       ]
61, -202.16662800590728, 1, [ 2.1666281  2.7986157  2.8774495 61.       ]
62, -1.8920267561671134, 0, [ 1.8920268  2.1666281  2.7986157 62.       ]
63, -2.09612979008107, 0, [ 2.09613    1.8920268  2.1666281 63.       ]
64, -3.217204782597843, 0, [ 3.2172048  2.09613    1.8920268 64.       ]
65, -4.016805934339478, 0, [ 4.016806   3.2172048  2.09613   65.       ]
66, -4.4825293361868495, 0, [ 4.482529   4.016806   3.2172048 66.       ]
67, -4.671072381961281, 0, [ 4.6710725  4.482529   4.016806  67.       ]
68, -3.8835636096039616, 0, [ 3.8835635  4.6710725  4.482529  68.       ]
69, -2.6508354578562248, 0, [ 2.6508355  3.8835635  4.6710725 69.       ]
70, -1.720935470378365, 0, [ 1.7209355  2.6508355  3.8835635 70.       ]
71, -1.034205440572263, 0, [ 1.0342054  1.7209355  2.6508355 71.       ]
72, -1.7497258223489471, 0, [ 1.7497258  1.0342054  1.7209355 72.       ]
73, -2.918956724559215, 0, [ 2.9189568  1.7497258  1.0342054 73.       ]
74, -4.219816908337171, 0, [ 4.2198167  2.9189568  1.7497258 74.       ]
75, -5.971807945125832, 0, [ 5.971808   4.2198167  2.9189568 75.       ]
76, -7.03496430258121, 0, [ 7.034964   5.971808   4.2198167 76.       ]
77, -7.586971514413402, 0, [ 7.5869713  7.034964   5.971808  77.       ]
78, -7.640475985988383, 0, [ 7.6404757  7.5869713  7.034964  78.       ]
79, -7.586852722147702, 0, [ 7.5868526  7.6404757  7.5869713 79.       ]
80, -8.59463758802167, 0, [ 8.594638   7.5868526  7.6404757 80.       ]
81, -9.253676621255197, 0, [ 9.253676   8.594638   7.5868526 81.       ]
82, -9.445964303945454, 0, [ 9.445964  9.253676  8.594638 82.      ]
83, -9.604794314720714, 0, [ 9.6047945  9.445964   9.253676  83.       ]
84, -10.131686612252246, 0, [10.131686   9.6047945  9.445964  84.       ]
85, -10.776224751862308, 0, [10.776225  10.131686   9.6047945 85.       ]
86, -11.70182830076903, 0, [11.701828 10.776225 10.131686 86.      ]
87, -11.831713376713529, 0, [11.831714 11.701828 10.776225 87.      ]
88, -11.493553916942703, 0, [11.493554 11.831714 11.701828 88.      ]
89, -11.096467711218416, 0, [11.096468 11.493554 11.831714 89.      ]
90, -10.813904682375899, 0, [10.813905 11.096468 11.493554 90.      ]
91, -11.253562575643375, 0, [11.253563 10.813905 11.096468 91.      ]
92, -10.966085103842865, 0, [10.966085 11.253563 10.813905 92.      ]
93, -11.045197258609162, 0, [11.0451975 10.966085  11.253563  93.       ]
94, -10.984828197012119, 0, [10.984828  11.0451975 10.966085  94.       ]
95, -11.231773773151328, 0, [11.231773  10.984828  11.0451975 95.       ]
96, -11.09509515897505, 0, [11.095096 11.231773 10.984828 96.      ]
97, -10.285430415324248, 0, [10.28543  11.095096 11.231773 97.      ]
98, -10.216073587880963, 0, [10.216074 10.28543  11.095096 98.      ]
99, -10.297191684958173, 0, [10.297192 10.216074 10.28543  99.      ]
100, -207.69040144106546, 1, [  7.6904016  10.297192   10.216074  100.       ]
101, -5.943224827835822, 0, [  5.943225    7.6904016  10.297192  101.       ]
102, -4.037900150467174, 0, [  4.0379      5.943225    7.6904016 102.       ]
103, -2.4533043502260643, 0, [  2.4533043   4.0379      5.943225  103.       ]
