time, reward, action, observation
7, -200.55081517904512, 1, [ 0.55081517  0.3726754  -0.18031609  7.        ]
8, -200.35798995024652, 1, [0.35798994 0.55081517 0.3726754  8.        ]
9, -200.57713681379255, 1, [0.5771368  0.35798994 0.55081517 9.        ]
10, -0.18917187381428113, 0, [ 0.18917188  0.5771368   0.35798994 10.        ]
11, -200.50386819924927, 1, [ 0.5038682   0.18917188  0.5771368  11.        ]
12, -200.13726244483868, 1, [ 0.13726245  0.5038682   0.18917188 12.        ]
13, -200.39853941756868, 1, [-0.39853942  0.13726245  0.5038682  13.        ]
14, -200.60432460378843, 1, [-0.6043246  -0.39853942  0.13726245 14.        ]
15, -0.7459520320003629, 0, [-0.745952   -0.6043246  -0.39853942 15.        ]
16, -0.5039610193015456, 0, [-0.503961  -0.745952  -0.6043246 16.       ]
17, -200.4909440310557, 1, [-0.49094403 -0.503961   -0.745952   17.        ]
18, -200.04244884223323, 1, [-0.04244884 -0.49094403 -0.503961   18.        ]
19, -0.8038885518658667, 0, [ 0.80388856 -0.04244884 -0.49094403 19.        ]
20, -200.75780096265117, 1, [ 0.75780094  0.80388856 -0.04244884 20.        ]
21, -200.13840523908743, 1, [ 0.13840523  0.75780094  0.80388856 21.        ]
22, -200.47703262967516, 1, [ 0.47703263  0.13840523  0.75780094 22.        ]
23, -0.8856586658188057, 0, [ 0.8856587   0.47703263  0.13840523 23.        ]
24, -200.2482633225572, 1, [-0.24826333  0.8856587   0.47703263 24.        ]
25, -200.8841130350701, 1, [-0.884113   -0.24826333  0.8856587  25.        ]
26, -200.77281005834683, 1, [-0.77281004 -0.884113   -0.24826333 26.        ]
27, -201.3173047298849, 1, [-1.3173047  -0.77281004 -0.884113   27.        ]
28, -201.5343651917795, 1, [-1.5343652  -1.3173047  -0.77281004 28.        ]
29, -202.18005750538018, 1, [-2.1800575 -1.5343652 -1.3173047 29.       ]
30, -201.73342726858155, 1, [-1.7334273 -2.1800575 -1.5343652 30.       ]
31, -201.2638591643391, 1, [-1.2638592 -1.7334273 -2.1800575 31.       ]
32, -200.89844800067678, 1, [-0.898448  -1.2638592 -1.7334273 32.       ]
33, -200.02750649715273, 1, [ 2.7506497e-02 -8.9844799e-01 -1.2638592e+00  3.3000000e+01]
34, -200.0050426581429, 1, [-5.0426582e-03  2.7506497e-02 -8.9844799e-01  3.4000000e+01]
35, -200.15403379041183, 1, [-1.5403379e-01 -5.0426582e-03  2.7506497e-02  3.5000000e+01]
36, -200.8567346759277, 1, [ 8.567347e-01 -1.540338e-01 -5.042658e-03  3.600000e+01]
37, -200.2309485957416, 1, [ 0.2309486  0.8567347 -0.1540338 37.       ]
38, -200.45845249931878, 1, [ 0.4584525  0.2309486  0.8567347 38.       ]
39, -200.23604754308067, 1, [-0.23604754  0.4584525   0.2309486  39.        ]
40, -200.1912720483603, 1, [-0.19127205 -0.23604754  0.4584525  40.        ]
41, -200.90438687105802, 1, [ 0.9043869  -0.19127205 -0.23604754 41.        ]
42, -201.07066841125322, 1, [ 1.0706685   0.9043869  -0.19127205 42.        ]
43, -200.54005512588188, 1, [ 0.5400551  1.0706685  0.9043869 43.       ]
44, -201.5608562096277, 1, [ 1.5608562  0.5400551  1.0706685 44.       ]
45, -201.20253670212904, 1, [ 1.2025367  1.5608562  0.5400551 45.       ]
46, -200.84970145867018, 1, [ 0.84970146  1.2025367   1.5608562  46.        ]
47, -0.7196192940152777, 0, [ 0.7196193   0.84970146  1.2025367  47.        ]
48, -200.0876155381369, 1, [-0.08761553  0.7196193   0.84970146 48.        ]
49, -200.35479451674365, 1, [ 0.3547945  -0.08761553  0.7196193  49.        ]
50, -201.17822553230752, 1, [ 1.1782255   0.3547945  -0.08761553 50.        ]
51, -201.50084131702795, 1, [ 1.5008413  1.1782255  0.3547945 51.       ]
52, -1.9241144582407035, 0, [ 1.9241145  1.5008413  1.1782255 52.       ]
53, -201.609331003498, 1, [ 1.609331   1.9241145  1.5008413 53.       ]
54, -201.74484048129096, 1, [ 1.7448405  1.609331   1.9241145 54.       ]
55, -200.087691619364, 1, [-0.08769162  1.7448405   1.609331   55.        ]
56, -200.42925122746996, 1, [-0.42925122 -0.08769162  1.7448405  56.        ]
57, -200.28715770344382, 1, [-0.2871577  -0.42925122 -0.08769162 57.        ]
58, -1.1662479810602813, 0, [-1.166248   -0.2871577  -0.42925122 58.        ]
59, -200.90721907946474, 1, [-0.90721905 -1.166248   -0.2871577  59.        ]
60, -200.78437189481824, 1, [-0.7843719  -0.90721905 -1.166248   60.        ]
61, -200.6564998279223, 1, [-0.6564998  -0.7843719  -0.90721905 61.        ]
62, -200.48030470787023, 1, [-0.48030472 -0.6564998  -0.7843719  62.        ]
63, -200.0876962282374, 1, [-0.08769623 -0.48030472 -0.6564998  63.        ]
64, -200.21813379617242, 1, [ 0.21813379 -0.08769623 -0.48030472 64.        ]
65, -200.28651080012924, 1, [-0.2865108   0.21813379 -0.08769623 65.        ]
66, -200.37989319603676, 1, [-0.37989318 -0.2865108   0.21813379 66.        ]
67, -200.42510063054493, 1, [-0.42510062 -0.37989318 -0.2865108  67.        ]
68, -200.3451064999339, 1, [-0.3451065  -0.42510062 -0.37989318 68.        ]
69, -200.57263604430426, 1, [-0.57263607 -0.3451065  -0.42510062 69.        ]
70, -200.03249204816248, 1, [-3.2492049e-02 -5.7263607e-01 -3.4510651e-01  7.0000000e+01]
71, -200.71140390225924, 1, [ 7.1140391e-01 -3.2492049e-02 -5.7263607e-01  7.1000000e+01]
72, -201.47745252144765, 1, [ 1.4774525e+00  7.1140391e-01 -3.2492049e-02  7.2000000e+01]
73, -3.0431175541472353, 0, [ 3.0431175  1.4774525  0.7114039 73.       ]
74, -203.55336547829307, 1, [ 3.5533655  3.0431175  1.4774525 74.       ]
75, -202.83650085297208, 1, [ 2.836501   3.5533655  3.0431175 75.       ]
76, -201.96077394016697, 1, [ 1.960774   2.836501   3.5533655 76.       ]
77, -201.30811433590867, 1, [ 1.3081143  1.960774   2.836501  77.       ]
78, -201.2736097774719, 1, [ 1.2736098  1.3081143  1.960774  78.       ]
79, -200.9993961614768, 1, [ 0.99939615  1.2736098   1.3081143  79.        ]
80, -201.29116538535507, 1, [ 1.2911654   0.99939615  1.2736098  80.        ]
81, -2.3497765088512548, 0, [ 2.3497765   1.2911654   0.99939615 81.        ]
82, -201.9280594273685, 1, [ 1.9280595  2.3497765  1.2911654 82.       ]
83, -202.0419490493212, 1, [ 2.041949   1.9280595  2.3497765 83.       ]
84, -1.9365883530980754, 0, [ 1.9365884  2.041949   1.9280595 84.       ]
85, -200.9766277543335, 1, [ 0.97662777  1.9365884   2.041949   85.        ]
86, -200.03235185126837, 1, [3.2351851e-02 9.7662777e-01 1.9365884e+00 8.6000000e+01]
87, -200.28347341332716, 1, [-2.8347340e-01  3.2351851e-02  9.7662777e-01  8.7000000e+01]
88, -201.23820018047246, 1, [-1.2382002e+00 -2.8347340e-01  3.2351851e-02  8.8000000e+01]
89, -200.9431891925988, 1, [-0.9431892 -1.2382002 -0.2834734 89.       ]
90, -200.01026333851135, 1, [ 1.0263339e-02 -9.4318920e-01 -1.2382002e+00  9.0000000e+01]
91, -200.42135744449558, 1, [-4.2135745e-01  1.0263339e-02 -9.4318920e-01  9.1000000e+01]
92, -200.59015662479214, 1, [-5.9015661e-01 -4.2135745e-01  1.0263339e-02  9.2000000e+01]
93, -200.24903972133652, 1, [ 0.24903972 -0.5901566  -0.42135745 93.        ]
94, -200.51708077949857, 1, [ 0.5170808   0.24903972 -0.5901566  94.        ]
95, -200.57506773645656, 1, [ 0.57506776  0.5170808   0.24903972 95.        ]
96, -200.36156781858688, 1, [ 0.36156783  0.57506776  0.5170808  96.        ]
97, -200.7788863779981, 1, [ 0.7788864   0.36156783  0.57506776 97.        ]
98, -1.277362391869465, 0, [ 1.2773623   0.7788864   0.36156783 98.        ]
99, -200.61064671034092, 1, [ 0.6106467  1.2773623  0.7788864 99.       ]
100, -200.80977792337575, 1, [ -0.8097779   0.6106467   1.2773623 100.       ]
101, -202.2483275458395, 1, [ -2.2483275  -0.8097779   0.6106467 101.       ]
102, -3.070331520030534, 0, [ -3.0703316  -2.2483275  -0.8097779 102.       ]
103, -202.8436413523961, 1, [ -2.8436413  -3.0703316  -2.2483275 103.       ]
104, -201.6283234161275, 1, [ -1.6283234  -2.8436413  -3.0703316 104.       ]
105, -200.91834353328247, 1, [ -0.91834354  -1.6283234   -2.8436413  105.        ]
106, -201.2938302843389, 1, [ -1.2938303   -0.91834354  -1.6283234  106.        ]
107, -201.00170085244025, 1, [ -1.0017009   -1.2938303   -0.91834354 107.        ]
108, -200.19875720893955, 1, [ -0.19875722  -1.0017009   -1.2938303  108.        ]
109, -200.48936341637727, 1, [ -0.4893634   -0.19875722  -1.0017009  109.        ]
110, -0.9762195656321013, 0, [ -0.9762196   -0.4893634   -0.19875722 110.        ]
111, -200.02742783028117, 1, [-2.742783e-02 -9.762196e-01 -4.893634e-01  1.110000e+02]
112, -200.7444287037944, 1, [-7.444287e-01 -2.742783e-02 -9.762196e-01  1.120000e+02]
113, -1.8631728592781025, 0, [-1.8631729e+00 -7.4442869e-01 -2.7427830e-02  1.1300000e+02]
114, -201.21904433310354, 1, [ -1.2190443  -1.8631729  -0.7444287 114.       ]
115, -200.8214388077656, 1, [ -0.8214388  -1.2190443  -1.8631729 115.       ]
116, -201.19763714156613, 1, [ -1.1976372  -0.8214388  -1.2190443 116.       ]
117, -201.7938296380012, 1, [ -1.7938297  -1.1976372  -0.8214388 117.       ]
118, -201.37048031827467, 1, [ -1.3704803  -1.7938297  -1.1976372 118.       ]
119, -0.42466609708155867, 0, [ -0.4246661  -1.3704803  -1.7938297 119.       ]
120, -0.7452775361336639, 0, [  0.7452775  -0.4246661  -1.3704803 120.       ]
1, -0.20559266237627863, 0, [0.20559266 0.         0.         1.        ]
2, -1.11780341008631, 0, [1.1178035  0.20559266 0.         2.        ]
3, -2.0031434073454344, 0, [2.0031433  1.1178035  0.20559266 3.        ]
4, -201.40805623913303, 1, [1.4080563 2.0031433 1.1178035 4.       ]
5, -1.9479266986885382, 0, [1.9479266 1.4080563 2.0031433 5.       ]
6, -201.10561064913193, 1, [1.1056106 1.9479266 1.4080563 6.       ]
7, -200.7266731182085, 1, [0.7266731 1.1056106 1.9479266 7.       ]
8, -200.51324175628588, 1, [0.51324177 0.7266731  1.1056106  8.        ]
9, -1.058064810737235, 0, [1.0580648  0.51324177 0.7266731  9.        ]
10, -200.59409450964043, 1, [ 0.5940945   1.0580648   0.51324177 10.        ]
11, -0.08455820777337011, 0, [ 0.08455821  0.5940945   1.0580648  11.        ]
12, -200.9007001221861, 1, [-0.90070015  0.08455821  0.5940945  12.        ]
13, -200.74546203325065, 1, [-0.74546206 -0.90070015  0.08455821 13.        ]
14, -200.3787687700295, 1, [-0.37876877 -0.74546206 -0.90070015 14.        ]
15, -200.06584380531893, 1, [ 0.06584381 -0.37876877 -0.74546206 15.        ]
16, -200.33692010918728, 1, [-0.3369201   0.06584381 -0.37876877 16.        ]
17, -200.22927381571367, 1, [-0.22927381 -0.3369201   0.06584381 17.        ]
18, -200.61743902120574, 1, [-0.61743903 -0.22927381 -0.3369201  18.        ]
19, -200.82031464129813, 1, [-0.82031465 -0.61743903 -0.22927381 19.        ]
20, -200.76081436759202, 1, [-0.76081437 -0.82031465 -0.61743903 20.        ]
21, -200.01675920864665, 1, [ 1.6759209e-02 -7.6081437e-01 -8.2031465e-01  2.1000000e+01]
22, -200.08165119594656, 1, [-8.1651196e-02  1.6759209e-02 -7.6081437e-01  2.2000000e+01]
23, -200.00265377851147, 1, [ 2.6537785e-03 -8.1651196e-02  1.6759209e-02  2.3000000e+01]
24, -200.40799915263702, 1, [-4.0799916e-01  2.6537785e-03 -8.1651196e-02  2.4000000e+01]
25, -200.69506596692943, 1, [-6.9506598e-01 -4.0799916e-01  2.6537785e-03  2.5000000e+01]
26, -200.98238027445012, 1, [-0.9823803  -0.695066   -0.40799916 26.        ]
27, -200.9526938125627, 1, [-0.9526938 -0.9823803 -0.695066  27.       ]
28, -0.5480093422783512, 0, [-0.54800934 -0.9526938  -0.9823803  28.        ]
29, -200.95122967445278, 1, [-0.9512297  -0.54800934 -0.9526938  29.        ]
30, -200.5071812716253, 1, [-0.5071813  -0.9512297  -0.54800934 30.        ]
31, -200.8344523459037, 1, [-0.83445233 -0.5071813  -0.9512297  31.        ]
32, -0.9327654483504253, 0, [-0.9327654  -0.83445233 -0.5071813  32.        ]
33, -201.07968855583897, 1, [-1.0796885  -0.9327654  -0.83445233 33.        ]
34, -201.08656698545903, 1, [-1.086567  -1.0796885 -0.9327654 34.       ]
35, -201.11490143388644, 1, [-1.1149014 -1.086567  -1.0796885 35.       ]
36, -200.39752005176166, 1, [-0.39752007 -1.1149014  -1.086567   36.        ]
37, -200.09940274931722, 1, [-0.09940275 -0.39752007 -1.1149014  37.        ]
38, -200.4921940976213, 1, [ 0.4921941  -0.09940275 -0.39752007 38.        ]
39, -200.3163983853132, 1, [ 0.31639838  0.4921941  -0.09940275 39.        ]
40, -200.10851715077715, 1, [ 0.10851715  0.31639838  0.4921941  40.        ]
41, -200.85407776327366, 1, [ 0.85407776  0.10851715  0.31639838 41.        ]
42, -200.00148432, 1, [1.4843200e-03 8.5407776e-01 1.0851715e-01 4.2000000e+01]
43, -200.58590221677454, 1, [-5.8590221e-01  1.4843200e-03  8.5407776e-01  4.3000000e+01]
44, -200.68687952569974, 1, [-6.868795e-01 -5.859022e-01  1.484320e-03  4.400000e+01]
45, -0.1311999772591529, 0, [ 0.13119997 -0.6868795  -0.5859022  45.        ]
46, -0.4689638194101685, 0, [ 0.46896383  0.13119997 -0.6868795  46.        ]
47, -200.83294238299382, 1, [ 0.83294237  0.46896383  0.13119997 47.        ]
48, -1.9032861704191562, 0, [ 1.9032862   0.83294237  0.46896383 48.        ]
49, -201.63957811941216, 1, [ 1.6395781   1.9032862   0.83294237 49.        ]
50, -201.2358647849013, 1, [ 1.2358648  1.6395781  1.9032862 50.       ]
51, -201.79661770308917, 1, [ 1.7966177  1.2358648  1.6395781 51.       ]
52, -201.30948672351724, 1, [ 1.3094867  1.7966177  1.2358648 52.       ]
53, -200.48270314450582, 1, [ 0.48270315  1.3094867   1.7966177  53.        ]
54, -200.67466678175273, 1, [ 0.67466676  0.48270315  1.3094867  54.        ]
55, -200.3264901850836, 1, [ 0.3264902   0.67466676  0.48270315 55.        ]
56, -200.85463562611758, 1, [ 0.85463566  0.3264902   0.67466676 56.        ]
57, -201.0591709443298, 1, [ 1.059171    0.85463566  0.3264902  57.        ]
58, -200.03247430048492, 1, [3.2474302e-02 1.0591710e+00 8.5463566e-01 5.8000000e+01]
59, -200.0103307010386, 1, [-1.0330701e-02  3.2474302e-02  1.0591710e+00  5.9000000e+01]
60, -200.0226335124626, 1, [-2.2633512e-02 -1.0330701e-02  3.2474302e-02  6.0000000e+01]
61, -0.3771407616802571, 0, [-3.7714076e-01 -2.2633512e-02 -1.0330701e-02  6.1000000e+01]
62, -0.1214556432487005, 0, [-1.2145564e-01 -3.7714076e-01 -2.2633512e-02  6.2000000e+01]
63, -200.96002570919586, 1, [-0.9600257  -0.12145564 -0.37714076 63.        ]
64, -201.5806032350848, 1, [-1.5806032  -0.9600257  -0.12145564 64.        ]
65, -201.68871246907167, 1, [-1.6887125 -1.5806032 -0.9600257 65.       ]
66, -201.0527088826281, 1, [-1.0527089 -1.6887125 -1.5806032 66.       ]
67, -1.3286460907194368, 0, [-1.3286461 -1.0527089 -1.6887125 67.       ]
68, -201.49327628015743, 1, [-1.4932762 -1.3286461 -1.0527089 68.       ]
69, -1.997543312782633, 0, [-1.9975433 -1.4932762 -1.3286461 69.       ]
70, -3.1722060955188582, 0, [-3.1722062 -1.9975433 -1.4932762 70.       ]
71, -4.321867491083896, 0, [-4.3218675 -3.1722062 -1.9975433 71.       ]
72, -204.40716994246282, 1, [-4.40717   -4.3218675 -3.1722062 72.       ]
73, -4.719905728337585, 0, [-4.719906  -4.40717   -4.3218675 73.       ]
74, -4.845750209737955, 0, [-4.8457503 -4.719906  -4.40717   74.       ]
75, -204.56727121035, 1, [-4.567271  -4.8457503 -4.719906  75.       ]
76, -204.24909250844004, 1, [-4.2490926 -4.567271  -4.8457503 76.       ]
77, -204.03415469669872, 1, [-4.034155  -4.2490926 -4.567271  77.       ]
78, -203.80095264272742, 1, [-3.8009527 -4.034155  -4.2490926 78.       ]
79, -203.96288912414698, 1, [-3.9628892 -3.8009527 -4.034155  79.       ]
80, -4.705638266408057, 0, [-4.7056384 -3.9628892 -3.8009527 80.       ]
81, -204.03298004675614, 1, [-4.03298   -4.7056384 -3.9628892 81.       ]
82, -203.74225515330608, 1, [-3.7422552 -4.03298   -4.7056384 82.       ]
83, -201.48002739593656, 1, [-1.4800274 -3.7422552 -4.03298   83.       ]
84, -201.31127310247282, 1, [-1.3112731 -1.4800274 -3.7422552 84.       ]
85, -200.86645711709312, 1, [-0.8664571 -1.3112731 -1.4800274 85.       ]
86, -201.4327286047696, 1, [-1.4327286 -0.8664571 -1.3112731 86.       ]
87, -2.0420298712040874, 0, [-2.0420299 -1.4327286 -0.8664571 87.       ]
