time, reward, action, observation
69, -200.65444110023915, 1, [ 0.6544411  1.8629316  1.8417629 69.       ]
70, -200.0022211458358, 1, [-2.2211459e-03  6.5444112e-01  1.8629316e+00  7.0000000e+01]
71, -0.02686594312439672, 0, [-2.6865942e-02 -2.2211459e-03  6.5444112e-01  7.1000000e+01]
72, -200.50738775026443, 1, [ 5.0738776e-01 -2.6865942e-02 -2.2211459e-03  7.2000000e+01]
73, -200.19124771017786, 1, [ 1.9124772e-01  5.0738776e-01 -2.6865942e-02  7.3000000e+01]
74, -201.23679752876146, 1, [ 1.2367976   0.19124772  0.50738776 74.        ]
75, -2.774101740126412, 0, [ 2.7741017   1.2367976   0.19124772 75.        ]
76, -203.05386979735945, 1, [ 3.0538697  2.7741017  1.2367976 76.       ]
77, -3.2138449730133676, 0, [ 3.213845   3.0538697  2.7741017 77.       ]
78, -2.6462050835643183, 0, [ 2.6462052  3.213845   3.0538697 78.       ]
79, -2.5973473741212585, 0, [ 2.5973473  2.6462052  3.213845  79.       ]
80, -3.447515207688279, 0, [ 3.4475152  2.5973473  2.6462052 80.       ]
81, -203.4889209269004, 1, [ 3.488921   3.4475152  2.5973473 81.       ]
82, -2.9831061870784477, 0, [ 2.9831061  3.488921   3.4475152 82.       ]
83, -202.994235015554, 1, [ 2.994235   2.9831061  3.488921  83.       ]
84, -202.1844765401084, 1, [ 2.1844766  2.994235   2.9831061 84.       ]
85, -200.60636998328005, 1, [ 0.60637    2.1844766  2.994235  85.       ]
86, -0.4960242223181779, 0, [-0.49602422  0.60637     2.1844766  86.        ]
87, -201.94818211455456, 1, [-1.9481821  -0.49602422  0.60637    87.        ]
88, -201.81229020178168, 1, [-1.8122902  -1.9481821  -0.49602422 88.        ]
89, -1.1975752176386012, 0, [-1.1975752 -1.8122902 -1.9481821 89.       ]
90, -0.18658709354816172, 0, [-0.1865871 -1.1975752 -1.8122902 90.       ]
91, -1.9826483531224977, 0, [ 1.9826484 -0.1865871 -1.1975752 91.       ]
92, -4.052918017652671, 0, [ 4.052918   1.9826484 -0.1865871 92.       ]
93, -203.2440322395764, 1, [ 3.2440321  4.052918   1.9826484 93.       ]
94, -2.9046773079571033, 0, [ 2.9046774  3.2440321  4.052918  94.       ]
95, -2.972787412838093, 0, [ 2.9727874  2.9046774  3.2440321 95.       ]
96, -202.2167475894839, 1, [ 2.2167475  2.9727874  2.9046774 96.       ]
97, -0.7369436529913883, 0, [ 0.73694366  2.2167475   2.9727874  97.        ]
98, -0.6337493977291417, 0, [-0.6337494   0.73694366  2.2167475  98.        ]
99, -2.0774914534748525, 0, [-2.0774915  -0.6337494   0.73694366 99.        ]
100, -3.430790630630428, 0, [ -3.4307907  -2.0774915  -0.6337494 100.       ]
101, -203.1923339266477, 1, [ -3.192334   -3.4307907  -2.0774915 101.       ]
102, -2.624605063496846, 0, [ -2.6246052  -3.192334   -3.4307907 102.       ]
103, -1.8726147827480586, 0, [ -1.8726147  -2.6246052  -3.192334  103.       ]
104, -200.73970479790626, 1, [ -0.7397048  -1.8726147  -2.6246052 104.       ]
105, -0.0959551778650704, 0, [-9.5955178e-02 -7.3970479e-01 -1.8726147e+00  1.0500000e+02]
106, -200.4749398965181, 1, [ 4.7493988e-01 -9.5955178e-02 -7.3970479e-01  1.0600000e+02]
107, -0.059513203887334165, 0, [ 5.9513204e-02  4.7493988e-01 -9.5955178e-02  1.0700000e+02]
108, -0.2600082027917071, 0, [-2.6000822e-01  5.9513204e-02  4.7493988e-01  1.0800000e+02]
109, -1.308096783052033, 0, [-1.3080968e+00 -2.6000822e-01  5.9513204e-02  1.0900000e+02]
110, -2.5888096157454314, 0, [ -2.5888097   -1.3080968   -0.26000822 110.        ]
111, -201.85766211677878, 1, [ -1.8576621  -2.5888097  -1.3080968 111.       ]
112, -1.7484146546956136, 0, [ -1.7484146  -1.8576621  -2.5888097 112.       ]
113, -0.9411003734893187, 0, [ -0.94110036  -1.7484146   -1.8576621  113.        ]
114, -0.5631315602547727, 0, [  0.5631316   -0.94110036  -1.7484146  114.        ]
115, -200.98222390215756, 1, [  0.9822239    0.5631316   -0.94110036 115.        ]
116, -1.1678014748729926, 0, [  1.1678015   0.9822239   0.5631316 116.       ]
117, -0.8250647468625922, 0, [  0.8250647   1.1678015   0.9822239 117.       ]
118, -200.21972492508016, 1, [  0.21972492   0.8250647    1.1678015  118.        ]
119, -200.05246142189552, 1, [5.2461423e-02 2.1972492e-01 8.2506472e-01 1.1900000e+02]
120, -200.47852791664292, 1, [-4.7852790e-01  5.2461423e-02  2.1972492e-01  1.2000000e+02]
1, -200.0455979118766, 1, [-0.04559791  0.          0.          1.        ]
2, -200.4350603401711, 1, [-0.43506035 -0.04559791  0.          2.        ]
3, -0.4393221004502412, 0, [-0.4393221  -0.43506035 -0.04559791  3.        ]
4, -201.28619292719256, 1, [-1.2861929  -0.4393221  -0.43506035  4.        ]
5, -1.7223344273747432, 0, [-1.7223344 -1.2861929 -0.4393221  5.       ]
6, -201.03889323625324, 1, [-1.0388932 -1.7223344 -1.2861929  6.       ]
7, -0.9938914765999423, 0, [-0.9938915 -1.0388932 -1.7223344  7.       ]
8, -0.2225543288919446, 0, [-0.22255433 -0.9938915  -1.0388932   8.        ]
9, -200.70259759241026, 1, [ 0.7025976  -0.22255433 -0.9938915   9.        ]
10, -1.7875652439569016, 0, [ 1.7875652   0.7025976  -0.22255433 10.        ]
11, -1.9094246855982653, 0, [ 1.9094247  1.7875652  0.7025976 11.       ]
12, -2.1420594767123977, 0, [ 2.1420596  1.9094247  1.7875652 12.       ]
13, -1.5231406459646846, 0, [ 1.5231407  2.1420596  1.9094247 13.       ]
14, -200.95257392180784, 1, [ 0.9525739  1.5231407  2.1420596 14.       ]
15, -0.1337516210018469, 0, [-0.13375162  0.9525739   1.5231407  15.        ]
16, -200.20785703788727, 1, [-0.20785704 -0.13375162  0.9525739  16.        ]
17, -0.6402273722833944, 0, [-0.6402274  -0.20785704 -0.13375162 17.        ]
18, -0.8174768292112732, 0, [-0.8174768  -0.6402274  -0.20785704 18.        ]
19, -0.4989017532339795, 0, [-0.49890175 -0.8174768  -0.6402274  19.        ]
20, -0.5965761431300927, 0, [-0.59657615 -0.49890175 -0.8174768  20.        ]
21, -0.40447864519204285, 0, [-0.40447864 -0.59657615 -0.49890175 21.        ]
22, -0.45613343616546687, 0, [-0.45613343 -0.40447864 -0.59657615 22.        ]
23, -0.6084024857912376, 0, [-0.6084025  -0.45613343 -0.40447864 23.        ]
24, -0.8825523624668924, 0, [-0.8825524  -0.6084025  -0.45613343 24.        ]
25, -201.16046230240312, 1, [-1.1604623 -0.8825524 -0.6084025 25.       ]
26, -1.6676561144053197, 0, [-1.6676561 -1.1604623 -0.8825524 26.       ]
27, -201.0272660152275, 1, [-1.027266  -1.6676561 -1.1604623 27.       ]
28, -0.005693554533069745, 0, [ 5.6935544e-03 -1.0272660e+00 -1.6676561e+00  2.8000000e+01]
29, -0.8133026033521196, 0, [ 8.1330258e-01  5.6935544e-03 -1.0272660e+00  2.9000000e+01]
30, -1.8756960334520212, 0, [1.8756961e+00 8.1330258e-01 5.6935544e-03 3.0000000e+01]
31, -202.23985351805885, 1, [ 2.2398536  1.8756961  0.8133026 31.       ]
32, -2.856027466993917, 0, [ 2.8560274  2.2398536  1.8756961 32.       ]
33, -2.294954005115911, 0, [ 2.294954   2.8560274  2.2398536 33.       ]
34, -201.79609970477415, 1, [ 1.7960997  2.294954   2.8560274 34.       ]
35, -2.0276799029243557, 0, [ 2.02768    1.7960997  2.294954  35.       ]
36, -2.3661475428553276, 0, [ 2.3661475  2.02768    1.7960997 36.       ]
37, -2.5859110713241225, 0, [ 2.585911   2.3661475  2.02768   37.       ]
38, -202.02953740198353, 1, [ 2.0295374  2.585911   2.3661475 38.       ]
39, -1.7230513138948567, 0, [ 1.7230513  2.0295374  2.585911  39.       ]
40, -201.2135436397409, 1, [ 1.2135437  1.7230513  2.0295374 40.       ]
41, -1.2274857620347557, 0, [ 1.2274858  1.2135437  1.7230513 41.       ]
42, -1.1910603671404112, 0, [ 1.1910604  1.2274858  1.2135437 42.       ]
43, -1.1574911901398592, 0, [ 1.1574912  1.1910604  1.2274858 43.       ]
44, -201.20657959716124, 1, [ 1.2065796  1.1574912  1.1910604 44.       ]
45, -1.8554065381029512, 0, [ 1.8554065  1.2065796  1.1574912 45.       ]
46, -201.5850919854684, 1, [ 1.585092   1.8554065  1.2065796 46.       ]
47, -1.5919608908760234, 0, [ 1.5919609  1.585092   1.8554065 47.       ]
48, -1.4581302690852729, 0, [ 1.4581302  1.5919609  1.585092  48.       ]
49, -0.7486168420692937, 0, [ 0.7486168  1.4581302  1.5919609 49.       ]
50, -0.1788463109754299, 0, [ 0.17884631  0.7486168   1.4581302  50.        ]
51, -0.006936698629907034, 0, [-6.9366987e-03  1.7884631e-01  7.4861681e-01  5.1000000e+01]
52, -0.021952673965178082, 0, [ 2.1952674e-02 -6.9366987e-03  1.7884631e-01  5.2000000e+01]
53, -0.0005645711053407707, 0, [-5.6457112e-04  2.1952674e-02 -6.9366987e-03  5.3000000e+01]
54, -0.14838218493739286, 0, [-1.4838219e-01 -5.6457112e-04  2.1952674e-02  5.4000000e+01]
55, -0.880997601448824, 0, [-8.8099760e-01 -1.4838219e-01 -5.6457112e-04  5.5000000e+01]
56, -200.92313523510833, 1, [-0.9231352  -0.8809976  -0.14838219 56.        ]
57, -0.16674086024286916, 0, [-0.16674086 -0.9231352  -0.8809976  57.        ]
58, -0.3226316839858514, 0, [ 0.3226317  -0.16674086 -0.9231352  58.        ]
59, -0.6940415079154814, 0, [ 0.6940415   0.3226317  -0.16674086 59.        ]
60, -1.683673073095664, 0, [ 1.683673   0.6940415  0.3226317 60.       ]
61, -201.63005533551248, 1, [ 1.6300553  1.683673   0.6940415 61.       ]
62, -201.48571811437247, 1, [ 1.4857181  1.6300553  1.683673  62.       ]
63, -0.7942592840578491, 0, [ 0.7942593  1.4857181  1.6300553 63.       ]
64, -0.6483433267084655, 0, [ 0.6483433  0.7942593  1.4857181 64.       ]
65, -201.20906739577967, 1, [ 1.2090673  0.6483433  0.7942593 65.       ]
66, -201.07498086089495, 1, [ 1.0749809  1.2090673  0.6483433 66.       ]
67, -1.4910035981521659, 0, [ 1.4910036  1.0749809  1.2090673 67.       ]
68, -2.3091295564544403, 0, [ 2.3091295  1.4910036  1.0749809 68.       ]
69, -1.5975858966422516, 0, [ 1.5975859  2.3091295  1.4910036 69.       ]
70, -1.6991278689989842, 0, [ 1.6991279  1.5975859  2.3091295 70.       ]
71, -1.0790887659647943, 0, [ 1.0790888  1.6991279  1.5975859 71.       ]
72, -0.7973132998057819, 0, [ 0.7973133  1.0790888  1.6991279 72.       ]
73, -0.7974866479137482, 0, [ 0.79748666  0.7973133   1.0790888  73.        ]
74, -200.55132819794147, 1, [ 0.5513282   0.79748666  0.7973133  74.        ]
75, -0.17390067906816542, 0, [ 0.17390068  0.5513282   0.79748666 75.        ]
76, -0.3191590440015364, 0, [-0.31915903  0.17390068  0.5513282  76.        ]
77, -200.5832720337993, 1, [-0.58327204 -0.31915903  0.17390068 77.        ]
78, -200.7593700802576, 1, [-0.7593701  -0.58327204 -0.31915903 78.        ]
79, -201.0289286919172, 1, [-1.0289286  -0.7593701  -0.58327204 79.        ]
80, -1.2933495983590455, 0, [-1.2933496 -1.0289286 -0.7593701 80.       ]
81, -1.4552759181152746, 0, [-1.4552759 -1.2933496 -1.0289286 81.       ]
82, -1.6874389780849541, 0, [-1.687439  -1.4552759 -1.2933496 82.       ]
83, -1.7219292311545595, 0, [-1.7219292 -1.687439  -1.4552759 83.       ]
84, -201.86548031163025, 1, [-1.8654803 -1.7219292 -1.687439  84.       ]
85, -1.8907356987462496, 0, [-1.8907357 -1.8654803 -1.7219292 85.       ]
86, -1.5093543615027272, 0, [-1.5093544 -1.8907357 -1.8654803 86.       ]
87, -200.42601470370735, 1, [-0.4260147 -1.5093544 -1.8907357 87.       ]
88, -0.19412392689989322, 0, [-0.19412392 -0.4260147  -1.5093544  88.        ]
89, -0.36607473891697, 0, [ 0.36607474 -0.19412392 -0.4260147  89.        ]
90, -200.5280003341855, 1, [ 0.52800035  0.36607474 -0.19412392 90.        ]
91, -0.32209477975792866, 0, [-0.32209477  0.52800035  0.36607474 91.        ]
92, -1.3172024725815419, 0, [-1.3172024  -0.32209477  0.52800035 92.        ]
93, -201.76475105566135, 1, [-1.7647511  -1.3172024  -0.32209477 93.        ]
94, -1.8662026029630414, 0, [-1.8662026 -1.7647511 -1.3172024 94.       ]
95, -1.2125646613436232, 0, [-1.2125647 -1.8662026 -1.7647511 95.       ]
96, -0.06353927789149627, 0, [-6.3539281e-02 -1.2125647e+00 -1.8662026e+00  9.6000000e+01]
97, -200.25080277442214, 1, [ 2.5080279e-01 -6.3539281e-02 -1.2125647e+00  9.7000000e+01]
98, -1.1887564588087596, 0, [ 1.1887565e+00  2.5080279e-01 -6.3539281e-02  9.8000000e+01]
99, -2.131781799845843, 0, [ 2.1317818  1.1887565  0.2508028 99.       ]
100, -202.05152795305227, 1, [  2.051528    2.1317818   1.1887565 100.       ]
101, -200.9527049108131, 1, [  0.9527049   2.051528    2.1317818 101.       ]
102, -0.2882125876554885, 0, [ -0.2882126   0.9527049   2.051528  102.       ]
103, -200.62554551017323, 1, [ -0.6255455  -0.2882126   0.9527049 103.       ]
104, -1.2805906000992093, 0, [ -1.2805907  -0.6255455  -0.2882126 104.       ]
105, -2.2979100823578817, 0, [ -2.29791    -1.2805907  -0.6255455 105.       ]
106, -202.33120662592617, 1, [ -2.3312066  -2.29791    -1.2805907 106.       ]
107, -1.8617904960824607, 0, [ -1.8617905  -2.3312066  -2.29791   107.       ]
108, -1.2610018801459368, 0, [ -1.2610018  -1.8617905  -2.3312066 108.       ]
109, -0.6481253872801017, 0, [ -0.6481254  -1.2610018  -1.8617905 109.       ]
110, -200.6261206074691, 1, [ -0.6261206  -0.6481254  -1.2610018 110.       ]
111, -200.74882764431004, 1, [ -0.74882764  -0.6261206   -0.6481254  111.        ]
112, -0.8628878806055018, 0, [ -0.86288786  -0.74882764  -0.6261206  112.        ]
113, -201.11430243304912, 1, [ -1.1143024   -0.86288786  -0.74882764 113.        ]
114, -1.2324939519023084, 0, [ -1.232494    -1.1143024   -0.86288786 114.        ]
115, -1.4001149461611093, 0, [ -1.4001149  -1.232494   -1.1143024 115.       ]
116, -1.6869591065591478, 0, [ -1.6869591  -1.4001149  -1.232494  116.       ]
117, -1.8387710093270646, 0, [ -1.838771   -1.6869591  -1.4001149 117.       ]
118, -201.58612400222992, 1, [ -1.586124   -1.838771   -1.6869591 118.       ]
119, -201.16122765750103, 1, [ -1.1612277  -1.586124   -1.838771  119.       ]
120, -1.2958958177625912, 0, [ -1.2958958  -1.1612277  -1.586124  120.       ]
1, -200.50325487121128, 1, [-0.5032549  0.         0.         1.       ]
2, -200.92451877673258, 1, [-0.92451876 -0.5032549   0.          2.        ]
3, -1.7579328396620906, 0, [-1.7579328  -0.92451876 -0.5032549   3.        ]
4, -1.8151992584323668, 0, [-1.8151993  -1.7579328  -0.92451876  4.        ]
5, -201.9769037545867, 1, [-1.9769038 -1.8151993 -1.7579328  5.       ]
6, -201.52683167956593, 1, [-1.5268316 -1.9769038 -1.8151993  6.       ]
7, -0.8415825182388073, 0, [-0.84158254 -1.5268316  -1.9769038   7.        ]
8, -0.391955021666033, 0, [ 0.39195502 -0.84158254 -1.5268316   8.        ]
9, -1.2562707193720775, 0, [ 1.2562708   0.39195502 -0.84158254  9.        ]
10, -200.89756222848513, 1, [ 0.8975622   1.2562708   0.39195502 10.        ]
11, -0.6775395861126717, 0, [ 0.6775396  0.8975622  1.2562708 11.       ]
12, -201.39600665371356, 1, [ 1.3960067  0.6775396  0.8975622 12.       ]
13, -1.8166690069264093, 0, [ 1.816669   1.3960067  0.6775396 13.       ]
14, -2.5844041080856184, 0, [ 2.584404   1.816669   1.3960067 14.       ]
15, -3.6538064947031788, 0, [ 3.6538064  2.584404   1.816669  15.       ]
16, -202.65046889688062, 1, [ 2.6504688  3.6538064  2.584404  16.       ]
17, -2.3908007369658524, 0, [ 2.3908007  2.6504688  3.6538064 17.       ]
18, -2.5280394709425633, 0, [ 2.5280395  2.3908007  2.6504688 18.       ]
19, -1.8496563434180031, 0, [ 1.8496563  2.5280395  2.3908007 19.       ]
20, -1.76569512462371, 0, [ 1.7656951  1.8496563  2.5280395 20.       ]
21, -2.3011327441833465, 0, [ 2.3011327  1.7656951  1.8496563 21.       ]
22, -2.755800038599106, 0, [ 2.7558     2.3011327  1.7656951 22.       ]
23, -3.2484000144770198, 0, [ 3.2484     2.7558     2.3011327 23.       ]
24, -3.9853726359653265, 0, [ 3.9853725  3.2484     2.7558    24.       ]
25, -4.731029748361104, 0, [ 4.7310295  3.9853725  3.2484    25.       ]
26, -4.893142574551486, 0, [ 4.8931427  4.7310295  3.9853725 26.       ]
27, -203.54404788504567, 1, [ 3.5440478  4.8931427  4.7310295 27.       ]
28, -202.3838670796347, 1, [ 2.383867   3.5440478  4.8931427 28.       ]
29, -1.0876485108843539, 0, [ 1.0876485  2.383867   3.5440478 29.       ]
30, -0.3472593394525838, 0, [ 0.34725934  1.0876485   2.383867   30.        ]
31, -200.46409661270388, 1, [-0.4640966   0.34725934  1.0876485  31.        ]
32, -200.9491686203162, 1, [-0.9491686  -0.4640966   0.34725934 32.        ]
33, -1.779581070233299, 0, [-1.7795811 -0.9491686 -0.4640966 33.       ]
34, -201.02456405311966, 1, [-1.024564  -1.7795811 -0.9491686 34.       ]
35, -0.40379485994201647, 0, [ 0.40379485 -1.024564   -1.7795811  35.        ]
36, -1.7573405183744095, 0, [ 1.7573406   0.40379485 -1.024564   36.        ]
37, -3.2275877300172926, 0, [ 3.2275877   1.7573406   0.40379485 37.        ]
38, -4.719199019519243, 0, [ 4.719199   3.2275877  1.7573406 38.       ]
39, -5.438779627838936, 0, [ 5.43878    4.719199   3.2275877 39.       ]
40, -5.676824124994871, 0, [ 5.676824  5.43878   4.719199 40.      ]
41, -6.089840142173197, 0, [ 6.08984   5.676824  5.43878  41.      ]
42, -6.470169891453451, 0, [ 6.47017   6.08984   5.676824 42.      ]
43, -204.44676115876672, 1, [ 4.446761  6.47017   6.08984  43.      ]
44, -2.3396189209528915, 0, [ 2.339619  4.446761  6.47017  44.      ]
45, -0.6143040250286983, 0, [ 0.614304  2.339619  4.446761 45.      ]
46, -1.4967334554093867, 0, [-1.4967334  0.614304   2.339619  46.       ]
47, -2.908350104525496, 0, [-2.90835   -1.4967334  0.614304  47.       ]
48, -3.741254284379847, 0, [-3.7412543 -2.90835   -1.4967334 48.       ]
49, -3.7951433540443587, 0, [-3.7951434 -3.7412543 -2.90835   49.       ]
50, -4.414484873575718, 0, [-4.414485  -3.7951434 -3.7412543 50.       ]
51, -5.047618594653514, 0, [-5.0476184 -4.414485  -3.7951434 51.       ]
52, -5.169907050799792, 0, [-5.169907  -5.0476184 -4.414485  52.       ]
53, -5.728424522629909, 0, [-5.7284245 -5.169907  -5.0476184 53.       ]
54, -6.178314620053937, 0, [-6.1783147 -5.7284245 -5.169907  54.       ]
55, -6.903200721302417, 0, [-6.9032006 -6.1783147 -5.7284245 55.       ]
56, -7.522006893028723, 0, [-7.522007  -6.9032006 -6.1783147 56.       ]
57, -8.661255518425506, 0, [-8.661256  -7.522007  -6.9032006 57.       ]
58, -207.47816716209311, 1, [-7.478167 -8.661256 -7.522007 58.      ]
59, -5.794117418915155, 0, [-5.7941175 -7.478167  -8.661256  59.       ]
60, -3.9033746347096216, 0, [-3.9033747 -5.7941175 -7.478167  60.       ]
61, -2.7290412953528964, 0, [-2.7290413 -3.9033747 -5.7941175 61.       ]
62, -1.8835394737381528, 0, [-1.8835394 -2.7290413 -3.9033747 62.       ]
63, -1.7668842470594097, 0, [-1.7668842 -1.8835394 -2.7290413 63.       ]
64, -1.2075328577236872, 0, [-1.2075329 -1.7668842 -1.8835394 64.       ]
65, -0.6668257834444322, 0, [-0.6668258 -1.2075329 -1.7668842 65.       ]
66, -0.27124614023185634, 0, [ 0.27124614 -0.6668258  -1.2075329  66.        ]
67, -0.992261666594509, 0, [ 0.99226165  0.27124614 -0.6668258  67.        ]
68, -200.592127606201, 1, [ 0.5921276   0.99226165  0.27124614 68.        ]
69, -0.615198267074947, 0, [ 0.61519825  0.5921276   0.99226165 69.        ]
70, -0.014064679229845667, 0, [-1.4064679e-02  6.1519825e-01  5.9212762e-01  7.0000000e+01]
71, -0.6470587945252686, 0, [-6.4705878e-01 -1.4064679e-02  6.1519825e-01  7.1000000e+01]
72, -200.11980727411157, 1, [-1.1980727e-01 -6.4705878e-01 -1.4064679e-02  7.2000000e+01]
73, -200.36754700083054, 1, [-0.367547   -0.11980727 -0.6470588  73.        ]
74, -1.9749314034711554, 0, [-1.9749314  -0.367547   -0.11980727 74.        ]
75, -3.8154914142239025, 0, [-3.8154914 -1.9749314 -0.367547  75.       ]
76, -202.61858692797458, 1, [-2.618587  -3.8154914 -1.9749314 76.       ]
77, -1.8794617089578276, 0, [-1.8794618 -2.618587  -3.8154914 77.       ]
78, -1.9321008160087554, 0, [-1.9321008 -1.8794618 -2.618587  78.       ]
79, -201.92268636018076, 1, [-1.9226863 -1.9321008 -1.8794618 79.       ]
80, -200.96963986635032, 1, [-0.96963984 -1.9226863  -1.9321008  80.        ]
81, -200.9389156772949, 1, [-0.93891567 -0.96963984 -1.9226863  81.        ]
82, -1.510408418997986, 0, [-1.5104084  -0.93891567 -0.96963984 82.        ]
83, -1.114892646680509, 0, [-1.1148926  -1.5104084  -0.93891567 83.        ]
84, -200.8700726691009, 1, [-0.87007266 -1.1148926  -1.5104084  84.        ]
85, -200.3385205136823, 1, [-0.33852053 -0.87007266 -1.1148926  85.        ]
86, -0.7070868839672437, 0, [-0.70708686 -0.33852053 -0.87007266 86.        ]
87, -0.3294466944924217, 0, [-0.3294467  -0.70708686 -0.33852053 87.        ]
88, -200.15429581111184, 1, [-0.15429582 -0.3294467  -0.70708686 88.        ]
89, -0.7432238778653459, 0, [ 0.7432239  -0.15429582 -0.3294467  89.        ]
