time, reward, action, observation
61, -201.71554506711823, 1, [ 1.715545   1.4711788  1.1133132 61.       ]
62, -2.3313795065898684, 0, [ 2.3313794  1.715545   1.4711788 62.       ]
63, -2.520741290212411, 0, [ 2.5207412  2.3313794  1.715545  63.       ]
64, -202.11270634583883, 1, [ 2.1127064  2.5207412  2.3313794 64.       ]
65, -202.38458217327718, 1, [ 2.3845823  2.1127064  2.5207412 65.       ]
66, -2.4038074526413453, 0, [ 2.4038074  2.3845823  2.1127064 66.       ]
67, -2.513587441778236, 0, [ 2.5135875  2.4038074  2.3845823 67.       ]
68, -202.11836651914697, 1, [ 2.1183665  2.5135875  2.4038074 68.       ]
69, -202.02080077487884, 1, [ 2.0208008  2.1183665  2.5135875 69.       ]
70, -1.7602938084906246, 0, [ 1.7602938  2.0208008  2.1183665 70.       ]
71, -201.36078474013158, 1, [ 1.3607848  1.7602938  2.0208008 71.       ]
72, -1.1623681997804338, 0, [ 1.1623682  1.3607848  1.7602938 72.       ]
73, -200.99615421060278, 1, [ 0.9961542  1.1623682  1.3607848 73.       ]
74, -200.377688925497, 1, [ 0.3776889  0.9961542  1.1623682 74.       ]
75, -0.33080821900710256, 0, [ 0.33080822  0.3776889   0.9961542  75.        ]
76, -200.37886261319588, 1, [-0.37886262  0.33080822  0.3776889  76.        ]
77, -201.03234970263878, 1, [-1.0323497  -0.37886262  0.33080822 77.        ]
78, -201.61297758189767, 1, [-1.6129776  -1.0323497  -0.37886262 78.        ]
79, -1.5939937458381703, 0, [-1.5939938 -1.6129776 -1.0323497 79.       ]
80, -201.5162215171842, 1, [-1.5162215 -1.5939938 -1.6129776 80.       ]
81, -1.9395219235215186, 0, [-1.9395219 -1.5162215 -1.5939938 81.       ]
82, -2.8461729456862135, 0, [-2.846173  -1.9395219 -1.5162215 82.       ]
83, -3.360928194686766, 0, [-3.3609283 -2.846173  -1.9395219 83.       ]
84, -4.300152725176126, 0, [-4.300153  -3.3609283 -2.846173  84.       ]
85, -204.39844331907506, 1, [-4.398443  -4.300153  -3.3609283 85.       ]
86, -203.40342235181245, 1, [-3.4034224 -4.398443  -4.300153  86.       ]
87, -203.29802528435673, 1, [-3.2980254 -3.4034224 -4.398443  87.       ]
88, -3.3749267057678476, 0, [-3.3749268 -3.2980254 -3.4034224 88.       ]
89, -202.85062343044405, 1, [-2.8506234 -3.3749268 -3.2980254 89.       ]
90, -202.5333028409861, 1, [-2.5333028 -2.8506234 -3.3749268 90.       ]
91, -202.10425007291275, 1, [-2.10425   -2.5333028 -2.8506234 91.       ]
92, -201.0295348688276, 1, [-1.0295348 -2.10425   -2.5333028 92.       ]
93, -200.9513019334562, 1, [-0.95130193 -1.0295348  -2.10425    93.        ]
94, -201.4162299338829, 1, [-1.41623    -0.95130193 -1.0295348  94.        ]
95, -202.18239447712673, 1, [-2.1823945  -1.41623    -0.95130193 95.        ]
96, -202.05818074612242, 1, [-2.0581808 -2.1823945 -1.41623   96.       ]
97, -201.88512613498776, 1, [-1.8851261 -2.0581808 -2.1823945 97.       ]
98, -1.6141369926148577, 0, [-1.6141369 -1.8851261 -2.0581808 98.       ]
99, -1.6294679745352842, 0, [-1.629468  -1.6141369 -1.8851261 99.       ]
100, -201.61052528724326, 1, [ -1.6105253  -1.629468   -1.6141369 100.       ]
101, -201.71046828524192, 1, [ -1.7104683  -1.6105253  -1.629468  101.       ]
102, -2.0503025698259405, 0, [ -2.0503025  -1.7104683  -1.6105253 102.       ]
103, -201.6965142910285, 1, [ -1.6965142  -2.0503025  -1.7104683 103.       ]
104, -1.6036600315981535, 0, [ -1.60366    -1.6965142  -2.0503025 104.       ]
105, -201.28199681861733, 1, [ -1.2819968  -1.60366    -1.6965142 105.       ]
106, -200.074817613545, 1, [-7.4817613e-02 -1.2819968e+00 -1.6036600e+00  1.0600000e+02]
107, -200.36986095283225, 1, [ 3.6986095e-01 -7.4817613e-02 -1.2819968e+00  1.0700000e+02]
108, -200.40621315171816, 1, [-4.0621316e-01  3.6986095e-01 -7.4817613e-02  1.0800000e+02]
109, -200.40137388863522, 1, [  0.4013739   -0.40621316   0.36986095 109.        ]
110, -1.2213487059122075, 0, [  1.2213488    0.4013739   -0.40621316 110.        ]
111, -200.68642224050507, 1, [  0.6864222   1.2213488   0.4013739 111.       ]
112, -200.94453092640202, 1, [  0.9445309   0.6864222   1.2213488 112.       ]
113, -200.84353117337614, 1, [  0.8435312   0.9445309   0.6864222 113.       ]
114, -0.455122104437889, 0, [  0.4551221   0.8435312   0.9445309 114.       ]
115, -200.00340265398088, 1, [3.402654e-03 4.551221e-01 8.435312e-01 1.150000e+02]
116, -0.8546888015106222, 0, [-8.546888e-01  3.402654e-03  4.551221e-01  1.160000e+02]
117, -200.83117373415266, 1, [-8.311737e-01 -8.546888e-01  3.402654e-03  1.170000e+02]
118, -200.16001517903615, 1, [ -0.16001518  -0.8311737   -0.8546888  118.        ]
119, -200.18955343097494, 1, [ -0.18955342  -0.16001518  -0.8311737  119.        ]
120, -0.0027719699977653556, 0, [-2.7719699e-03 -1.8955342e-01 -1.6001518e-01  1.2000000e+02]
1, -200.93782302688763, 1, [0.937823 0.       0.       1.      ]
2, -1.0807861319078262, 0, [1.0807861 0.937823  0.        2.       ]
3, -201.05949560956756, 1, [1.0594956 1.0807861 0.937823  3.       ]
4, -200.73335136503636, 1, [0.73335135 1.0594956  1.0807861  4.        ]
5, -0.05719208050251334, 0, [-0.05719208  0.73335135  1.0594956   5.        ]
6, -200.68745189862662, 1, [-0.6874519  -0.05719208  0.73335135  6.        ]
7, -1.1993023247086037, 0, [-1.1993023  -0.6874519  -0.05719208  7.        ]
8, -1.391850959974098, 0, [-1.391851  -1.1993023 -0.6874519  8.       ]
9, -201.46575749839224, 1, [-1.4657575 -1.391851  -1.1993023  9.       ]
10, -1.497687456947003, 0, [-1.4976875 -1.4657575 -1.391851  10.       ]
11, -200.9020619299869, 1, [-0.90206194 -1.4976875  -1.4657575  11.        ]
12, -200.51415131341645, 1, [-0.51415133 -0.90206194 -1.4976875  12.        ]
13, -200.06451369025189, 1, [ 0.06451369 -0.51415133 -0.90206194 13.        ]
14, -200.377475704474, 1, [ 0.3774757   0.06451369 -0.51415133 14.        ]
15, -0.8718481536920204, 0, [ 0.87184817  0.3774757   0.06451369 15.        ]
16, -201.72476907344708, 1, [ 1.7247691   0.87184817  0.3774757  16.        ]
17, -201.89685930570266, 1, [ 1.8968593   1.7247691   0.87184817 17.        ]
18, -201.68563182012892, 1, [ 1.6856319  1.8968593  1.7247691 18.       ]
19, -201.7371062329375, 1, [ 1.7371062  1.6856319  1.8968593 19.       ]
20, -201.00784330396277, 1, [ 1.0078433  1.7371062  1.6856319 20.       ]
21, -200.56105391381232, 1, [ 0.56105393  1.0078433   1.7371062  21.        ]
22, -200.79640941227558, 1, [ 0.7964094   0.56105393  1.0078433  22.        ]
23, -1.3000871610931384, 0, [ 1.3000872   0.7964094   0.56105393 23.        ]
24, -201.94684250054468, 1, [ 1.9468426  1.3000872  0.7964094 24.       ]
25, -2.469483286565264, 0, [ 2.4694834  1.9468426  1.3000872 25.       ]
26, -2.1564320201715015, 0, [ 2.156432   2.4694834  1.9468426 26.       ]
27, -202.73493815975917, 1, [ 2.7349381  2.156432   2.4694834 27.       ]
28, -202.9363554418111, 1, [ 2.9363554  2.7349381  2.156432  28.       ]
29, -201.96939661944785, 1, [ 1.9693966  2.9363554  2.7349381 29.       ]
30, -1.8837413965414567, 0, [ 1.8837414  1.9693966  2.9363554 30.       ]
31, -1.8314186176058853, 0, [ 1.8314186  1.8837414  1.9693966 31.       ]
32, -200.62305560920683, 1, [ 0.62305564  1.8314186   1.8837414  32.        ]
33, -200.1198516696784, 1, [ 0.11985167  0.62305564  1.8314186  33.        ]
34, -0.5371633989412121, 0, [-0.5371634   0.11985167  0.62305564 34.        ]
35, -200.23908441407136, 1, [ 0.23908441 -0.5371634   0.11985167 35.        ]
36, -200.0710037898078, 1, [-0.07100379  0.23908441 -0.5371634  36.        ]
37, -200.2360659662489, 1, [-0.23606597 -0.07100379  0.23908441 37.        ]
38, -0.5064961108244735, 0, [-0.50649613 -0.23606597 -0.07100379 38.        ]
39, -0.9123266079735589, 0, [-0.91232663 -0.50649613 -0.23606597 39.        ]
40, -201.28832426075795, 1, [-1.2883242  -0.91232663 -0.50649613 40.        ]
41, -1.4795789284726288, 0, [-1.479579   -1.2883242  -0.91232663 41.        ]
42, -200.73504472354458, 1, [-0.7350447 -1.479579  -1.2883242 42.       ]
43, -0.17257146598373674, 0, [ 0.17257147 -0.7350447  -1.479579   43.        ]
44, -200.1735709362788, 1, [-0.17357093  0.17257147 -0.7350447  44.        ]
45, -200.77609024941702, 1, [-0.77609026 -0.17357093  0.17257147 45.        ]
46, -200.6888321228214, 1, [-0.6888321  -0.77609026 -0.17357093 46.        ]
47, -200.91794776472656, 1, [-0.91794777 -0.6888321  -0.77609026 47.        ]
48, -201.1228174494998, 1, [-1.1228174  -0.91794777 -0.6888321  48.        ]
49, -201.81579309656362, 1, [-1.815793   -1.1228174  -0.91794777 49.        ]
50, -200.66089650329366, 1, [-0.6608965 -1.815793  -1.1228174 50.       ]
51, -200.08793996842695, 1, [ 0.08793997 -0.6608965  -1.815793   51.        ]
52, -0.2000554798499642, 0, [ 0.20005548  0.08793997 -0.6608965  52.        ]
53, -200.64009021829892, 1, [ 0.6400902   0.20005548  0.08793997 53.        ]
54, -201.27932489443523, 1, [ 1.2793249   0.6400902   0.20005548 54.        ]
55, -0.5959359605059773, 0, [ 0.59593594  1.2793249   0.6400902  55.        ]
56, -200.1167715846142, 1, [ 0.11677159  0.59593594  1.2793249  56.        ]
57, -200.17256477812958, 1, [-0.17256477  0.11677159  0.59593594 57.        ]
58, -200.1328790035038, 1, [ 0.132879   -0.17256477  0.11677159 58.        ]
59, -200.0997566568541, 1, [ 0.09975666  0.132879   -0.17256477 59.        ]
60, -200.03671965163264, 1, [-3.671965e-02  9.975666e-02  1.328790e-01  6.000000e+01]
61, -200.0818664112654, 1, [-8.186641e-02 -3.671965e-02  9.975666e-02  6.100000e+01]
62, -200.85067158691683, 1, [ 8.506716e-01 -8.186641e-02 -3.671965e-02  6.200000e+01]
63, -201.9437604476088, 1, [ 1.9437604   0.8506716  -0.08186641 63.        ]
64, -201.54523977519528, 1, [ 1.5452398  1.9437604  0.8506716 64.       ]
65, -200.77111610695266, 1, [ 0.7711161  1.5452398  1.9437604 65.       ]
66, -201.87015431661484, 1, [ 1.8701543  0.7711161  1.5452398 66.       ]
67, -201.25690342290605, 1, [ 1.2569034  1.8701543  0.7711161 67.       ]
68, -200.67097772330158, 1, [ 0.6709777  1.2569034  1.8701543 68.       ]
69, -200.48816393031098, 1, [ 0.48816392  0.6709777   1.2569034  69.        ]
70, -200.62243061665535, 1, [ 0.6224306   0.48816392  0.6709777  70.        ]
71, -201.05884216252448, 1, [ 1.0588422   0.6224306   0.48816392 71.        ]
72, -201.1547418746947, 1, [ 1.1547419  1.0588422  0.6224306 72.       ]
73, -0.7952701085832815, 0, [ 0.7952701  1.1547419  1.0588422 73.       ]
74, -0.7608838588689977, 0, [ 0.76088387  0.7952701   1.1547419  74.        ]
75, -200.7585994314213, 1, [ 0.75859946  0.76088387  0.7952701  75.        ]
76, -201.57531751022933, 1, [ 1.5753175   0.75859946  0.76088387 76.        ]
77, -201.44644170212408, 1, [ 1.4464417   1.5753175   0.75859946 77.        ]
78, -200.52590445052877, 1, [ 0.5259045  1.4464417  1.5753175 78.       ]
79, -200.22803617900308, 1, [-0.22803618  0.5259045   1.4464417  79.        ]
80, -200.4128956383889, 1, [ 0.41289565 -0.22803618  0.5259045  80.        ]
81, -200.1793158234902, 1, [ 0.17931582  0.41289565 -0.22803618 81.        ]
82, -200.9389804836948, 1, [-0.93898046  0.17931582  0.41289565 82.        ]
83, -2.123967382187537, 0, [-2.1239674  -0.93898046  0.17931582 83.        ]
84, -201.9737229548807, 1, [-1.9737229  -2.1239674  -0.93898046 84.        ]
85, -1.2591120737665844, 0, [-1.2591121 -1.9737229 -2.1239674 85.       ]
86, -1.1946574376764878, 0, [-1.1946574 -1.2591121 -1.9737229 86.       ]
87, -200.6598578429228, 1, [-0.65985787 -1.1946574  -1.2591121  87.        ]
88, -200.07106310309376, 1, [-7.1063101e-02 -6.5985787e-01 -1.1946574e+00  8.8000000e+01]
89, -200.31518000238793, 1, [-3.1518000e-01 -7.1063101e-02 -6.5985787e-01  8.9000000e+01]
90, -0.6042683744827758, 0, [-6.042684e-01 -3.151800e-01 -7.106310e-02  9.000000e+01]
91, -200.33088554409827, 1, [ 0.33088553 -0.6042684  -0.31518    91.        ]
92, -1.93925105237616, 0, [ 1.9392511   0.33088553 -0.6042684  92.        ]
93, -3.6537044614494287, 0, [ 3.6537044   1.9392511   0.33088553 93.        ]
94, -203.50939747282544, 1, [ 3.5093975  3.6537044  1.9392511 94.       ]
95, -3.9631066924078615, 0, [ 3.9631066  3.5093975  3.6537044 95.       ]
96, -203.33126445394817, 1, [ 3.3312645  3.9631066  3.5093975 96.       ]
97, -202.64962085031365, 1, [ 2.6496208  3.3312645  3.9631066 97.       ]
98, -201.6864384679183, 1, [ 1.6864384  2.6496208  3.3312645 98.       ]
99, -201.26528082420248, 1, [ 1.2652808  1.6864384  2.6496208 99.       ]
100, -0.8873463967731414, 0, [  0.8873464   1.2652808   1.6864384 100.       ]
101, -202.07171729858544, 1, [  2.0717173   0.8873464   1.2652808 101.       ]
102, -201.8333202922115, 1, [  1.8333203   2.0717173   0.8873464 102.       ]
103, -202.13725451944455, 1, [  2.1372545   1.8333203   2.0717173 103.       ]
104, -202.5041719098874, 1, [  2.5041718   2.1372545   1.8333203 104.       ]
105, -202.06897183581876, 1, [  2.0689719   2.5041718   2.1372545 105.       ]
106, -2.3055103727139357, 0, [  2.3055103   2.0689719   2.5041718 106.       ]
107, -200.88606805424044, 1, [  0.88606805   2.3055103    2.0689719  107.        ]
108, -200.56464998703376, 1, [  0.56465      0.88606805   2.3055103  108.        ]
109, -0.7361462330015685, 0, [  0.7361462    0.56465      0.88606805 109.        ]
110, -0.3255894065632441, 0, [ -0.32558942   0.7361462    0.56465    110.        ]
111, -201.02295840296753, 1, [ -1.0229584   -0.32558942   0.7361462  111.        ]
112, -1.0528167914042381, 0, [ -1.0528167   -1.0229584   -0.32558942 112.        ]
113, -201.01764883142178, 1, [ -1.0176488  -1.0528167  -1.0229584 113.       ]
114, -201.39829749170758, 1, [ -1.3982975  -1.0176488  -1.0528167 114.       ]
115, -201.42227151294048, 1, [ -1.4222715  -1.3982975  -1.0176488 115.       ]
116, -201.4698380674845, 1, [ -1.469838   -1.4222715  -1.3982975 116.       ]
117, -200.88005096874642, 1, [ -0.88005096  -1.469838    -1.4222715  117.        ]
118, -200.41793393821908, 1, [ -0.41793394  -0.88005096  -1.469838   118.        ]
119, -200.41723995289752, 1, [ -0.41723996  -0.41793394  -0.88005096 119.        ]
120, -200.6830418655968, 1, [ -0.6830419   -0.41723996  -0.41793394 120.        ]
1, -0.02693783194716935, 0, [-0.02693783  0.          0.          1.        ]
2, -200.63564013172544, 1, [ 0.63564014 -0.02693783  0.          2.        ]
3, -200.81446324112602, 1, [ 0.81446326  0.63564014 -0.02693783  3.        ]
4, -1.2769945254679202, 0, [1.2769945  0.81446326 0.63564014 4.        ]
5, -201.07133960828347, 1, [1.0713396  1.2769945  0.81446326 5.        ]
6, -200.2211123591705, 1, [0.22111236 1.0713396  1.2769945  6.        ]
7, -200.30572374594843, 1, [-0.30572376  0.22111236  1.0713396   7.        ]
8, -0.40157434709491013, 0, [-0.40157434 -0.30572376  0.22111236  8.        ]
9, -0.4266467767213981, 0, [-0.42664677 -0.40157434 -0.30572376  9.        ]
10, -0.8986246548359893, 0, [-0.89862466 -0.42664677 -0.40157434 10.        ]
11, -201.639296383362, 1, [-1.6392964  -0.89862466 -0.42664677 11.        ]
12, -201.4401754884125, 1, [-1.4401755  -1.6392964  -0.89862466 12.        ]
13, -201.34765357142368, 1, [-1.3476536 -1.4401755 -1.6392964 13.       ]
14, -201.29249060258405, 1, [-1.2924906 -1.3476536 -1.4401755 14.       ]
15, -1.413085206242871, 0, [-1.4130852 -1.2924906 -1.3476536 15.       ]
16, -201.06433415308788, 1, [-1.0643342 -1.4130852 -1.2924906 16.       ]
17, -0.6381094480874732, 0, [-0.63810945 -1.0643342  -1.4130852  17.        ]
18, -200.0132482915168, 1, [ 1.3248292e-02 -6.3810945e-01 -1.0643342e+00  1.8000000e+01]
19, -200.57955659343148, 1, [ 5.7955658e-01  1.3248292e-02 -6.3810945e-01  1.9000000e+01]
20, -1.698649775209944, 0, [1.6986498e+00 5.7955658e-01 1.3248292e-02 2.0000000e+01]
21, -2.9971058490237503, 0, [ 2.9971058  1.6986498  0.5795566 21.       ]
22, -202.5575178683263, 1, [ 2.5575178  2.9971058  1.6986498 22.       ]
23, -202.0508464593607, 1, [ 2.0508466  2.5575178  2.9971058 23.       ]
24, -201.88875114784423, 1, [ 1.8887511  2.0508466  2.5575178 24.       ]
25, -1.603928763630317, 0, [ 1.6039288  1.8887511  2.0508466 25.       ]
26, -201.5764479701152, 1, [ 1.576448   1.6039288  1.8887511 26.       ]
27, -201.89662410643183, 1, [ 1.8966241  1.576448   1.6039288 27.       ]
28, -1.7521420105021086, 0, [ 1.752142   1.8966241  1.576448  28.       ]
29, -200.56349012804978, 1, [ 0.56349015  1.752142    1.8966241  29.        ]
30, -0.20939609973367113, 0, [ 0.2093961   0.56349015  1.752142   30.        ]
31, -200.12811763441323, 1, [ 0.12811764  0.2093961   0.56349015 31.        ]
32, -200.44894917001147, 1, [ 0.44894916  0.12811764  0.2093961  32.        ]
33, -200.23770232868756, 1, [-0.23770232  0.44894916  0.12811764 33.        ]
34, -0.07947275259228626, 0, [ 0.07947275 -0.23770232  0.44894916 34.        ]
35, -200.48681506991653, 1, [ 0.48681507  0.07947275 -0.23770232 35.        ]
36, -0.7496518369301879, 0, [ 0.74965185  0.48681507  0.07947275 36.        ]
37, -200.495767406341, 1, [ 0.4957674   0.74965185  0.48681507 37.        ]
38, -0.3496078020972708, 0, [ 0.3496078   0.4957674   0.74965185 38.        ]
39, -200.18691934680004, 1, [ 0.18691935  0.3496078   0.4957674  39.        ]
40, -0.08257648105967941, 0, [-0.08257648  0.18691935  0.3496078  40.        ]
41, -0.8579731311102391, 0, [-0.85797316 -0.08257648  0.18691935 41.        ]
42, -200.21335617468017, 1, [-0.21335618 -0.85797316 -0.08257648 42.        ]
43, -200.0958693159873, 1, [-0.09586932 -0.21335618 -0.85797316 43.        ]
44, -200.02441450934367, 1, [-2.4414510e-02 -9.5869318e-02 -2.1335618e-01  4.4000000e+01]
45, -0.07920733027145663, 0, [ 7.920733e-02 -2.441451e-02 -9.586932e-02  4.500000e+01]
46, -201.0959950166045, 1, [-1.0959951e+00  7.9207331e-02 -2.4414510e-02  4.6000000e+01]
47, -200.84509746038577, 1, [-0.8450975  -1.0959951   0.07920733 47.        ]
48, -0.8089568807234566, 0, [-0.80895686 -0.8450975  -1.0959951  48.        ]
49, -0.9246586492897864, 0, [-0.92465866 -0.80895686 -0.8450975  49.        ]
50, -0.9823261278554439, 0, [-0.98232615 -0.92465866 -0.80895686 50.        ]
51, -201.32061854663328, 1, [-1.3206185  -0.98232615 -0.92465866 51.        ]
52, -1.169562076661711, 0, [-1.1695621  -1.3206185  -0.98232615 52.        ]
53, -201.3061954211039, 1, [-1.3061954 -1.1695621 -1.3206185 53.       ]
54, -201.57089451619444, 1, [-1.5708945 -1.3061954 -1.1695621 54.       ]
55, -2.2137485927580958, 0, [-2.2137487 -1.5708945 -1.3061954 55.       ]
56, -2.6486555064390447, 0, [-2.6486554 -2.2137487 -1.5708945 56.       ]
57, -201.9215659944165, 1, [-1.921566  -2.6486554 -2.2137487 57.       ]
58, -1.6374210025716225, 0, [-1.637421  -1.921566  -2.6486554 58.       ]
59, -202.08506378142263, 1, [-2.0850637 -1.637421  -1.921566  59.       ]
60, -201.29183107443436, 1, [-1.291831  -2.0850637 -1.637421  60.       ]
61, -201.49076266692842, 1, [-1.4907627 -1.291831  -2.0850637 61.       ]
62, -200.68665451075398, 1, [-0.6866545 -1.4907627 -1.291831  62.       ]
63, -200.47528042253398, 1, [-0.47528043 -0.6866545  -1.4907627  63.        ]
64, -0.6553560989700321, 0, [-0.6553561  -0.47528043 -0.6866545  64.        ]
65, -200.89933120593244, 1, [-0.8993312  -0.6553561  -0.47528043 65.        ]
66, -200.56354114325097, 1, [-0.5635411 -0.8993312 -0.6553561 66.       ]
67, -200.02503774719662, 1, [ 2.5037747e-02 -5.6354111e-01 -8.9933121e-01  6.7000000e+01]
68, -200.01611921632616, 1, [ 1.6119216e-02  2.5037747e-02 -5.6354111e-01  6.8000000e+01]
69, -0.482451582815603, 0, [4.8245159e-01 1.6119216e-02 2.5037747e-02 6.9000000e+01]
70, -201.5233616120364, 1, [1.5233616e+00 4.8245159e-01 1.6119216e-02 7.0000000e+01]
71, -201.3420151861559, 1, [ 1.3420151  1.5233616  0.4824516 71.       ]
72, -200.5235540076148, 1, [ 0.523554   1.3420151  1.5233616 72.       ]
73, -200.21836859643537, 1, [-0.21836859  0.523554    1.3420151  73.        ]
74, -1.507074357176094, 0, [-1.5070744  -0.21836859  0.523554   74.        ]
75, -2.857871691238923, 0, [-2.8578718  -1.5070744  -0.21836859 75.        ]
76, -202.97862941255667, 1, [-2.9786294 -2.8578718 -1.5070744 76.       ]
77, -3.7377872540940023, 0, [-3.7377872 -2.9786294 -2.8578718 77.       ]
78, -4.080021399967114, 0, [-4.0800214 -3.7377872 -2.9786294 78.       ]
79, -204.78764494179867, 1, [-4.787645  -4.0800214 -3.7377872 79.       ]
80, -204.7952410036505, 1, [-4.795241  -4.787645  -4.0800214 80.       ]
81, -203.02159190987075, 1, [-3.021592 -4.795241 -4.787645 81.      ]
82, -201.73545213505497, 1, [-1.7354522 -3.021592  -4.795241  82.       ]
83, -0.44514447353072667, 0, [-0.44514447 -1.7354522  -3.021592   83.        ]
84, -200.06115739755575, 1, [ 6.1157398e-02 -4.4514447e-01 -1.7354522e+00  8.4000000e+01]
85, -201.0178490997209, 1, [ 1.0178491e+00  6.1157398e-02 -4.4514447e-01  8.5000000e+01]
86, -201.27587873425466, 1, [1.2758788e+00 1.0178491e+00 6.1157398e-02 8.6000000e+01]
87, -201.15181142191292, 1, [ 1.1518115  1.2758788  1.0178491 87.       ]
88, -0.43747749164725325, 0, [ 0.4374775  1.1518115  1.2758788 88.       ]
89, -200.21635425547672, 1, [ 0.21635425  0.4374775   1.1518115  89.        ]
