time, reward, action, observation
31, -0.509364246238865, 0, [-0.50936425 -0.3687871   0.548392   31.        ]
32, -0.8763098339281403, 0, [-0.8763098  -0.50936425 -0.3687871  32.        ]
33, -0.9828400935165202, 0, [-0.9828401  -0.8763098  -0.50936425 33.        ]
34, -0.3140366717085551, 0, [-0.31403667 -0.9828401  -0.8763098  34.        ]
35, -0.8603351477533564, 0, [-0.8603352  -0.31403667 -0.9828401  35.        ]
36, -1.4546880175951866, 0, [-1.4546881  -0.8603352  -0.31403667 36.        ]
37, -1.643421192860772, 0, [-1.6434212 -1.4546881 -0.8603352 37.       ]
38, -200.96103204894595, 1, [-0.96103203 -1.6434212  -1.4546881  38.        ]
39, -0.2640185303896583, 0, [ 0.26401854 -0.96103203 -1.6434212  39.        ]
40, -200.7208565226237, 1, [ 0.72085655  0.26401854 -0.96103203 40.        ]
41, -200.9356815756148, 1, [ 0.9356816   0.72085655  0.26401854 41.        ]
42, -200.87351351392593, 1, [ 0.8735135   0.9356816   0.72085655 42.        ]
43, -0.9565619167931261, 0, [ 0.9565619  0.8735135  0.9356816 43.       ]
44, -1.0584910228375997, 0, [ 1.058491   0.9565619  0.8735135 44.       ]
45, -201.40134611162662, 1, [ 1.4013461  1.058491   0.9565619 45.       ]
46, -201.31165446697705, 1, [ 1.3116544  1.4013461  1.058491  46.       ]
47, -1.5743371419922654, 0, [ 1.5743371  1.3116544  1.4013461 47.       ]
48, -2.5925526477968583, 0, [ 2.5925527  1.5743371  1.3116544 48.       ]
49, -3.992217385466322, 0, [ 3.9922173  2.5925527  1.5743371 49.       ]
50, -4.939886747621688, 0, [ 4.9398866  3.9922173  2.5925527 50.       ]
51, -5.646308941205112, 0, [ 5.646309   4.9398866  3.9922173 51.       ]
52, -205.22333890486414, 1, [ 5.223339   5.646309   4.9398866 52.       ]
53, -4.563811125539005, 0, [ 4.5638113  5.223339   5.646309  53.       ]
54, -202.81261759518978, 1, [ 2.8126175  4.5638113  5.223339  54.       ]
55, -0.9059455168743472, 0, [ 0.90594554  2.8126175   4.5638113  55.        ]
56, -0.35006378547163736, 0, [-0.35006377  0.90594554  2.8126175  56.        ]
57, -1.4604015141773574, 0, [-1.4604015  -0.35006377  0.90594554 57.        ]
58, -201.58284820868676, 1, [-1.5828482  -1.4604015  -0.35006377 58.        ]
59, -1.3072711698574209, 0, [-1.3072711 -1.5828482 -1.4604015 59.       ]
60, -1.6126582934620437, 0, [-1.6126583 -1.3072711 -1.5828482 60.       ]
61, -200.2712424434711, 1, [-0.27124244 -1.6126583  -1.3072711  61.        ]
62, -200.00169833827624, 1, [-1.6983383e-03 -2.7124244e-01 -1.6126583e+00  6.2000000e+01]
63, -0.05184743540645784, 0, [ 5.1847436e-02 -1.6983383e-03 -2.7124244e-01  6.3000000e+01]
64, -201.07061422468232, 1, [ 1.0706142e+00  5.1847436e-02 -1.6983383e-03  6.4000000e+01]
65, -200.51780914770598, 1, [5.1780915e-01 1.0706142e+00 5.1847436e-02 6.5000000e+01]
66, -0.1730763257979572, 0, [-0.17307633  0.51780915  1.0706142  66.        ]
67, -200.30064886600363, 1, [-0.30064887 -0.17307633  0.51780915 67.        ]
68, -0.8828508542611091, 0, [-0.8828508  -0.30064887 -0.17307633 68.        ]
69, -1.5186693184551452, 0, [-1.5186694  -0.8828508  -0.30064887 69.        ]
70, -201.0861017113999, 1, [-1.0861018 -1.5186694 -0.8828508 70.       ]
71, -0.655356475205769, 0, [-0.65535647 -1.0861018  -1.5186694  71.        ]
72, -200.50584436728707, 1, [-0.50584435 -0.65535647 -1.0861018  72.        ]
73, -0.10789057095620691, 0, [ 0.10789057 -0.50584435 -0.65535647 73.        ]
74, -201.13211137953772, 1, [ 1.1321114   0.10789057 -0.50584435 74.        ]
75, -2.733221707020734, 0, [ 2.7332218   1.1321114   0.10789057 75.        ]
76, -2.967430863771791, 0, [ 2.9674308  2.7332218  1.1321114 76.       ]
77, -203.21564003723404, 1, [ 3.21564    2.9674308  2.7332218 77.       ]
78, -203.12871321578947, 1, [ 3.1287131  3.21564    2.9674308 78.       ]
79, -3.2631689411138565, 0, [ 3.263169   3.1287131  3.21564   79.       ]
80, -2.8791463282571583, 0, [ 2.8791463  3.263169   3.1287131 80.       ]
81, -202.13106396316496, 1, [ 2.131064   2.8791463  3.263169  81.       ]
82, -1.427779911701745, 0, [ 1.4277799  2.131064   2.8791463 82.       ]
83, -200.39049138637358, 1, [ 0.3904914  1.4277799  2.131064  83.       ]
84, -200.77913556571332, 1, [ 0.7791356  0.3904914  1.4277799 84.       ]
85, -201.16198722272264, 1, [ 1.1619872  0.7791356  0.3904914 85.       ]
86, -1.4615939285257866, 0, [ 1.461594   1.1619872  0.7791356 86.       ]
87, -200.8016676595063, 1, [ 0.80166763  1.461594    1.1619872  87.        ]
88, -201.24074650753698, 1, [ 1.2407465   0.80166763  1.461594   88.        ]
89, -1.9125058258345282, 0, [ 1.9125059   1.2407465   0.80166763 89.        ]
90, -2.9815126231587845, 0, [ 2.9815125  1.9125059  1.2407465 90.       ]
91, -202.46621767324405, 1, [ 2.4662178  2.9815125  1.9125059 91.       ]
92, -203.18707449507758, 1, [ 3.1870744  2.4662178  2.9815125 92.       ]
93, -3.6943353846946083, 0, [ 3.6943355  3.1870744  2.4662178 93.       ]
94, -5.077521350291221, 0, [ 5.0775213  3.6943355  3.1870744 94.       ]
95, -5.181613339028124, 0, [ 5.1816134  5.0775213  3.6943355 95.       ]
96, -5.419037422276523, 0, [ 5.4190373  5.1816134  5.0775213 96.       ]
97, -204.63125034828258, 1, [ 4.6312504  5.4190373  5.1816134 97.       ]
98, -202.50334670285906, 1, [ 2.5033467  4.6312504  5.4190373 98.       ]
99, -0.47846735209966784, 0, [ 0.47846735  2.5033467   4.6312504  99.        ]
100, -200.53475091080296, 1, [ -0.53475094   0.47846735   2.5033467  100.        ]
101, -2.0486680052879236, 0, [ -2.048668    -0.53475094   0.47846735 101.        ]
102, -202.34001073055407, 1, [ -2.3400106   -2.048668    -0.53475094 102.        ]
103, -202.59742762659593, 1, [ -2.5974276  -2.3400106  -2.048668  103.       ]
104, -2.6406003129987905, 0, [ -2.6406002  -2.5974276  -2.3400106 104.       ]
105, -2.4427294337166927, 0, [ -2.4427295  -2.6406002  -2.5974276 105.       ]
106, -201.88591333305243, 1, [ -1.8859134  -2.4427295  -2.6406002 106.       ]
107, -1.8549120537291794, 0, [ -1.854912   -1.8859134  -2.4427295 107.       ]
108, -201.79428627190921, 1, [ -1.7942863  -1.854912   -1.8859134 108.       ]
109, -0.9065968803143191, 0, [ -0.9065969  -1.7942863  -1.854912  109.       ]
110, -200.7918667223433, 1, [ -0.7918667  -0.9065969  -1.7942863 110.       ]
111, -200.65720371130263, 1, [ -0.65720373  -0.7918667   -0.9065969  111.        ]
112, -0.8433490312181682, 0, [ -0.84334904  -0.65720373  -0.7918667  112.        ]
113, -0.7285414982692839, 0, [ -0.7285415   -0.84334904  -0.65720373 113.        ]
114, -0.19403010892961325, 0, [ -0.1940301   -0.7285415   -0.84334904 114.        ]
115, -200.32032814619026, 1, [  0.32032815  -0.1940301   -0.7285415  115.        ]
116, -200.56426310908898, 1, [  0.5642631    0.32032815  -0.1940301  116.        ]
117, -200.8682255876114, 1, [  0.8682256    0.5642631    0.32032815 117.        ]
118, -200.67134639027623, 1, [  0.67134637   0.8682256    0.5642631  118.        ]
119, -200.84300965240723, 1, [  0.84300965   0.67134637   0.8682256  119.        ]
120, -200.24092678068916, 1, [  0.24092679   0.84300965   0.67134637 120.        ]
1, -200.05047477317748, 1, [0.05047477 0.         0.         1.        ]
2, -0.5233266531438331, 0, [0.52332664 0.05047477 0.         2.        ]
3, -0.3938748285355552, 0, [0.39387482 0.52332664 0.05047477 3.        ]
4, -0.6797634652174, 0, [0.67976344 0.39387482 0.52332664 4.        ]
5, -200.77552520297837, 1, [0.7755252  0.67976344 0.39387482 5.        ]
6, -200.05417397684536, 1, [0.05417398 0.7755252  0.67976344 6.        ]
7, -200.92144508540088, 1, [-0.9214451   0.05417398  0.7755252   7.        ]
8, -201.75629515528647, 1, [-1.7562952  -0.9214451   0.05417398  8.        ]
9, -202.13190104848067, 1, [-2.131901  -1.7562952 -0.9214451  9.       ]
10, -2.2729679203347053, 0, [-2.2729678 -2.131901  -1.7562952 10.       ]
11, -2.262030090979219, 0, [-2.2620301 -2.2729678 -2.131901  11.       ]
12, -201.2842249642049, 1, [-1.284225  -2.2620301 -2.2729678 12.       ]
13, -0.6325188575659364, 0, [ 0.6325188 -1.284225  -2.2620301 13.       ]
14, -200.59867581482882, 1, [ 0.5986758  0.6325188 -1.284225  14.       ]
15, -200.52219443246318, 1, [-0.52219445  0.5986758   0.6325188  15.        ]
16, -2.163837693882547, 0, [-2.1638377  -0.52219445  0.5986758  16.        ]
17, -203.0957361517315, 1, [-3.0957363  -2.1638377  -0.52219445 17.        ]
18, -4.186538175385265, 0, [-4.186538  -3.0957363 -2.1638377 18.       ]
19, -203.9617336408089, 1, [-3.9617336 -4.186538  -3.0957363 19.       ]
20, -202.65368532674384, 1, [-2.6536853 -3.9617336 -4.186538  20.       ]
21, -202.77441860533114, 1, [-2.7744186 -2.6536853 -3.9617336 21.       ]
22, -2.995734531588043, 0, [-2.9957345 -2.7744186 -2.6536853 22.       ]
23, -202.6792832479571, 1, [-2.6792831 -2.9957345 -2.7744186 23.       ]
24, -2.4927521822389935, 0, [-2.492752  -2.6792831 -2.9957345 24.       ]
25, -202.3517787717966, 1, [-2.3517787 -2.492752  -2.6792831 25.       ]
26, -1.183992855940835, 0, [-1.1839929 -2.3517787 -2.492752  26.       ]
27, -200.902098014671, 1, [-0.902098  -1.1839929 -2.3517787 27.       ]
28, -200.69565751393458, 1, [-0.6956575 -0.902098  -1.1839929 28.       ]
29, -0.1789721981530853, 0, [-0.1789722 -0.6956575 -0.902098  29.       ]
30, -200.0408516918117, 1, [ 0.04085169 -0.1789722  -0.6956575  30.        ]
31, -1.1025211476362509, 0, [ 1.1025212   0.04085169 -0.1789722  31.        ]
32, -200.4917092093017, 1, [ 0.4917092   1.1025212   0.04085169 32.        ]
33, -0.09761948053244579, 0, [-0.09761948  0.4917092   1.1025212  33.        ]
34, -0.8253344897601416, 0, [-0.8253345  -0.09761948  0.4917092  34.        ]
35, -1.4491419026358472, 0, [-1.4491419  -0.8253345  -0.09761948 35.        ]
36, -1.5027525281468725, 0, [-1.5027525 -1.4491419 -0.8253345 36.       ]
37, -1.851144778501256, 0, [-1.8511448 -1.5027525 -1.4491419 37.       ]
38, -3.1136917173136465, 0, [-3.1136918 -1.8511448 -1.5027525 38.       ]
39, -4.09093054435777, 0, [-4.0909305 -3.1136918 -1.8511448 39.       ]
40, -204.11907712143795, 1, [-4.119077  -4.0909305 -3.1136918 40.       ]
41, -203.15871571903946, 1, [-3.1587157 -4.119077  -4.0909305 41.       ]
42, -202.3886170856589, 1, [-2.388617  -3.1587157 -4.119077  42.       ]
43, -200.8373621021417, 1, [-0.8373621 -2.388617  -3.1587157 43.       ]
44, -200.1870991340629, 1, [-0.18709913 -0.8373621  -2.388617   44.        ]
45, -200.46924689426703, 1, [-0.4692469  -0.18709913 -0.8373621  45.        ]
46, -0.513484226539147, 0, [-0.51348424 -0.4692469  -0.18709913 46.        ]
47, -200.09297504987907, 1, [ 0.09297505 -0.51348424 -0.4692469  47.        ]
48, -0.6180542614063051, 0, [ 0.6180543   0.09297505 -0.51348424 48.        ]
49, -200.5863694462979, 1, [ 0.58636945  0.6180543   0.09297505 49.        ]
50, -200.35185479626486, 1, [ 0.3518548   0.58636945  0.6180543  50.        ]
51, -0.04201461135257323, 0, [-4.2014610e-02  3.5185480e-01  5.8636945e-01  5.1000000e+01]
52, -200.55937096739996, 1, [-5.593710e-01 -4.201461e-02  3.518548e-01  5.200000e+01]
53, -0.3699768682080321, 0, [-3.6997688e-01 -5.5937099e-01 -4.2014610e-02  5.3000000e+01]
54, -200.08199730704317, 1, [-0.08199731 -0.36997688 -0.559371   54.        ]
55, -200.73877141648725, 1, [-0.73877144 -0.08199731 -0.36997688 55.        ]
56, -0.7273174225795924, 0, [-0.7273174  -0.73877144 -0.08199731 56.        ]
57, -200.59802660022876, 1, [-0.5980266  -0.7273174  -0.73877144 57.        ]
58, -200.36830354864713, 1, [-0.36830354 -0.5980266  -0.7273174  58.        ]
59, -0.10717180712295574, 0, [-0.1071718  -0.36830354 -0.5980266  59.        ]
60, -200.54635785999514, 1, [ 0.54635787 -0.1071718  -0.36830354 60.        ]
61, -0.044169573621071434, 0, [-4.4169575e-02  5.4635787e-01 -1.0717180e-01  6.1000000e+01]
62, -200.1403653037741, 1, [-1.4036530e-01 -4.4169575e-02  5.4635787e-01  6.2000000e+01]
63, -200.14484974767885, 1, [ 1.4484975e-01 -1.4036530e-01 -4.4169575e-02  6.3000000e+01]
64, -200.10311490824157, 1, [ 0.10311491  0.14484975 -0.1403653  64.        ]
65, -200.74331649544507, 1, [-0.7433165   0.10311491  0.14484975 65.        ]
66, -201.39280729707136, 1, [-1.3928072  -0.7433165   0.10311491 66.        ]
67, -1.803543959733422, 0, [-1.8035439 -1.3928072 -0.7433165 67.       ]
68, -1.4186007206719937, 0, [-1.4186007 -1.8035439 -1.3928072 68.       ]
69, -2.076999899041554, 0, [-2.077     -1.4186007 -1.8035439 69.       ]
70, -2.8942076656422593, 0, [-2.8942077 -2.077     -1.4186007 70.       ]
71, -3.38532365951072, 0, [-3.3853238 -2.8942077 -2.077     71.       ]
72, -3.652668572880699, 0, [-3.6526685 -3.3853238 -2.8942077 72.       ]
73, -202.8306120074965, 1, [-2.830612  -3.6526685 -3.3853238 73.       ]
74, -1.5821230212195139, 0, [-1.582123  -2.830612  -3.6526685 74.       ]
75, -0.18566109829810806, 0, [-0.18566109 -1.582123   -2.830612   75.        ]
76, -0.20841947549196815, 0, [ 0.20841947 -0.18566109 -1.582123   76.        ]
77, -0.3876079048046772, 0, [ 0.3876079   0.20841947 -0.18566109 77.        ]
78, -200.179464892745, 1, [-0.17946489  0.3876079   0.20841947 78.        ]
79, -0.622961534146589, 0, [-0.6229615  -0.17946489  0.3876079  79.        ]
80, -200.1767832406437, 1, [ 0.17678323 -0.6229615  -0.17946489 80.        ]
81, -1.3472703930088108, 0, [ 1.3472704   0.17678323 -0.6229615  81.        ]
82, -202.4967094634174, 1, [ 2.4967093   1.3472704   0.17678323 82.        ]
83, -202.991299796305, 1, [ 2.9912999  2.4967093  1.3472704 83.       ]
84, -3.9556962246300045, 0, [ 3.955696   2.9912999  2.4967093 84.       ]
85, -204.013294022975, 1, [ 4.013294   3.955696   2.9912999 85.       ]
86, -3.745915718065839, 0, [ 3.7459157  4.013294   3.955696  86.       ]
87, -3.4888243117636852, 0, [ 3.4888244  3.7459157  4.013294  87.       ]
88, -203.21344838381017, 1, [ 3.2134483  3.4888244  3.7459157 88.       ]
89, -203.06361926903085, 1, [ 3.0636194  3.2134483  3.4888244 89.       ]
90, -3.2745915459331587, 0, [ 3.2745914  3.0636194  3.2134483 90.       ]
91, -202.34477514775534, 1, [ 2.3447752  3.2745914  3.0636194 91.       ]
92, -201.31841481205197, 1, [ 1.3184148  2.3447752  3.2745914 92.       ]
93, -200.40509990684697, 1, [ 0.4050999  1.3184148  2.3447752 93.       ]
94, -0.6276486216765095, 0, [ 0.6276486  0.4050999  1.3184148 94.       ]
95, -0.7793524799521698, 0, [ 0.7793525  0.6276486  0.4050999 95.       ]
96, -201.1243688583319, 1, [ 1.1243689  0.7793525  0.6276486 96.       ]
97, -201.0004940492218, 1, [ 1.000494   1.1243689  0.7793525 97.       ]
98, -200.76516413727776, 1, [ 0.76516414  1.000494    1.1243689  98.        ]
99, -0.487967698457909, 0, [ 0.4879677   0.76516414  1.000494   99.        ]
100, -200.2021709154414, 1, [  0.20217091   0.4879677    0.76516414 100.        ]
101, -200.18758041055293, 1, [  0.1875804    0.20217091   0.4879677  101.        ]
102, -200.5847984168875, 1, [  0.5847984    0.1875804    0.20217091 102.        ]
103, -0.2883005321261304, 0, [  0.28830054   0.5847984    0.1875804  103.        ]
104, -200.2417263406654, 1, [  0.24172634   0.28830054   0.5847984  104.        ]
105, -0.08357533316170013, 0, [8.3575331e-02 2.4172634e-01 2.8830054e-01 1.0500000e+02]
106, -0.23493476289812498, 0, [-2.3493476e-01  8.3575331e-02  2.4172634e-01  1.0600000e+02]
107, -0.13655630263535629, 0, [-1.3655630e-01 -2.3493476e-01  8.3575331e-02  1.0700000e+02]
108, -0.7639716044999139, 0, [  0.7639716   -0.1365563   -0.23493476 108.        ]
109, -0.8360376559806197, 0, [  0.83603764   0.7639716   -0.1365563  109.        ]
110, -200.814503353242, 1, [  0.8145034    0.83603764   0.7639716  110.        ]
111, -1.359647301600845, 0, [  1.3596473    0.8145034    0.83603764 111.        ]
112, -2.2428352193723065, 0, [  2.2428353   1.3596473   0.8145034 112.       ]
113, -2.164772099373669, 0, [  2.164772    2.2428353   1.3596473 113.       ]
114, -202.07726396938415, 1, [  2.077264    2.164772    2.2428353 114.       ]
115, -1.8297714200622581, 0, [  1.8297714   2.077264    2.164772  115.       ]
116, -201.29972629710858, 1, [  1.2997262   1.8297714   2.077264  116.       ]
117, -1.2738328824974645, 0, [  1.2738329   1.2997262   1.8297714 117.       ]
118, -200.57669211631477, 1, [  0.5766921   1.2738329   1.2997262 118.       ]
119, -0.15866057929508653, 0, [  0.15866058   0.5766921    1.2738329  119.        ]
120, -0.272303261477601, 0, [  0.27230325   0.15866058   0.5766921  120.        ]
1, -200.30007871277928, 1, [-0.30007872  0.          0.          1.        ]
2, -1.0150110186282721, 0, [-1.0150111  -0.30007872  0.          2.        ]
3, -200.12521521599865, 1, [ 0.12521522 -1.0150111  -0.30007872  3.        ]
4, -200.19234857108162, 1, [-0.19234857  0.12521522 -1.0150111   4.        ]
5, -200.46547909566112, 1, [ 0.4654791  -0.19234857  0.12521522  5.        ]
6, -200.17715979063158, 1, [ 0.17715979  0.4654791  -0.19234857  6.        ]
7, -0.0604025705113133, 0, [0.06040257 0.17715979 0.4654791  7.        ]
8, -200.1963573577505, 1, [-0.19635735  0.06040257  0.17715979  8.        ]
9, -200.11224339849218, 1, [-0.1122434  -0.19635735  0.06040257  9.        ]
10, -200.01842688488264, 1, [ 0.01842688 -0.1122434  -0.19635735 10.        ]
11, -0.4021618800623942, 0, [-0.40216187  0.01842688 -0.1122434  11.        ]
12, -0.7965343581611498, 0, [-0.79653436 -0.40216187  0.01842688 12.        ]
13, -0.6296940219168807, 0, [-0.62969404 -0.79653436 -0.40216187 13.        ]
14, -200.87406642251625, 1, [-0.8740664  -0.62969404 -0.79653436 14.        ]
15, -201.86961085630472, 1, [-1.8696109  -0.8740664  -0.62969404 15.        ]
16, -201.57861316765957, 1, [-1.5786132 -1.8696109 -0.8740664 16.       ]
17, -1.7517621877029, 0, [-1.7517622 -1.5786132 -1.8696109 17.       ]
18, -1.6951145084645112, 0, [-1.6951145 -1.7517622 -1.5786132 18.       ]
19, -1.8348910768747997, 0, [-1.8348911 -1.6951145 -1.7517622 19.       ]
20, -2.3274685079198347, 0, [-2.3274684 -1.8348911 -1.6951145 20.       ]
21, -2.8430131096067814, 0, [-2.843013  -2.3274684 -1.8348911 21.       ]
22, -3.0692981503059786, 0, [-3.0692983 -2.843013  -2.3274684 22.       ]
23, -3.080722163366407, 0, [-3.080722  -3.0692983 -2.843013  23.       ]
24, -203.23479514174494, 1, [-3.234795  -3.080722  -3.0692983 24.       ]
25, -4.040650537285658, 0, [-4.0406504 -3.234795  -3.080722  25.       ]
26, -204.1421074923315, 1, [-4.1421075 -4.0406504 -3.234795  26.       ]
27, -3.6475294186064238, 0, [-3.6475294 -4.1421075 -4.0406504 27.       ]
28, -3.165350828300258, 0, [-3.165351  -3.6475294 -4.1421075 28.       ]
29, -3.2385396129568553, 0, [-3.2385397 -3.165351  -3.6475294 29.       ]
30, -202.8717135686913, 1, [-2.8717136 -3.2385397 -3.165351  30.       ]
31, -1.9225835298489267, 0, [-1.9225836 -2.8717136 -3.2385397 31.       ]
32, -202.03838847162703, 1, [-2.0383885 -1.9225836 -2.8717136 32.       ]
33, -2.349731304089544, 0, [-2.3497312 -2.0383885 -1.9225836 33.       ]
34, -201.65554971252357, 1, [-1.6555498 -2.3497312 -2.0383885 34.       ]
35, -200.9257967684976, 1, [-0.92579675 -1.6555498  -2.3497312  35.        ]
36, -0.028748899995787724, 0, [-2.8748900e-02 -9.2579675e-01 -1.6555498e+00  3.6000000e+01]
37, -0.22680618779660938, 0, [ 2.2680619e-01 -2.8748900e-02 -9.2579675e-01  3.7000000e+01]
38, -200.22099559188226, 1, [ 2.2099559e-01  2.2680619e-01 -2.8748900e-02  3.8000000e+01]
39, -0.9943673211378706, 0, [-0.9943673   0.22099559  0.2268062  39.        ]
40, -2.167905231533394, 0, [-2.1679053  -0.9943673   0.22099559 40.        ]
41, -202.32971122371308, 1, [-2.3297112 -2.1679053 -0.9943673 41.       ]
42, -2.763086261277412, 0, [-2.7630863 -2.3297112 -2.1679053 42.       ]
43, -201.81641862502022, 1, [-1.8164186 -2.7630863 -2.3297112 43.       ]
44, -201.4892771180032, 1, [-1.4892771 -1.8164186 -2.7630863 44.       ]
45, -1.347330012528984, 0, [-1.34733   -1.4892771 -1.8164186 45.       ]
46, -200.77683498199937, 1, [-0.77683496 -1.34733    -1.4892771  46.        ]
47, -0.5612010048443559, 0, [ 0.561201   -0.77683496 -1.34733    47.        ]
48, -1.1992675823728567, 0, [ 1.1992676   0.561201   -0.77683496 48.        ]
49, -2.0558970941094157, 0, [ 2.055897   1.1992676  0.561201  49.       ]
50, -201.6991521194497, 1, [ 1.6991521  2.055897   1.1992676 50.       ]
51, -0.6203547179604634, 0, [ 0.6203547  1.6991521  2.055897  51.       ]
52, -200.05095452338475, 1, [5.0954524e-02 6.2035471e-01 1.6991521e+00 5.2000000e+01]
53, -200.10049327146442, 1, [1.00493275e-01 5.09545244e-02 6.20354712e-01 5.30000000e+01]
54, -200.04437620445174, 1, [-4.43762057e-02  1.00493275e-01  5.09545244e-02  5.40000000e+01]
55, -0.39623364652093596, 0, [-3.96233648e-01 -4.43762057e-02  1.00493275e-01  5.50000000e+01]
56, -200.4073841872657, 1, [-4.0738419e-01 -3.9623365e-01 -4.4376206e-02  5.6000000e+01]
57, -0.5699543795009602, 0, [-0.5699544  -0.4073842  -0.39623365 57.        ]
58, -200.65927549819676, 1, [-0.6592755 -0.5699544 -0.4073842 58.       ]
59, -1.2572921470767673, 0, [-1.2572922 -0.6592755 -0.5699544 59.       ]
60, -200.87272208487306, 1, [-0.8727221 -1.2572922 -0.6592755 60.       ]
61, -201.82490700990135, 1, [-1.8249071 -0.8727221 -1.2572922 61.       ]
62, -201.60496306402928, 1, [-1.6049631 -1.8249071 -0.8727221 62.       ]
63, -1.8253943772707593, 0, [-1.8253944 -1.6049631 -1.8249071 63.       ]
64, -1.6269426129661513, 0, [-1.6269426 -1.8253944 -1.6049631 64.       ]
65, -201.9207321882296, 1, [-1.9207321 -1.6269426 -1.8253944 65.       ]
66, -3.3420325401210444, 0, [-3.3420324 -1.9207321 -1.6269426 66.       ]
67, -4.244629213837989, 0, [-4.2446294 -3.3420324 -1.9207321 67.       ]
68, -4.468705488018896, 0, [-4.4687057 -4.2446294 -3.3420324 68.       ]
69, -204.71752053115017, 1, [-4.7175207 -4.4687057 -4.2446294 69.       ]
70, -203.80739579696865, 1, [-3.8073957 -4.7175207 -4.4687057 70.       ]
71, -2.95010314598316, 0, [-2.950103  -3.8073957 -4.7175207 71.       ]
72, -2.7654443774593065, 0, [-2.7654443 -2.950103  -3.8073957 72.       ]
73, -2.316542199246676, 0, [-2.3165421 -2.7654443 -2.950103  73.       ]
74, -2.396192612226149, 0, [-2.3961926 -2.3165421 -2.7654443 74.       ]
75, -1.9681870778203359, 0, [-1.9681871 -2.3961926 -2.3165421 75.       ]
76, -1.036587248283133, 0, [-1.0365872 -1.9681871 -2.3961926 76.       ]
77, -200.9374873443353, 1, [-0.93748736 -1.0365872  -1.9681871  77.        ]
78, -1.0343743921540414, 0, [-1.0343744  -0.93748736 -1.0365872  78.        ]
79, -1.081043882297105, 0, [-1.0810438  -1.0343744  -0.93748736 79.        ]
80, -2.0802517885243113, 0, [-2.0802517 -1.0810438 -1.0343744 80.       ]
81, -3.216381498438688, 0, [-3.2163815 -2.0802517 -1.0810438 81.       ]
82, -4.13368923076741, 0, [-4.1336894 -3.2163815 -2.0802517 82.       ]
83, -3.7588419296391633, 0, [-3.758842  -4.1336894 -3.2163815 83.       ]
84, -202.50429000443546, 1, [-2.50429   -3.758842  -4.1336894 84.       ]
85, -201.7809757144245, 1, [-1.7809757 -2.50429   -3.758842  85.       ]
86, -1.6439290921490264, 0, [-1.6439291 -1.7809757 -2.50429   86.       ]
87, -201.17739033654155, 1, [-1.1773903 -1.6439291 -1.7809757 87.       ]
88, -0.7681754805152008, 0, [-0.7681755 -1.1773903 -1.6439291 88.       ]
89, -1.1224312218907704, 0, [-1.1224313 -0.7681755 -1.1773903 89.       ]
90, -201.13766495184714, 1, [-1.1376649 -1.1224313 -0.7681755 90.       ]
91, -201.64098657527256, 1, [-1.6409866 -1.1376649 -1.1224313 91.       ]
92, -201.7193917756963, 1, [-1.7193918 -1.6409866 -1.1376649 92.       ]
