time, reward, action, observation
72, -0.2552021454006189, 0, [-0.25520214 -0.89475304 -0.9266916  72.        ]
73, -200.76957087929515, 1, [-0.7695709  -0.25520214 -0.89475304 73.        ]
74, -200.7230523574554, 1, [ 0.7230524  -0.7695709  -0.25520214 74.        ]
75, -1.0480954824141109, 0, [ 1.0480955  0.7230524 -0.7695709 75.       ]
76, -201.73454425494828, 1, [ 1.7345443  1.0480955  0.7230524 76.       ]
77, -201.11831289886692, 1, [ 1.118313   1.7345443  1.0480955 77.       ]
78, -0.5675200737484944, 0, [ 0.5675201  1.118313   1.7345443 78.       ]
79, -200.3558137244724, 1, [ 0.3558137  0.5675201  1.118313  79.       ]
80, -0.1396626874868327, 0, [-0.13966268  0.3558137   0.5675201  80.        ]
81, -200.91760343400878, 1, [ 0.91760343 -0.13966268  0.3558137  81.        ]
82, -1.8108740042843985, 0, [ 1.810874    0.91760343 -0.13966268 82.        ]
83, -201.0035205833453, 1, [ 1.0035206   1.810874    0.91760343 83.        ]
84, -0.6809180005697004, 0, [ 0.680918   1.0035206  1.810874  84.       ]
85, -200.876555580541, 1, [ 0.87655556  0.680918    1.0035206  85.        ]
86, -0.45932412535677425, 0, [ 0.45932412  0.87655556  0.680918   86.        ]
87, -0.3933454821969508, 0, [ 0.39334548  0.45932412  0.87655556 87.        ]
88, -200.35433151610425, 1, [ 0.35433152  0.39334548  0.45932412 88.        ]
89, -200.7015640690868, 1, [ 0.7015641   0.35433152  0.39334548 89.        ]
90, -1.3354478473701112, 0, [ 1.3354478   0.7015641   0.35433152 90.        ]
91, -1.8383336667073193, 0, [ 1.8383337  1.3354478  0.7015641 91.       ]
92, -201.4205205771144, 1, [ 1.4205205  1.8383337  1.3354478 92.       ]
93, -201.58157353201452, 1, [ 1.5815735  1.4205205  1.8383337 93.       ]
94, -1.867015497947634, 0, [ 1.8670155  1.5815735  1.4205205 94.       ]
95, -1.3507303841277076, 0, [ 1.3507304  1.8670155  1.5815735 95.       ]
96, -0.6652677061926676, 0, [ 0.6652677  1.3507304  1.8670155 96.       ]
97, -0.12475863545959287, 0, [-0.12475864  0.6652677   1.3507304  97.        ]
98, -200.36227872140836, 1, [-0.36227873 -0.12475864  0.6652677  98.        ]
99, -200.799828692537, 1, [ 0.7998287  -0.36227873 -0.12475864 99.        ]
100, -200.66914963558762, 1, [  0.66914964   0.7998287   -0.36227873 100.        ]
101, -200.77984537749472, 1, [  0.77984536   0.66914964   0.7998287  101.        ]
102, -201.50044811250902, 1, [  1.5004481    0.77984536   0.66914964 102.        ]
103, -2.3287570672634974, 0, [  2.328757     1.5004481    0.77984536 103.        ]
104, -202.30462415546427, 1, [  2.304624    2.328757    1.5004481 104.       ]
105, -2.9342971799900632, 0, [  2.934297   2.304624   2.328757 105.      ]
106, -202.66421266000992, 1, [  2.6642127   2.934297    2.304624  106.       ]
107, -2.54113623446911, 0, [  2.5411363   2.6642127   2.934297  107.       ]
108, -202.45923148078026, 1, [  2.4592314   2.5411363   2.6642127 108.       ]
109, -202.25868812630503, 1, [  2.2586882   2.4592314   2.5411363 109.       ]
110, -201.52503232656306, 1, [  1.5250323   2.2586882   2.4592314 110.       ]
111, -200.58069680865682, 1, [  0.5806968   1.5250323   2.2586882 111.       ]
112, -0.23145785352365947, 0, [ -0.23145786   0.5806968    1.5250323  112.        ]
113, -200.374636673784, 1, [  0.37463668  -0.23145786   0.5806968  113.        ]
114, -0.7463044176306997, 0, [  0.7463044    0.37463668  -0.23145786 114.        ]
115, -1.6178533586654815, 0, [  1.6178534    0.7463044    0.37463668 115.        ]
116, -2.5213918660534826, 0, [  2.5213919   1.6178534   0.7463044 116.       ]
117, -202.10808681364787, 1, [  2.1080868   2.5213919   1.6178534 117.       ]
118, -0.46074531563887966, 0, [  0.4607453   2.1080868   2.5213919 118.       ]
119, -0.7460610547886652, 0, [ -0.746061    0.4607453   2.1080868 119.       ]
120, -200.95825287587283, 1, [ -0.95825285  -0.746061     0.4607453  120.        ]
1, -0.800259628395301, 0, [-0.80025965  0.          0.          1.        ]
2, -1.1832149319384495, 0, [-1.1832149  -0.80025965  0.          2.        ]
3, -201.06788465022265, 1, [-1.0678847  -1.1832149  -0.80025965  3.        ]
4, -0.7880938894392091, 0, [-0.78809386 -1.0678847  -1.1832149   4.        ]
5, -0.8664692287528453, 0, [-0.8664692  -0.78809386 -1.0678847   5.        ]
6, -0.8281582196351462, 0, [-0.8281582  -0.8664692  -0.78809386  6.        ]
7, -1.0341253803589112, 0, [-1.0341253 -0.8281582 -0.8664692  7.       ]
8, -200.3691467286707, 1, [-0.36914673 -1.0341253  -0.8281582   8.        ]
9, -0.22499902591833087, 0, [ 0.22499903 -0.36914673 -1.0341253   9.        ]
10, -0.0009465112823718869, 0, [-9.4651128e-04  2.2499903e-01 -3.6914673e-01  1.0000000e+01]
11, -0.07454491743439448, 0, [-7.4544914e-02 -9.4651128e-04  2.2499903e-01  1.1000000e+01]
12, -200.04057291798412, 1, [-4.0572919e-02 -7.4544914e-02 -9.4651128e-04  1.2000000e+01]
13, -0.11511751796104994, 0, [-0.11511752 -0.04057292 -0.07454491 13.        ]
14, -0.8495843212500653, 0, [-0.84958434 -0.11511752 -0.04057292 14.        ]
15, -200.30139662831255, 1, [-0.30139664 -0.84958434 -0.11511752 15.        ]
16, -0.2286449339408293, 0, [-0.22864494 -0.30139664 -0.84958434 16.        ]
17, -0.6208741425302924, 0, [ 0.62087417 -0.22864494 -0.30139664 17.        ]
18, -0.970517412616652, 0, [ 0.9705174   0.62087417 -0.22864494 18.        ]
19, -200.8874159794889, 1, [ 0.887416    0.9705174   0.62087417 19.        ]
20, -200.70972673324914, 1, [ 0.70972675  0.887416    0.9705174  20.        ]
21, -200.6433273903308, 1, [ 0.6433274   0.70972675  0.887416   21.        ]
22, -201.8514786180319, 1, [ 1.8514786   0.6433274   0.70972675 22.        ]
23, -2.568855697957513, 0, [ 2.5688558  1.8514786  0.6433274 23.       ]
24, -4.177486038871108, 0, [ 4.177486   2.5688558  1.8514786 24.       ]
25, -5.776119423689437, 0, [ 5.776119   4.177486   2.5688558 25.       ]
26, -204.76021788694564, 1, [ 4.7602177  5.776119   4.177486  26.       ]
27, -4.575276887993146, 0, [ 4.575277   4.7602177  5.776119  27.       ]
28, -204.23405422925046, 1, [ 4.234054   4.575277   4.7602177 28.       ]
29, -203.97922835316913, 1, [ 3.9792283  4.234054   4.575277  29.       ]
30, -3.108375451341761, 0, [ 3.1083755  3.9792283  4.234054  30.       ]
31, -2.6630989324310628, 0, [ 2.663099   3.1083755  3.9792283 31.       ]
32, -201.96450091198207, 1, [ 1.9645009  2.663099   3.1083755 32.       ]
33, -1.3345396959927007, 0, [ 1.3345397  1.9645009  2.663099  33.       ]
34, -200.95449040833657, 1, [ 0.9544904  1.3345397  1.9645009 34.       ]
35, -200.76129823066296, 1, [ 0.76129824  0.9544904   1.3345397  35.        ]
36, -1.4019662578625192, 0, [ 1.4019662   0.76129824  0.9544904  36.        ]
37, -201.46937863678008, 1, [ 1.4693786   1.4019662   0.76129824 37.        ]
38, -200.32268351679548, 1, [ 0.3226835  1.4693786  1.4019662 38.       ]
39, -200.7110167917767, 1, [ 0.7110168  0.3226835  1.4693786 39.       ]
40, -1.0655049648839978, 0, [ 1.0655049  0.7110168  0.3226835 40.       ]
41, -201.01750596946763, 1, [ 1.017506   1.0655049  0.7110168 41.       ]
42, -0.06577675670921901, 0, [ 0.06577676  1.017506    1.0655049  42.        ]
43, -200.10285246302197, 1, [ 0.10285246  0.06577676  1.017506   43.        ]
44, -200.15715455198145, 1, [-0.15715455  0.10285246  0.06577676 44.        ]
45, -0.11264981517930511, 0, [ 0.11264981 -0.15715455  0.10285246 45.        ]
46, -200.36590865050144, 1, [ 0.36590865  0.11264981 -0.15715455 46.        ]
47, -200.76174431918346, 1, [ 0.7617443   0.36590865  0.11264981 47.        ]
48, -200.51667302966504, 1, [ 0.516673    0.7617443   0.36590865 48.        ]
49, -0.5940583622125883, 0, [-0.59405833  0.516673    0.7617443  49.        ]
50, -0.9982471291349088, 0, [-0.99824715 -0.59405833  0.516673   50.        ]
51, -1.1114231753093053, 0, [-1.1114231  -0.99824715 -0.59405833 51.        ]
52, -201.11701353176875, 1, [-1.1170136  -1.1114231  -0.99824715 52.        ]
53, -1.400018024520365, 0, [-1.400018  -1.1170136 -1.1114231 53.       ]
54, -201.66410153064666, 1, [-1.6641015 -1.400018  -1.1170136 54.       ]
55, -202.3213669483074, 1, [-2.321367  -1.6641015 -1.400018  55.       ]
56, -202.64371254130046, 1, [-2.6437125 -2.321367  -1.6641015 56.       ]
57, -2.9366451387493453, 0, [-2.936645  -2.6437125 -2.321367  57.       ]
58, -201.7089191284947, 1, [-1.7089192 -2.936645  -2.6437125 58.       ]
59, -201.01247333589276, 1, [-1.0124733 -1.7089192 -2.936645  59.       ]
60, -200.0633431143171, 1, [ 0.06334312 -1.0124733  -1.7089192  60.        ]
61, -200.27957274085125, 1, [-0.27957276  0.06334312 -1.0124733  61.        ]
62, -200.33863318768059, 1, [ 0.33863318 -0.27957276  0.06334312 62.        ]
63, -0.6251313559973889, 0, [ 0.62513137  0.33863318 -0.27957276 63.        ]
64, -1.5874945000940648, 0, [ 1.5874945   0.62513137  0.33863318 64.        ]
65, -2.9715826008349557, 0, [ 2.9715827   1.5874945   0.62513137 65.        ]
66, -202.73526488317822, 1, [ 2.7352648  2.9715827  1.5874945 66.       ]
67, -202.3270601653777, 1, [ 2.3270602  2.7352648  2.9715827 67.       ]
68, -2.609213774962905, 0, [ 2.6092138  2.3270602  2.7352648 68.       ]
69, -201.8390019563085, 1, [ 1.839002   2.6092138  2.3270602 69.       ]
70, -0.1413770580170408, 0, [ 0.14137706  1.839002    2.6092138  70.        ]
71, -0.8082580291722574, 0, [-0.80825806  0.14137706  1.839002   71.        ]
72, -0.4784052548488258, 0, [-0.47840527 -0.80825806  0.14137706 72.        ]
73, -201.29717573799755, 1, [-1.2971758  -0.47840527 -0.80825806 73.        ]
74, -201.11580964374, 1, [-1.1158097  -1.2971758  -0.47840527 74.        ]
75, -201.4993386888206, 1, [-1.4993387 -1.1158097 -1.2971758 75.       ]
76, -201.46581918002127, 1, [-1.4658192 -1.4993387 -1.1158097 76.       ]
77, -201.7259370601723, 1, [-1.725937  -1.4658192 -1.4993387 77.       ]
78, -201.05394543822928, 1, [-1.0539454 -1.725937  -1.4658192 78.       ]
79, -0.7889441487624517, 0, [-0.7889441 -1.0539454 -1.725937  79.       ]
80, -200.71673669624576, 1, [-0.7167367 -0.7889441 -1.0539454 80.       ]
81, -201.13239061345925, 1, [-1.1323906 -0.7167367 -0.7889441 81.       ]
82, -1.0984674483379517, 0, [-1.0984675 -1.1323906 -0.7167367 82.       ]
83, -201.17222180484072, 1, [-1.1722218 -1.0984675 -1.1323906 83.       ]
84, -1.4204125415481406, 0, [-1.4204125 -1.1722218 -1.0984675 84.       ]
85, -201.27065618739204, 1, [-1.2706562 -1.4204125 -1.1722218 85.       ]
86, -201.76927157472738, 1, [-1.7692716 -1.2706562 -1.4204125 86.       ]
87, -201.57638786105284, 1, [-1.5763879 -1.7692716 -1.2706562 87.       ]
88, -2.2280287625355806, 0, [-2.2280288 -1.5763879 -1.7692716 88.       ]
89, -2.8583930872361423, 0, [-2.8583932 -2.2280288 -1.5763879 89.       ]
90, -202.61178555779114, 1, [-2.6117857 -2.8583932 -2.2280288 90.       ]
91, -2.6146816285940617, 0, [-2.6146817 -2.6117857 -2.8583932 91.       ]
92, -202.2967107401132, 1, [-2.2967107 -2.6146817 -2.6117857 92.       ]
93, -202.21557397064478, 1, [-2.215574  -2.2967107 -2.6146817 93.       ]
94, -201.5927185714038, 1, [-1.5927186 -2.215574  -2.2967107 94.       ]
95, -201.23993512890831, 1, [-1.2399352 -1.5927186 -2.215574  95.       ]
96, -1.1934595134103292, 0, [-1.1934595 -1.2399352 -1.5927186 96.       ]
97, -1.2708922085505454, 0, [-1.2708923 -1.1934595 -1.2399352 97.       ]
98, -201.41846905816075, 1, [-1.4184691 -1.2708923 -1.1934595 98.       ]
99, -1.6002828828065798, 0, [-1.6002829 -1.4184691 -1.2708923 99.       ]
100, -201.53001195333326, 1, [ -1.530012   -1.6002829  -1.4184691 100.       ]
101, -2.3746119373903314, 0, [ -2.3746119  -1.530012   -1.6002829 101.       ]
102, -201.30603806515654, 1, [ -1.306038   -2.3746119  -1.530012  102.       ]
103, -201.14859108689015, 1, [ -1.148591   -1.306038   -2.3746119 103.       ]
104, -1.3583526306151275, 0, [ -1.3583527  -1.148591   -1.306038  104.       ]
105, -201.02436218117313, 1, [ -1.0243622  -1.3583527  -1.148591  105.       ]
106, -201.85165034079176, 1, [ -1.8516504  -1.0243622  -1.3583527 106.       ]
107, -201.88667177968588, 1, [ -1.8866718  -1.8516504  -1.0243622 107.       ]
108, -201.4372410417351, 1, [ -1.4372411  -1.8866718  -1.8516504 108.       ]
109, -201.2677346594907, 1, [ -1.2677346  -1.4372411  -1.8866718 109.       ]
110, -1.1002285755263896, 0, [ -1.1002285  -1.2677346  -1.4372411 110.       ]
111, -1.188466971747535, 0, [ -1.188467   -1.1002285  -1.2677346 111.       ]
112, -1.4433450725923864, 0, [ -1.4433451  -1.188467   -1.1002285 112.       ]
113, -1.667680268047043, 0, [ -1.6676803  -1.4433451  -1.188467  113.       ]
114, -201.3609679597957, 1, [ -1.360968   -1.6676803  -1.4433451 114.       ]
115, -1.6632368543932659, 0, [ -1.6632369  -1.360968   -1.6676803 115.       ]
116, -201.3060529690883, 1, [ -1.3060529  -1.6632369  -1.360968  116.       ]
117, -0.8716501467841851, 0, [ -0.87165016  -1.3060529   -1.6632369  117.        ]
118, -200.97211444937247, 1, [ -0.97211444  -0.87165016  -1.3060529  118.        ]
119, -1.3390014208002872, 0, [ -1.3390014   -0.97211444  -0.87165016 119.        ]
120, -1.5741002984306973, 0, [ -1.5741003   -1.3390014   -0.97211444 120.        ]
1, -0.5814138162924751, 0, [0.5814138 0.        0.        1.       ]
2, -1.5902584309088952, 0, [1.5902585 0.5814138 0.        2.       ]
3, -1.9812342409389756, 0, [1.9812342 1.5902585 0.5814138 3.       ]
4, -201.45577164322484, 1, [1.4557717 1.9812342 1.5902585 4.       ]
5, -200.85749073845804, 1, [0.8574907 1.4557717 1.9812342 5.       ]
6, -200.81478341898747, 1, [0.8147834 0.8574907 1.4557717 6.       ]
7, -200.5967970385811, 1, [0.59679705 0.8147834  0.8574907  7.        ]
8, -0.5809640033255233, 0, [0.580964   0.59679705 0.8147834  8.        ]
9, -201.10700318157518, 1, [1.1070032  0.580964   0.59679705 9.        ]
10, -201.11878475739047, 1, [ 1.1187848  1.1070032  0.580964  10.       ]
11, -201.13790918304932, 1, [ 1.1379092  1.1187848  1.1070032 11.       ]
12, -1.3191731478916635, 0, [ 1.3191731  1.1379092  1.1187848 12.       ]
13, -1.0727091561073685, 0, [ 1.0727092  1.3191731  1.1379092 13.       ]
14, -200.77314511103003, 1, [ 0.77314514  1.0727092   1.3191731  14.        ]
15, -200.47135304640372, 1, [ 0.47135305  0.77314514  1.0727092  15.        ]
16, -200.07782962578304, 1, [ 0.07782963  0.47135305  0.77314514 16.        ]
17, -0.502579022386177, 0, [ 0.50257903  0.07782963  0.47135305 17.        ]
18, -1.1063576877904318, 0, [ 1.1063577   0.50257903  0.07782963 18.        ]
19, -200.3358086131033, 1, [-0.3358086   1.1063577   0.50257903 19.        ]
20, -1.9169811005855437, 0, [-1.9169811 -0.3358086  1.1063577 20.       ]
21, -3.2509703449118055, 0, [-3.2509704 -1.9169811 -0.3358086 21.       ]
22, -202.96666727524118, 1, [-2.9666672 -3.2509704 -1.9169811 22.       ]
23, -202.8797703154724, 1, [-2.8797703 -2.9666672 -3.2509704 23.       ]
24, -202.5906235622328, 1, [-2.5906236 -2.8797703 -2.9666672 24.       ]
25, -2.5778362459257953, 0, [-2.5778363 -2.5906236 -2.8797703 25.       ]
26, -202.42049377832635, 1, [-2.4204938 -2.5778363 -2.5906236 26.       ]
27, -201.71429240842775, 1, [-1.7142924 -2.4204938 -2.5778363 27.       ]
28, -201.37448169406662, 1, [-1.3744817 -1.7142924 -2.4204938 28.       ]
29, -201.40591473287526, 1, [-1.4059148 -1.3744817 -1.7142924 29.       ]
30, -1.6002395168279593, 0, [-1.6002395 -1.4059148 -1.3744817 30.       ]
31, -201.39879511497202, 1, [-1.3987951 -1.6002395 -1.4059148 31.       ]
32, -1.808914251691872, 0, [-1.8089143 -1.3987951 -1.6002395 32.       ]
33, -201.88145598291217, 1, [-1.881456  -1.8089143 -1.3987951 33.       ]
34, -201.31014651424326, 1, [-1.3101466 -1.881456  -1.8089143 34.       ]
35, -0.3743414909193327, 0, [-0.3743415 -1.3101466 -1.881456  35.       ]
36, -0.8209890626063534, 0, [-0.8209891 -0.3743415 -1.3101466 36.       ]
37, -200.44898268160532, 1, [ 0.4489827 -0.8209891 -0.3743415 37.       ]
38, -200.25517440797924, 1, [ 0.2551744  0.4489827 -0.8209891 38.       ]
39, -200.57600014656714, 1, [ 0.57600015  0.2551744   0.4489827  39.        ]
40, -200.15382873672814, 1, [-0.15382874  0.57600015  0.2551744  40.        ]
41, -200.09945586721958, 1, [ 0.09945587 -0.15382874  0.57600015 41.        ]
42, -200.13686731900688, 1, [ 0.13686731  0.09945587 -0.15382874 42.        ]
43, -200.08090720169255, 1, [ 0.0809072   0.13686731  0.09945587 43.        ]
44, -0.1139116042497291, 0, [-0.11391161  0.0809072   0.13686731 44.        ]
45, -200.25330768864978, 1, [-0.2533077  -0.11391161  0.0809072  45.        ]
46, -0.003554832698857202, 0, [ 3.5548327e-03 -2.5330770e-01 -1.1391161e-01  4.6000000e+01]
47, -200.33326640047247, 1, [-3.3326641e-01  3.5548327e-03 -2.5330770e-01  4.7000000e+01]
48, -200.46134656264172, 1, [-4.6134657e-01 -3.3326641e-01  3.5548327e-03  4.8000000e+01]
49, -0.7612265958497348, 0, [-0.7612266  -0.46134657 -0.3332664  49.        ]
50, -201.50505635185746, 1, [-1.5050564  -0.7612266  -0.46134657 50.        ]
51, -201.33649833828005, 1, [-1.3364984 -1.5050564 -0.7612266 51.       ]
52, -1.2211031149455556, 0, [-1.2211031 -1.3364984 -1.5050564 52.       ]
53, -201.2478063009115, 1, [-1.2478063 -1.2211031 -1.3364984 53.       ]
54, -1.9531568516775408, 0, [-1.9531568 -1.2478063 -1.2211031 54.       ]
55, -201.9282413864811, 1, [-1.9282414 -1.9531568 -1.2478063 55.       ]
56, -201.69730103511463, 1, [-1.697301  -1.9282414 -1.9531568 56.       ]
57, -1.5176495618519668, 0, [-1.5176495 -1.697301  -1.9282414 57.       ]
58, -201.22035573896528, 1, [-1.2203557 -1.5176495 -1.697301  58.       ]
59, -1.5823907577654077, 0, [-1.5823908 -1.2203557 -1.5176495 59.       ]
60, -1.3610470508381016, 0, [-1.361047  -1.5823908 -1.2203557 60.       ]
61, -200.7112079405487, 1, [-0.7112079 -1.361047  -1.5823908 61.       ]
62, -0.20353144815924862, 0, [ 0.20353144 -0.7112079  -1.361047   62.        ]
63, -1.1689768287286741, 0, [ 1.1689768   0.20353144 -0.7112079  63.        ]
64, -201.79511557785386, 1, [ 1.7951156   1.1689768   0.20353144 64.        ]
65, -201.97418287496228, 1, [ 1.9741828  1.7951156  1.1689768 65.       ]
66, -2.681720961598276, 0, [ 2.681721   1.9741828  1.7951156 66.       ]
67, -3.411376929938985, 0, [ 3.411377   2.681721   1.9741828 67.       ]
68, -203.05530321016724, 1, [ 3.055303  3.411377  2.681721 68.      ]
69, -3.0875702319930927, 0, [ 3.0875702  3.055303   3.411377  69.       ]
70, -202.24753436782206, 1, [ 2.2475343  3.0875702  3.055303  70.       ]
71, -201.64053218944701, 1, [ 1.6405321  2.2475343  3.0875702 71.       ]
72, -1.2587288598915463, 0, [ 1.2587289  1.6405321  2.2475343 72.       ]
73, -200.70221819290688, 1, [ 0.7022182  1.2587289  1.6405321 73.       ]
74, -200.72164723771374, 1, [-0.72164726  0.7022182   1.2587289  74.        ]
75, -201.12583808991408, 1, [-1.125838   -0.72164726  0.7022182  75.        ]
76, -1.8206185841684284, 0, [-1.8206186  -1.125838   -0.72164726 76.        ]
77, -201.21035057204773, 1, [-1.2103505 -1.8206186 -1.125838  77.       ]
78, -201.87330681508985, 1, [-1.8733069 -1.2103505 -1.8206186 78.       ]
79, -202.06471011296074, 1, [-2.0647101 -1.8733069 -1.2103505 79.       ]
80, -1.4224679440800927, 0, [-1.422468  -2.0647101 -1.8733069 80.       ]
81, -2.0920753230909135, 0, [-2.0920753 -1.422468  -2.0647101 81.       ]
82, -202.00289502851524, 1, [-2.002895  -2.0920753 -1.422468  82.       ]
83, -2.2552331474082234, 0, [-2.255233  -2.002895  -2.0920753 83.       ]
84, -202.79629160742982, 1, [-2.7962916 -2.255233  -2.002895  84.       ]
85, -202.43499739486148, 1, [-2.4349973 -2.7962916 -2.255233  85.       ]
86, -202.43437894486595, 1, [-2.4343789 -2.4349973 -2.7962916 86.       ]
87, -203.40122918977744, 1, [-3.4012291 -2.4343789 -2.4349973 87.       ]
88, -203.32058118088838, 1, [-3.3205812 -3.4012291 -2.4343789 88.       ]
89, -3.935066603025976, 0, [-3.9350667 -3.3205812 -3.4012291 89.       ]
90, -3.891160323313571, 0, [-3.8911602 -3.9350667 -3.3205812 90.       ]
91, -203.25951652339523, 1, [-3.2595165 -3.8911602 -3.9350667 91.       ]
92, -3.312904709572633, 0, [-3.3129046 -3.2595165 -3.8911602 92.       ]
93, -3.258665399772018, 0, [-3.2586653 -3.3129046 -3.2595165 93.       ]
94, -201.78062755797762, 1, [-1.7806276 -3.2586653 -3.3129046 94.       ]
95, -1.2485396589778754, 0, [-1.2485397 -1.7806276 -3.2586653 95.       ]
96, -201.4735011559914, 1, [-1.4735012 -1.2485397 -1.7806276 96.       ]
