time, reward, action, observation
92, -200.43509174693284, 1, [ 0.43509173  1.0460709   0.87679464 92.        ]
93, -0.342190001713145, 0, [ 0.34219     0.43509173  1.0460709  93.        ]
94, -200.01992455530964, 1, [1.9924555e-02 3.4219000e-01 4.3509173e-01 9.4000000e+01]
95, -200.5801525314949, 1, [-5.8015251e-01  1.9924555e-02  3.4219000e-01  9.5000000e+01]
96, -0.8775897230525276, 0, [-8.7758970e-01 -5.8015251e-01  1.9924555e-02  9.6000000e+01]
97, -200.06171245774848, 1, [ 6.171246e-02 -8.775897e-01 -5.801525e-01  9.700000e+01]
98, -1.2939933081846489, 0, [ 1.2939934e+00  6.1712459e-02 -8.7758970e-01  9.8000000e+01]
99, -201.02629440114356, 1, [1.0262944e+00 1.2939934e+00 6.1712459e-02 9.9000000e+01]
100, -1.1611651115099964, 0, [  1.1611651   1.0262944   1.2939934 100.       ]
101, -200.76985344746635, 1, [  0.7698535   1.1611651   1.0262944 101.       ]
102, -200.52205730155657, 1, [  0.5220573   0.7698535   1.1611651 102.       ]
103, -200.4436449965705, 1, [  0.443645    0.5220573   0.7698535 103.       ]
104, -200.79849328012887, 1, [ -0.79849327   0.443645     0.5220573  104.        ]
105, -200.7736690964989, 1, [ -0.7736691   -0.79849327   0.443645   105.        ]
106, -1.268614344003931, 0, [ -1.2686143   -0.7736691   -0.79849327 106.        ]
107, -201.49352659529174, 1, [ -1.4935266  -1.2686143  -0.7736691 107.       ]
108, -2.410651601682327, 0, [ -2.4106517  -1.4935266  -1.2686143 108.       ]
109, -3.9026307158679066, 0, [ -3.9026308  -2.4106517  -1.4935266 109.       ]
110, -203.98855865995947, 1, [ -3.9885588  -3.9026308  -2.4106517 110.       ]
111, -202.9513390977713, 1, [ -2.951339   -3.9885588  -3.9026308 111.       ]
112, -1.2885427742889868, 0, [ -1.2885427  -2.951339   -3.9885588 112.       ]
113, -200.82893107040533, 1, [ -0.8289311  -1.2885427  -2.951339  113.       ]
114, -200.07686875973744, 1, [-7.6868758e-02 -8.2893109e-01 -1.2885427e+00  1.1400000e+02]
115, -200.07623011191194, 1, [-7.623011e-02 -7.686876e-02 -8.289311e-01  1.150000e+02]
116, -201.01991752275032, 1, [-1.0199175e+00 -7.6230109e-02 -7.6868758e-02  1.1600000e+02]
117, -1.6999091434103168, 0, [-1.6999091e+00 -1.0199175e+00 -7.6230109e-02  1.1700000e+02]
118, -201.313898208199, 1, [ -1.3138982  -1.6999091  -1.0199175 118.       ]
119, -201.25622102263213, 1, [ -1.256221   -1.3138982  -1.6999091 119.       ]
120, -1.0589671570721713, 0, [ -1.0589671  -1.256221   -1.3138982 120.       ]
1, -0.28627812380466033, 0, [0.28627813 0.         0.         1.        ]
2, -0.08359683903154058, 0, [0.08359684 0.28627813 0.         2.        ]
3, -200.70062470955935, 1, [-0.7006247   0.08359684  0.28627813  3.        ]
4, -200.82462728647542, 1, [-0.8246273  -0.7006247   0.08359684  4.        ]
5, -1.0293596181434423, 0, [-1.0293596 -0.8246273 -0.7006247  5.       ]
6, -201.07375085923508, 1, [-1.0737509 -1.0293596 -0.8246273  6.       ]
7, -0.6156404757077163, 0, [-0.61564046 -1.0737509  -1.0293596   7.        ]
8, -0.6136422258188978, 0, [ 0.6136422  -0.61564046 -1.0737509   8.        ]
9, -1.3887448780482845, 0, [ 1.3887448   0.6136422  -0.61564046  9.        ]
10, -201.64000547349863, 1, [ 1.6400055  1.3887448  0.6136422 10.       ]
11, -201.8882718494744, 1, [ 1.8882718  1.6400055  1.3887448 11.       ]
12, -201.9824491839263, 1, [ 1.9824492  1.8882718  1.6400055 12.       ]
13, -202.20406883157523, 1, [ 2.204069   1.9824492  1.8882718 13.       ]
14, -201.6922549771307, 1, [ 1.692255   2.204069   1.9824492 14.       ]
15, -1.6527070733317077, 0, [ 1.6527071  1.692255   2.204069  15.       ]
16, -202.39418724492054, 1, [ 2.3941872  1.6527071  1.692255  16.       ]
17, -3.3892041618816395, 0, [ 3.3892043  2.3941872  1.6527071 17.       ]
18, -202.69618736823588, 1, [ 2.6961873  3.3892043  2.3941872 18.       ]
19, -202.45777094930207, 1, [ 2.457771   2.6961873  3.3892043 19.       ]
20, -2.8982279600077976, 0, [ 2.898228   2.457771   2.6961873 20.       ]
21, -202.68947775131429, 1, [ 2.6894777  2.898228   2.457771  21.       ]
22, -201.9440609296416, 1, [ 1.9440609  2.6894777  2.898228  22.       ]
23, -2.1192677638142494, 0, [ 2.1192677  1.9440609  2.6894777 23.       ]
24, -201.18333449179013, 1, [ 1.1833345  2.1192677  1.9440609 24.       ]
25, -201.09596417290783, 1, [ 1.0959642  1.1833345  2.1192677 25.       ]
26, -1.0179801305683964, 0, [ 1.0179801  1.0959642  1.1833345 26.       ]
27, -200.2457930003144, 1, [ 0.245793   1.0179801  1.0959642 27.       ]
28, -0.23776813790266832, 0, [ 0.23776814  0.245793    1.0179801  28.        ]
29, -0.40529204482395975, 0, [ 0.40529203  0.23776814  0.245793   29.        ]
30, -200.21614994579, 1, [-0.21614994  0.40529203  0.23776814 30.        ]
31, -200.0198675053191, 1, [ 1.9867506e-02 -2.1614994e-01  4.0529203e-01  3.1000000e+01]
32, -0.007118748249313078, 0, [-7.1187480e-03  1.9867506e-02 -2.1614994e-01  3.2000000e+01]
33, -0.9801020021875958, 0, [-9.8010200e-01 -7.1187480e-03  1.9867506e-02  3.3000000e+01]
34, -201.3234155651677, 1, [-1.3234155e+00 -9.8010200e-01 -7.1187480e-03  3.4000000e+01]
35, -1.4662906918009428, 0, [-1.4662907 -1.3234155 -0.980102  35.       ]
36, -1.26273934996949, 0, [-1.2627393 -1.4662907 -1.3234155 36.       ]
37, -200.9453503867172, 1, [-0.9453504 -1.2627393 -1.4662907 37.       ]
38, -200.7207295850881, 1, [-0.7207296 -0.9453504 -1.2627393 38.       ]
39, -0.3060379402131673, 0, [-0.30603793 -0.7207296  -0.9453504  39.        ]
40, -200.2962092575817, 1, [-0.29620925 -0.30603793 -0.7207296  40.        ]
41, -0.30013099049465675, 0, [ 0.300131   -0.29620925 -0.30603793 41.        ]
42, -200.42184529581445, 1, [ 0.4218453   0.300131   -0.29620925 42.        ]
43, -200.52078511357215, 1, [ 0.5207851  0.4218453  0.300131  43.       ]
44, -200.7236893620147, 1, [ 0.7236894  0.5207851  0.4218453 44.       ]
45, -200.11177932369094, 1, [ 0.11177932  0.7236894   0.5207851  45.        ]
46, -200.3586244124063, 1, [-0.3586244   0.11177932  0.7236894  46.        ]
47, -200.38778045282305, 1, [ 0.38778046 -0.3586244   0.11177932 47.        ]
48, -200.61281470398856, 1, [ 0.6128147   0.38778046 -0.3586244  48.        ]
49, -200.40946179222928, 1, [ 0.4094618   0.6128147   0.38778046 49.        ]
50, -200.48215320399686, 1, [ 0.4821532  0.4094618  0.6128147 50.       ]
51, -0.29949521588014527, 0, [ 0.29949522  0.4821532   0.4094618  51.        ]
52, -0.29265196970292295, 0, [ 0.29265198  0.29949522  0.4821532  52.        ]
53, -0.04575815473388389, 0, [-4.5758154e-02  2.9265198e-01  2.9949522e-01  5.3000000e+01]
54, -200.04542693878324, 1, [ 4.5426939e-02 -4.5758154e-02  2.9265198e-01  5.4000000e+01]
55, -200.73610303261884, 1, [-7.3610306e-01  4.5426939e-02 -4.5758154e-02  5.5000000e+01]
56, -200.07791144599133, 1, [-7.7911444e-02 -7.3610306e-01  4.5426939e-02  5.6000000e+01]
57, -200.2166138971208, 1, [-0.2166139  -0.07791144 -0.73610306 57.        ]
58, -1.1181964565219826, 0, [-1.1181965  -0.2166139  -0.07791144 58.        ]
59, -201.19545908027618, 1, [-1.1954591 -1.1181965 -0.2166139 59.       ]
60, -201.20204574459177, 1, [-1.2020458 -1.1954591 -1.1181965 60.       ]
61, -200.93457308244734, 1, [-0.93457305 -1.2020458  -1.1954591  61.        ]
62, -1.2932202571558828, 0, [-1.2932203  -0.93457305 -1.2020458  62.        ]
63, -200.94495576406916, 1, [-0.94495577 -1.2932203  -0.93457305 63.        ]
64, -201.07374332125977, 1, [ 1.0737433  -0.94495577 -1.2932203  64.        ]
65, -200.5856023831392, 1, [ 0.5856024   1.0737433  -0.94495577 65.        ]
66, -200.58266123958728, 1, [ 0.5826612  0.5856024  1.0737433 66.       ]
67, -200.33360543145977, 1, [ 0.33360544  0.5826612   0.5856024  67.        ]
68, -200.33668378053304, 1, [ 0.33668378  0.33360544  0.5826612  68.        ]
69, -0.5667580591270058, 0, [-0.56675804  0.33668378  0.33360544 69.        ]
70, -201.19613215800146, 1, [-1.1961322  -0.56675804  0.33668378 70.        ]
71, -1.4698016694996918, 0, [-1.4698017  -1.1961322  -0.56675804 71.        ]
72, -201.29762953391707, 1, [-1.2976295 -1.4698017 -1.1961322 72.       ]
73, -0.34227273515547985, 0, [-0.34227273 -1.2976295  -1.4698017  73.        ]
74, -200.48705070586442, 1, [-0.4870507  -0.34227273 -1.2976295  74.        ]
75, -200.34503730466136, 1, [-0.3450373  -0.4870507  -0.34227273 75.        ]
76, -201.18945153454587, 1, [ 1.1894516 -0.3450373 -0.4870507 76.       ]
77, -2.0342618877026775, 0, [ 2.034262   1.1894516 -0.3450373 77.       ]
78, -201.39203289543735, 1, [ 1.3920329  2.034262   1.1894516 78.       ]
79, -0.8606846591775622, 0, [ 0.86068463  1.3920329   2.034262   79.        ]
80, -200.61567805648974, 1, [ 0.6156781   0.86068463  1.3920329  80.        ]
81, -200.9000521510826, 1, [ 0.90005213  0.6156781   0.86068463 81.        ]
82, -1.192339363155691, 0, [ 1.1923394   0.90005213  0.6156781  82.        ]
83, -1.047799476689836, 0, [ 1.0477995   1.1923394   0.90005213 83.        ]
84, -200.9627359545887, 1, [ 0.96273595  1.0477995   1.1923394  84.        ]
85, -2.213983513197168, 0, [ 2.2139835   0.96273595  1.0477995  85.        ]
86, -202.69583259748347, 1, [ 2.6958325   2.2139835   0.96273595 86.        ]
87, -1.6902273061009268, 0, [ 1.6902273  2.6958325  2.2139835 87.       ]
88, -201.18788563370643, 1, [ 1.1878856  1.6902273  2.6958325 88.       ]
89, -0.3484670348153265, 0, [ 0.34846702  1.1878856   1.6902273  89.        ]
90, -200.46953659062487, 1, [ 0.4695366   0.34846702  1.1878856  90.        ]
